row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S00,simulate_imu_prior,L0:I0,0.1119269370001347,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,0.2939423140005601,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,cpu_golden,,0.1508646590000353,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,torch_gpu,,0.6743703140000434,0.0,1.0,0.6743703140000434,0.6743703140000434,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,0.7073129500004143,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,0.1015375119995951,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,cpu_golden,,0.3035470569993777,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,torch_gpu,,0.2074873030005619,0.0,1.0,0.2074873030005619,0.2074873030005619,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L8:I1+I2+I3+I8,0.6303741289993923,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,build_track_tensors,L8:I1+I2+I3+I8,0.5896057930003735,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,cpu_golden,,0.2555114879996836,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,torch_gpu,,0.7079843629999232,0.0,1.0,0.7079843629999232,0.7079843629999232,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L14:I1+I2+I3+I8,0.602432613000019,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,build_track_tensors,L14:I1+I2+I3+I8,0.1039508179992481,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,cpu_golden,,0.4589023920007093,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,0.1882156460005717,0.0,1.0,0.1882156460005717,0.1882156460005717,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S00,load_imu_prior_cache,L0:I0,0.0052573949997167,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,17.840192786999978,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
