row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L17:I0:T6,simulate_imu_prior,0.6579131509934086,,,,
R2:L17:I0:T6,cpu_golden,19.940643429988995,,,,
R2:L17:I0:T6,torch_gpu,2.3865931640029885,0,1,2.3865931640029885,2.3865931640029885
R2:L17:I0:T8,simulate_imu_prior,0.6678512799990131,,,,
R2:L17:I0:T8,cpu_golden,20.46767666201049,,,,
R2:L17:I0:T8,torch_gpu,2.3918802950065583,0,1,2.3918802950065583,2.3918802950065583
R2:L17:I1:T6,simulate_imu_prior,0.5899457010091282,,,,
R2:L17:I1:T6,cpu_golden,20.046360801992705,,,,
R2:L17:I1:T6,torch_gpu,2.1994069229986053,0,1,2.1994069229986053,2.1994069229986053
R2:L17:I1:T8,simulate_imu_prior,0.5914399730099831,,,,
R2:L17:I1:T8,cpu_golden,20.549839710991364,,,,
R2:L17:I1:T8,torch_gpu,2.3259461660054512,0,1,2.3259461660054512,2.3259461660054512
