PORT=/dev/serial/by-id/usb-Master_Anchor_BioSpur_BLE_Control_87EA2F4A526C5A02-if00
START=2026-05-04 18:56:37
MASTER=H
PRECHECK: BSxxxx tag quarantine disabled; master/matrix anchors ignore tag polls during sweep
PRECHECK: context session_autopos_ready=1 autopos_initialized=1
PRECHECK: reusing session AUTOPOS state from matrix guard
PRECHECK: reusing existing AUTOPOS map
>>> autopos round H 510
[AUTOPOS] AUTOPOS round staged: master=H sets=510
>>> autopos status
[AUTOPOS] AUTOPOS: mode=AUTOPOS state=staged staged=H last_success=G sets=510 error=-
>>> autopos apply
[AUTOPOS] AUTOPOS apply started
[AUTOPOS] RECV_BG gate: SUPPRESS reason=autopos_detach
[AUTOPOS] AUTOPOS detach skip STOP: finite master auto-returns to matrix sets=510
[AUTOPOS] RECV_BG gate: ALLOW reason=autopos_detach_done
[AUTOPOS] SCAN start req: bt_ready=1 scan_running=0 connecting_slot=-1 conn_count=8 target=anchor prefix=ANCHOR-
[AUTOPOS] Scanning for ANCHOR-*
[AUTOPOS] AUTOPOS apply mode: incremental
[AUTOPOS] AUTOPOS apply incremental: prev_master=G new_master=H
[AUTOPOS] Master discovery mode: CONN & START
[AUTOPOS] AUTOPOS wait anchor ready: uuid=B3087BC3D87CCCD316AEDC6B71D6677F reuse existing ready control link (discovery remains active)
[AUTOPOS] AUTOPOS state: STATE fw=alt-bcast-a18-ledrole-g1200-r10 bs=BSEC88 uuid=B3087BC3D87CCCD316AEDC6B71D6677F label=G role=matrix cfg_valid=1 busy=1 pending_valid=1 schema=2 gen=3 reboot_required=0
[AUTOPOS] AUTOPOS state: STATE fw=alt-bcast-a18-ledrole-g1200-r10 bs=BSEC88 uuid=B3087BC3D87CCCD316AEDC6B71D6677F label=G role=matrix cfg_valid=1 busy=1 pending_valid=1 schema=2 gen=3 reboot_required=0
[AUTOPOS] AUTOPOS anchor G already active role=matrix cfg_valid=1; keeping current config
[AUTOPOS] AUTOPOS anchor G role verified
[AUTOPOS] Master discovery mode: CONN & START
[AUTOPOS] AUTOPOS wait anchor ready: uuid=1EABFBEC28B8053FBB0D5C448112AE93 reuse existing ready control link (discovery remains active)
[AUTOPOS] AUTOPOS state: STATE fw=alt-bcast-a18-ledrole-g1200-r10 bs=BS780E uuid=1EABFBEC28B8053FBB0D5C448112AE93 label=H role=matrix cfg_valid=1 busy=1 pending_valid=1 schema=2 gen=3 reboot_required=0
[AUTOPOS] AUTOPOS state: STATE fw=alt-bcast-a18-ledrole-g1200-r10 bs=BS780E uuid=1EABFBEC28B8053FBB0D5C448112AE93 label=H role=matrix cfg_valid=1 busy=1 pending_valid=1 schema=2 gen=3 reboot_required=0
[AUTOPOS] BLE cmd skip[0]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=B9179575C776C98F1CB132DD6EDC6223 link=anchor-ctrl ready=1
[AUTOPOS] Anchor ctrl sent[1]: RUNTIME MASTER SWEEP 510 uuid=1EABFBEC28B8053FBB0D5C448112AE93
[AUTOPOS] BLE cmd skip[2]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=AB14CCA262A092E70EB26B0ACB0A394B link=anchor-ctrl ready=1
[AUTOPOS] BLE cmd skip[3]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=B3087BC3D87CCCD316AEDC6B71D6677F link=anchor-ctrl ready=1
[AUTOPOS] BLE cmd skip[4]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=A892AF05DD59CF0D0D3408AD74F364A1 link=anchor-ctrl ready=1
[AUTOPOS] BLE cmd skip[5]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=CEE5A7EFCB35F8A56B430047629F5309 link=anchor-ctrl ready=1
[AUTOPOS] BLE cmd skip[6]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=840C68591E90019821AACFF1B73AAA34 link=anchor-ctrl ready=1
[AUTOPOS] BLE cmd skip[7]: target mismatch kind=anchor target_name=- target_uuid=1EABFBEC28B8053FBB0D5C448112AE93 peer_name=- peer_bs=- peer_uuid=4DC6B8187E33803AE8601FB0D7992B96 link=anchor-ctrl ready=1
[AUTOPOS] ANCHOR_CTRL[1] notify: OK RUNTIME_SWITCH_REQUESTED SWEEP=510
[AUTOPOS] AUTOPOS result: OK RUNTIME_SWITCH_REQUESTED SWEEP=510
[AUTOPOS] SW-H warmup discard 1/10 minq=100
[AUTOPOS] AUTOPOS state: STATE fw=alt-bcast-a18-ledrole-g1200-r10 bs=BS780E uuid=1EABFBEC28B8053FBB0D5C448112AE93 label=H role=master cfg_valid=1 busy=1 pending_valid=1 schema=2 gen=3 reboot_required=0
[AUTOPOS] AUTOPOS anchor H role verified
[AUTOPOS] AUTOPOS apply success: master=H
[AUTOPOS] AUTOPOS finite sweep handoff: master=H sets=510; host waits for SWEEP_DONE
[AUTOPOS] SW-H warmup discard 2/10 minq=100
[AUTOPOS] SW-H warmup discard 3/10 minq=100
[AUTOPOS] SW-H warmup discard 4/10 minq=100
[AUTOPOS] SW-H warmup discard 5/10 minq=100
[AUTOPOS] SW-H warmup discard 6/10 minq=100
[AUTOPOS] SW-H warmup discard 7/10 minq=100
[AUTOPOS] SW-H warmup discard 8/10 minq=100
[AUTOPOS] SW-H warmup discard 9/10 minq=100
[AUTOPOS] SW-H warmup discard 10/10 minq=100
[AUTOPOS] SW-H,A,3268,100,B,5652,100,C,4932,100,D,1581,100,E,2997,100,F,5438,100,G,4533,100
[AUTOPOS] SW-H,A,3273,100,B,5597,100,C,4820,100,D,1520,100,E,3006,100,F,5452,100,G,4550,100
[AUTOPOS] SW-H,A,3246,100,B,5597,100,C,4777,100,D,1565,100,E,2943,100,F,5396,100,G,4544,100
[AUTOPOS] SW-H,A,3275,100,B,5585,100,C,4861,100,D,1437,100,E,3055,100,F,5422,100,G,4556,100
[AUTOPOS] SW-H,A,3273,100,B,5599,100,C,4860,100,D,1553,100,E,3035,100,F,5428,100,G,4562,100
[AUTOPOS] SW-H,A,3253,100,B,5596,100,C,4747,100,D,1657,100,E,3019,100,F,5478,100,G,4543,100
[AUTOPOS] SW-H,A,3238,100,B,5624,100,C,4811,100,D,1508,100,E,2935,100,F,5376,100,G,4543,100
[AUTOPOS] SW-H,A,3281,100,B,5580,100,C,4751,100,D,1511,100,E,2965,100,F,5408,100,G,4540,100
[AUTOPOS] SW-H,A,3272,100,B,5587,100,C,4807,100,D,1582,100,E,2902,100,F,5456,100,G,4516,100
[AUTOPOS] SW-H,A,3245,100,B,5593,100,C,4850,100,D,1468,100,E,2955,100,F,5445,100,G,4544,100
[AUTOPOS] SW-H,A,3249,100,B,5607,100,C,4867,100,D,1552,100,E,3037,100,F,5417,100,G,4533,100
[AUTOPOS] SW-H,A,3251,100,B,5580,100,C,4824,100,D,1607,100,E,2945,100,F,5383,100,G,4543,100
[AUTOPOS] SW-H,A,3286,100,B,5599,100,C,4769,100,D,1558,100,E,3017,100,F,5428,100,G,4538,100
[AUTOPOS] SW-H,A,3249,100,B,5588,100,C,4732,100,D,1583,100,E,2973,100,F,5419,100,G,4544,100
[AUTOPOS] SW-H,A,3259,100,B,5602,100,C,4795,100,D,1662,100,E,2942,100,F,5446,100,G,4520,100
[AUTOPOS] SW-H,A,3262,100,B,5637,100,C,4853,100,D,1638,100,E,2978,100,F,5428,100,G,4518,100
[AUTOPOS] SW-H,A,3295,100,B,5631,100,C,4837,100,D,1480,100,E,3031,100,F,5406,100,G,4500,100
[AUTOPOS] SW-H,A,3260,100,B,5612,100,C,4834,100,D,1485,100,E,2982,100,F,5418,100,G,4533,100
[AUTOPOS] SW-H,A,3242,100,B,5579,100,C,4708,100,D,1560,100,E,2978,100,F,5393,100,G,4527,100
[AUTOPOS] SW-H,A,3248,100,B,5626,100,C,4838,100,D,1471,100,E,3014,100,F,5435,100,G,4523,100
[AUTOPOS] SW-H,A,3242,100,B,5615,100,C,4878,100,D,1586,100,E,2891,100,F,5375,100,G,4530,100
[AUTOPOS] SW-H,A,3277,100,B,5609,100,C,4848,100,D,1395,100,E,2930,100,F,5399,100,G,4521,100
[AUTOPOS] SW-H,A,3275,100,B,5621,100,C,4864,100,D,1522,100,E,2927,100,F,5391,100,G,4505,100
[AUTOPOS] SW-H,A,3265,100,B,5589,100,C,4810,100,D,1585,100,E,2950,100,F,5429,100,G,4527,100
[AUTOPOS] SW-H,A,3242,100,B,5575,100,C,4832,100,D,1573,100,E,3022,100,F,5472,100,G,4545,100
[AUTOPOS] SW-H,A,3277,100,B,5605,100,C,4760,100,D,1575,100,E,2896,100,F,5411,100,G,4548,100
[AUTOPOS] SW-H,A,3267,100,B,5603,100,C,4846,100,D,1574,100,E,2966,100,F,5446,100,G,4539,100
[AUTOPOS] SW-H,A,3266,100,B,5593,100,C,4841,100,D,1601,100,E,2959,100,F,5427,100,G,4549,100
[AUTOPOS] SW-H,A,3302,100,B,5617,100,C,4907,100,D,1515,100,E,2980,100,F,5428,100,G,4552,100
[AUTOPOS] SW-H,A,3244,100,B,5630,100,C,4859,100,D,1626,100,E,2990,100,F,5414,100,G,4550,100
[AUTOPOS] SW-H,A,3236,100,B,5641,100,C,4869,100,D,1602,100,E,2984,100,F,5419,100,G,4516,100
[AUTOPOS] SW-H,A,3242,100,B,5630,100,C,4770,100,D,1466,100,E,3010,100,F,5402,100,G,4539,100
[AUTOPOS] SW-H,A,3233,100,B,5566,100,C,4798,100,D,1536,100,E,2880,100,F,5410,100,G,4536,100
[AUTOPOS] SW-H,A,3313,100,B,5626,100,C,4701,100,D,1571,100,E,3032,100,F,5381,100,G,4547,100
[AUTOPOS] SW-H,A,3249,100,B,5606,100,C,4918,100,D,1486,100,E,2959,100,F,5413,100,G,4548,100
[AUTOPOS] SW-H,A,3248,100,B,5602,100,C,4740,100,D,1601,100,E,2920,100,F,5417,100,G,4536,100
[AUTOPOS] SW-H,A,3251,100,B,5594,100,C,4804,100,D,1616,100,E,2963,100,F,5373,100,G,4520,100
[AUTOPOS] SW-H,A,3262,100,B,5608,100,C,4818,100,D,1600,100,E,2913,100,F,5397,100,G,4524,100
[AUTOPOS] SW-H,A,3207,100,B,5607,100,C,4840,100,D,1605,100,E,2981,100,F,5394,100,G,4527,100
[AUTOPOS] SW-H,A,3230,100,B,5579,100,C,4865,100,D,1524,100,E,2943,100,F,5447,100,G,4530,100
[AUTOPOS] SW-H,A,3285,100,B,5593,100,C,4918,100,D,1441,100,E,2999,100,F,5421,100,G,4529,100
[AUTOPOS] SW-H,A,3269,100,B,5613,100,C,4796,100,D,1424,100,E,2940,100,F,5429,100,G,4517,100
[AUTOPOS] SW-H,A,3274,100,B,5613,100,C,4858,100,D,1533,100,E,2952,100,F,5428,100,G,4512,100
[AUTOPOS] SW-H,A,3209,100,B,5595,100,C,4699,100,D,1577,100,E,2968,100,F,5397,100,G,4489,100
[AUTOPOS] SW-H,A,3267,100,B,5550,100,C,4837,100,D,1472,100,E,2975,100,F,5404,100,G,4522,100
