sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T22:34:41.945945+00:00,0,0.0,1132.0,32607.0,38.0,35.76
2026-06-06T22:34:46.985896+00:00,0,9.0,2559.0,32607.0,39.0,68.64
2026-06-06T22:34:52.032634+00:00,0,0.0,1132.0,32607.0,38.0,59.05
2026-06-06T22:34:57.086953+00:00,0,0.0,1132.0,32607.0,36.0,6.39
2026-06-06T22:35:02.121868+00:00,0,99.0,6802.0,32607.0,41.0,145.52
2026-06-06T22:35:07.344935+00:00,0,99.0,13167.0,32607.0,42.0,146.36
2026-06-06T22:35:12.388340+00:00,0,98.0,16820.0,32607.0,42.0,146.17
2026-06-06T22:35:17.430871+00:00,0,98.0,18251.0,32607.0,42.0,146.05
2026-06-06T22:35:22.470860+00:00,0,98.0,18251.0,32607.0,42.0,146.08
2026-06-06T22:35:27.511970+00:00,0,98.0,18251.0,32607.0,42.0,144.96
2026-06-06T22:35:32.553891+00:00,0,100.0,18251.0,32607.0,42.0,142.75
2026-06-06T22:35:37.590331+00:00,0,28.0,18251.0,32607.0,39.0,67.73
2026-06-06T22:35:42.634872+00:00,0,40.0,18251.0,32607.0,39.0,77.59
2026-06-06T22:35:47.673940+00:00,0,98.0,18251.0,32607.0,42.0,144.62
2026-06-06T22:35:52.713168+00:00,0,98.0,18251.0,32607.0,42.0,145.95
2026-06-06T22:35:57.760879+00:00,0,98.0,18251.0,32607.0,42.0,146.1
2026-06-06T22:36:02.801869+00:00,0,98.0,18251.0,32607.0,42.0,145.7
2026-06-06T22:36:07.840580+00:00,0,97.0,18251.0,32607.0,42.0,141.85
2026-06-06T22:36:12.877397+00:00,0,0.0,18251.0,32607.0,38.0,58.24
2026-06-06T22:36:17.917862+00:00,0,100.0,18251.0,32607.0,39.0,91.56
2026-06-06T22:36:22.957991+00:00,0,98.0,18251.0,32607.0,42.0,141.22
2026-06-06T22:36:28.003871+00:00,0,98.0,17471.0,32607.0,42.0,143.6
2026-06-06T22:36:33.044866+00:00,0,98.0,14674.0,32607.0,42.0,145.39
2026-06-06T22:36:38.083679+00:00,0,98.0,13959.0,32607.0,42.0,144.29
2026-06-06T22:36:43.123143+00:00,0,98.0,13243.0,32607.0,42.0,143.26
2026-06-06T22:36:48.177871+00:00,0,100.0,11098.0,32607.0,42.0,142.88
2026-06-06T22:36:53.217929+00:00,0,31.0,10810.0,32607.0,39.0,76.28
2026-06-06T22:36:58.251851+00:00,0,99.0,12528.0,32607.0,42.0,142.78
2026-06-06T22:37:03.294879+00:00,0,99.0,14610.0,32607.0,42.0,145.57
2026-06-06T22:37:08.332237+00:00,0,99.0,15389.0,32607.0,42.0,146.11
2026-06-06T22:37:13.450663+00:00,0,98.0,17476.0,32607.0,42.0,146.71
