timestamp,id,type,path,notes
2026-05-28T12:14:50+02:00,"ID17","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:18:09+02:00,"ID18","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:21:36+02:00,"ID19","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:25:01+02:00,"ID20","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:29:01+02:00,"ID21","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:32:37+02:00,"ID22","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:35:54+02:00,"ID23","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:40:08+02:00,"ID24","static","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717","duration_s=120; targets=BSF66F; rc=0"
2026-05-28T12:49:43+02:00,"R01-Static-middle-test","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T12:55:44+02:00,"R01","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T12:59:46+02:00,"R02","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:03:10+02:00,"R03","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:06:35+02:00,"R04","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:11:03+02:00,"R05","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:14:35+02:00,"R06","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:17:54+02:00,"R07","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:21:14+02:00,"R08","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:24:31+02:00,"R09","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:28:42+02:00,"R10","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:31:58+02:00,"R11","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:35:10+02:00,"R12","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:38:47+02:00,"R13","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:43:36+02:00,"R14","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:46:57+02:00,"R15","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:50:15+02:00,"R16","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T13:53:38+02:00,"R17","roto","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-28T14:01:50+02:00,"W00-test","wand3","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/wand3_W00-test_BS9336_BS955A_BSCCF4_120s_20260528_135902","duration_s=120; targets=BS9336,BS955A,BSCCF4; rc=0"
2026-05-28T14:07:24+02:00,"W01","wand3","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438","duration_s=120; targets=BS9336,BS955A,BSCCF4; rc=0"
2026-05-28T14:16:39+02:00,"W02","wand3","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141532","duration_s=120; targets=BS9336,BS955A,BSCCF4; rc=3"
2026-05-28T14:22:26+02:00,"W02","wand3","/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701","duration_s=120; targets=BS9336,BS955A,BSCCF4; rc=0"
2026-05-28T14:47:03+02:00,"US01",us30,"/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/us_US01_FGH_US30_20260528_144437","anchors=F,G,H; duration_s=30; offsets_mm=F:122/G:126/H:107; rc=0"
