layout_id,family,geometry,mask,grid_mm,grid_points,device,weighted,coord_rms_mm,full_points,full_gdop_median,full_gdop_p90,full_gdop_p95,full_gdop_max,full_hdop_median,full_hdop_p90,full_hdop_p95,full_hdop_max,full_vdop_median,full_vdop_p90,full_vdop_p95,full_vdop_max,full_cond_median,full_cond_p90,full_cond_p95,full_cond_max,full_vdop_gt2_ratio,full_vdop_gt3_ratio,full_gdop_gt4_ratio,full_cond_gt100_ratio,center3m_points,center3m_gdop_median,center3m_gdop_p90,center3m_gdop_p95,center3m_gdop_max,center3m_hdop_median,center3m_hdop_p90,center3m_hdop_p95,center3m_hdop_max,center3m_vdop_median,center3m_vdop_p90,center3m_vdop_p95,center3m_vdop_max,center3m_cond_median,center3m_cond_p90,center3m_cond_p95,center3m_cond_max,center3m_vdop_gt2_ratio,center3m_vdop_gt3_ratio,center3m_gdop_gt4_ratio,center3m_cond_gt100_ratio,edge_ring_points,edge_ring_gdop_median,edge_ring_gdop_p90,edge_ring_gdop_p95,edge_ring_gdop_max,edge_ring_hdop_median,edge_ring_hdop_p90,edge_ring_hdop_p95,edge_ring_hdop_max,edge_ring_vdop_median,edge_ring_vdop_p90,edge_ring_vdop_p95,edge_ring_vdop_max,edge_ring_cond_median,edge_ring_cond_p90,edge_ring_cond_p95,edge_ring_cond_max,edge_ring_vdop_gt2_ratio,edge_ring_vdop_gt3_ratio,edge_ring_gdop_gt4_ratio,edge_ring_cond_gt100_ratio
500,concave,true,all8,100.0,255025,cuda:1,False,0.0,255025,1.9268234968185425,2.7288970947265625,3.000476598739624,3.932305097579956,0.8341076374053955,0.981306791305542,1.0313942432403564,1.3356322050094604,1.7208075523376465,2.6039795875549316,2.885150909423828,3.839158058166504,15.773914337158203,34.19688415527344,42.85253143310547,86.52230834960938,0.3369395157337516,0.035498480541123416,0.0,0.0,23250,1.392650842666626,1.7101545333862305,1.7932597398757935,2.177799940109253,0.7944599390029907,0.8530946969985962,0.8677042126655579,0.9148133993148804,1.1424521207809448,1.5194551944732666,1.613564133644104,2.0025689601898193,6.067718505859375,11.245678901672363,13.440799713134766,23.901531219482422,4.301075268817204e-05,0.0,0.0,0.0,231775,1.9901947975158691,2.768308162689209,3.033257246017456,3.932305097579956,0.8415923714637756,0.9883241653442383,1.0378305912017822,1.3356322050094604,1.7931901216506958,2.645460367202759,2.9190127849578857,3.839158058166504,17.138530731201172,35.30427551269531,44.04410171508789,86.52230834960938,0.37073454859238486,0.03905943263941322,0.0,0.0
500,concave,v1-old,all8,100.0,255025,cuda:1,False,1.2166592781131915,255025,1.9262797832489014,2.7272536754608154,2.998487710952759,3.92854642868042,0.8340831995010376,0.9812659621238708,1.0313562154769897,1.3356781005859375,1.7202703952789307,2.602471351623535,2.8828389644622803,3.8352932929992676,15.764972686767578,34.16027069091797,42.793739318847656,86.3495101928711,0.33656700323497696,0.03525928830506813,0.0,0.0,24025,1.4012330770492554,1.7306902408599854,1.8170721530914307,2.1985485553741455,0.7950903177261353,0.8547490239143372,0.869207501411438,0.9147982001304626,1.1522036790847778,1.5422887802124023,1.637585163116455,2.0219905376434326,6.189608097076416,11.641552925109863,13.964958190917969,24.569318771362305,0.0002081165452653486,0.0,0.0,0.0,231000,1.9915083646774292,2.7682363986968994,3.0325074195861816,3.92854642868042,0.8416277170181274,0.9885565042495728,1.0380051136016846,1.3356781005859375,1.7948276996612549,2.6450819969177246,2.917923927307129,3.8352932929992676,17.165990829467773,35.29766082763672,44.022796630859375,86.3495101928711,0.3715497835497836,0.03892640692640693,0.0,0.0
500,concave,v2,all8,100.0,244824,cuda:1,False,4.86562714560453,244824,1.939155101776123,2.7401814460754395,3.0104575157165527,3.935595989227295,0.8298768997192383,0.9749460816383362,1.025367259979248,1.329590082168579,1.7364550828933716,2.617276668548584,2.8972740173339844,3.8436644077301025,16.053586959838867,34.49557876586914,43.196022033691406,86.67829132080078,0.34533379080482307,0.03679786295461229,0.0,0.0,22320,1.398789644241333,1.7149065732955933,1.7971806526184082,2.1764395236968994,0.7922514081001282,0.8485417366027832,0.8611436486244202,0.9077439904212952,1.1517863273620605,1.526713252067566,1.6175343990325928,2.0015361309051514,6.1518707275390625,11.352811813354492,13.56925106048584,23.86441993713379,4.4802867383512545e-05,0.0,0.0,0.0,222504,2.0032217502593994,2.7795798778533936,3.043036937713623,3.935595989227295,0.8372291326522827,0.9819633364677429,1.0323811769485474,1.329590082168579,1.8090293407440186,2.6588311195373535,2.9305214881896973,3.8436644077301025,17.429649353027344,35.621421813964844,44.4102668762207,86.67829132080078,0.3799706971560062,0.04048915974544278,0.0,0.0
500,concave,v3-lite,all8,100.0,255025,cuda:1,False,1.0240151631010783,255025,1.9266400337219238,2.728663444519043,3.000303268432617,3.9322047233581543,0.8341186046600342,0.9813588261604309,1.0314934253692627,1.3355917930603027,1.7208147048950195,2.603842258453369,2.8849284648895264,3.8390510082244873,15.774160385131836,34.19492721557617,42.841819763183594,86.5182876586914,0.3369552004705421,0.0354671110675424,0.0,0.0,24025,1.4012848138809204,1.7309291362762451,1.817492961883545,2.1994123458862305,0.7950824499130249,0.854777455329895,0.8692470788955688,0.9148351550102234,1.1523256301879883,1.5424387454986572,1.637959361076355,2.022922992706299,6.192269325256348,11.64423942565918,13.972506523132324,24.592872619628906,0.0002081165452653486,0.0,0.0,0.0,231000,1.9920562505722046,2.7695021629333496,3.0342845916748047,3.9322047233581543,0.8416662216186523,0.988673746585846,1.0381170511245728,1.3355917930603027,1.7952780723571777,2.646395683288574,2.9198694229125977,3.8390510082244873,17.176563262939453,35.33255386352539,44.07323455810547,86.5182876586914,0.37197835497835496,0.03915584415584416,0.0,0.0
500,concave,v3-full,all8,100.0,255025,cuda:1,False,2.760236178742313,255025,1.9276318550109863,2.730081796646118,3.0014493465423584,3.9315290451049805,0.8340949416160583,0.9812125563621521,1.031190037727356,1.3361458778381348,1.721977710723877,2.6053247451782227,2.886218547821045,3.838390350341797,15.796456336975098,34.23639678955078,42.876033782958984,86.48381042480469,0.33778649152043916,0.03558474659347123,0.0,0.0,23250,1.400119662284851,1.7362016439437866,1.8230276107788086,2.2008614540100098,0.7959095239639282,0.8553506731987,0.8697221279144287,0.9147416353225708,1.1505732536315918,1.5472055673599243,1.6431827545166016,2.0245728492736816,6.198286533355713,11.752239227294922,14.087594985961914,24.633195877075195,0.00021505376344086021,0.0,0.0,0.0,231775,1.9907013177871704,2.769455671310425,3.034320592880249,3.9315290451049805,0.8412474393844604,0.9882617592811584,1.0376681089401245,1.3361458778381348,1.7940198183059692,2.64660382270813,2.919865131378174,3.838390350341797,17.1461238861084,35.33101272583008,44.074337005615234,86.48381042480469,0.3716492287779096,0.0391543522813073,0.0,0.0
500,concave,v4-io,all8,100.0,234623,cuda:1,False,17.999550499057502,234623,1.952749252319336,2.7547922134399414,3.024308681488037,3.93778920173645,0.8255467414855957,0.96820467710495,1.0189430713653564,1.3277981281280518,1.7534856796264648,2.6341984272003174,2.9130136966705322,3.8487980365753174,16.36214256286621,34.86347961425781,43.67488098144531,86.76828002929688,0.3547222565562626,0.038504323958009234,0.0,0.0,22103,1.4137448072433472,1.7417161464691162,1.8262206315994263,2.2000362873077393,0.790642261505127,0.8452959656715393,0.8564174175262451,0.9004092216491699,1.1729528903961182,1.5567570924758911,1.6482572555541992,2.025542974472046,6.366267681121826,11.870367050170898,14.223002433776855,24.607749938964844,0.0002262136361579876,0.0,0.0,0.0,212520,2.0184006690979004,2.7956788539886475,3.0571274757385254,3.93778920173645,0.8326852917671204,0.9754635691642761,1.0259926319122314,1.3277981281280518,1.828439712524414,2.676511526107788,2.94701886177063,3.8487980365753174,17.780960083007812,36.03661346435547,44.882869720458984,86.76828002929688,0.3915913796348579,0.04250894033502729,0.0,0.0
501,concave,true,all8,100.0,224422,cuda:1,False,0.0,224422,1.9403555393218994,2.699277400970459,2.921419858932495,3.6455318927764893,0.8182055950164795,0.937897801399231,0.9848116636276245,1.2582250833511353,1.7579848766326904,2.578678846359253,2.8058340549468994,3.545930862426758,15.682474136352539,33.55995178222656,41.884498596191406,76.69312286376953,0.34968051260571603,0.0233889725606224,0.0,0.0,20460,1.5091814994812012,1.917171835899353,2.0189106464385986,2.247988700866699,0.7883827686309814,0.8316581845283508,0.8436154127120972,0.9015504717826843,1.2873200178146362,1.7547249794006348,1.8682646751403809,2.0920140743255615,7.949428558349609,15.444392204284668,17.50111961364746,25.320594787597656,0.009286412512218964,0.0,0.0,0.0,203962,1.9965100288391113,2.7328920364379883,2.9488072395324707,3.6455318927764893,0.8243441581726074,0.9444655776023865,0.9912388324737549,1.2582250833511353,1.8202502727508545,2.6139895915985107,2.833649158477783,3.545930862426758,16.74311065673828,34.63984680175781,43.038814544677734,76.69312286376953,0.3838263990351144,0.025735185966013277,0.0,0.0
501,concave,v1-old,all8,100.0,224422,cuda:1,False,1.349401885723442,224422,1.9401907920837402,2.6982924938201904,2.9195828437805176,3.642054557800293,0.8181779384613037,0.937800943851471,0.9847457408905029,1.2582074403762817,1.75773024559021,2.5777719020843506,2.8040621280670166,3.542367458343506,15.675728797912598,33.52763748168945,41.818992614746094,76.53639221191406,0.34949782106923566,0.023139442657137,0.0,0.0,20460,1.5089232921600342,1.9170372486114502,2.0186047554016113,2.2478978633880615,0.7883530259132385,0.83159339427948,0.8435380458831787,0.9015706181526184,1.2870179414749146,1.7543466091156006,1.8679108619689941,2.091944456100464,7.9449286460876465,15.43581771850586,17.496036529541016,25.31698226928711,0.009286412512218964,0.0,0.0,0.0,203962,1.9962736368179321,2.7316930294036865,2.946885347366333,3.642054557800293,0.8243073225021362,0.9443631172180176,0.9911109209060669,1.2582074403762817,1.8198425769805908,2.6129159927368164,2.831655740737915,3.542367458343506,16.739091873168945,34.610843658447266,42.96796798706055,76.53639221191406,0.3836253811984585,0.025460625018385776,0.0,0.0
501,concave,v2,all8,100.0,224422,cuda:1,False,1.8898530497937573,224422,1.9416108131408691,2.7015769481658936,2.9231910705566406,3.6472415924072266,0.8182328939437866,0.9378415942192078,0.9847276210784912,1.2580848932266235,1.7593425512313843,2.581223487854004,2.8076117038726807,3.547710657119751,15.707854270935059,33.620079040527344,41.92269515991211,76.76721954345703,0.35078111771573195,0.023580575879370114,0.0,0.0,20460,1.5056614875793457,1.9124562740325928,2.0139334201812744,2.245643138885498,0.7875006198883057,0.8294254541397095,0.8416416645050049,0.9014737606048584,1.283336877822876,1.750805139541626,1.8653384447097778,2.092742681503296,7.879568576812744,15.287382125854492,17.330202102661133,25.05936622619629,0.008455522971652004,0.0,0.0,0.0,203962,1.998291015625,2.7348875999450684,2.950481414794922,3.6472415924072266,0.8247140645980835,0.9444291591644287,0.9911521673202515,1.2580848932266235,1.822075366973877,2.6162564754486084,2.835392713546753,3.547710657119751,16.78420639038086,34.70093536376953,43.08469772338867,76.76721954345703,0.3851207577882155,0.025946009550798677,0.0,0.0
501,concave,v3-lite,all8,100.0,224422,cuda:1,False,1.0558172786862696,224422,1.9405338764190674,2.699367046356201,2.9209859371185303,3.6437010765075684,0.8181830048561096,0.9378839731216431,0.9848322868347168,1.2584574222564697,1.7582777738571167,2.5789666175842285,2.8054232597351074,3.544041395187378,15.685957908630371,33.55752944946289,41.863304138183594,76.6136245727539,0.3498721159244637,0.023295398846815373,0.0,0.0,20460,1.5090148448944092,1.9178476333618164,2.019103765487671,2.248020887374878,0.7883514165878296,0.8316090106964111,0.8435685634613037,0.9015817046165466,1.2870886325836182,1.75502347946167,1.8689427375793457,2.092057228088379,7.947935581207275,15.447202682495117,17.5040283203125,25.321550369262695,0.0093841642228739,0.0,0.0,0.0,203962,1.996779203414917,2.7326879501342773,2.948176860809326,3.6437010765075684,0.824326753616333,0.9444578289985657,0.9911620616912842,1.2584574222564697,1.8205475807189941,2.614159107208252,2.8331267833709717,3.544041395187378,16.749120712280273,34.64826202392578,43.01240539550781,76.6136245727539,0.3840274168717702,0.025632225610652964,0.0,0.0
