geometry,n,full_gdop_p90_median,full_gdop_p90_p90,full_hdop_p90_median,full_hdop_p90_p90,full_vdop_p90_median,full_vdop_p90_p90,full_cond_p95_median,full_cond_p95_p90,full_vdop_gt3_ratio_median,full_vdop_gt3_ratio_p90,center3m_vdop_p90_median,center3m_vdop_p90_p90,edge_ring_vdop_p90_median,edge_ring_vdop_p90_p90
true,500,2.6768951416015625,2.8306163549423218,0.9457173049449921,1.0342251658439636,2.5524791479110718,2.715112590789795,39.88933563232422,45.01446800231934,0.01961928866153942,0.04265904412223401,1.6817803978919983,1.8382717490196228,2.586234927177429,2.752658462524414
v1-old,500,2.6745998859405518,2.82927463054657,0.9456437528133392,1.0341884732246398,2.5518314838409424,2.7143322467803954,39.844512939453125,44.98253059387207,0.01951980604862036,0.04239086567779834,1.6781140565872192,1.8398310661315918,2.5838664770126343,2.751511573791504
v2,500,2.6827527284622192,2.8327637910842896,0.9422679245471954,1.0342072129249573,2.5602484941482544,2.7184090614318848,40.03060531616211,45.09934539794922,0.02001935019158395,0.043159761520706524,1.6867632865905762,1.8535485744476319,2.592783808708191,2.756865215301514
v3-lite,500,2.675067901611328,2.829950380325317,0.9457494616508484,1.0343024849891662,2.5522377490997314,2.71487410068512,39.88187599182129,45.031531524658206,0.01969355351376722,0.042652378109098034,1.6828327775001526,1.8397650599479676,2.5852060317993164,2.7520095109939575
v3-full,500,2.673725128173828,2.831900715827942,0.9457390606403351,1.0342965841293335,2.551342248916626,2.715186882019043,39.84058380126953,45.00676612854004,0.01980750162833761,0.042318934863783415,1.681186020374298,1.8396300792694091,2.5858266353607178,2.7512285232543947
v4-io,500,2.6875494718551636,2.8380486011505126,0.9386878609657288,1.03439040184021,2.5667665004730225,2.7262323617935182,40.21031951904297,45.40755004882813,0.020785618165776974,0.043526035771894026,1.6908152103424072,1.8531122207641602,2.601555109024048,2.762727236747742
