row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L13:I7:T6,S02,load_imu_prior_cache,L13:I7,0.011129142999379837,,,,
R4:L13:I7:T6,S02,load_track_tensors_cache,L13:I7,1.589999556017574e-06,,,,
R4:L13:I7:T6,S02,torch_gpu,,10.6367345689996,0,1,10.6367345689996,10.6367345689996
R4:L13:I7:T8,S02,torch_gpu,,9.745621836999817,0,1,9.745621836999817,9.745621836999817
R4:L13:I8:T6,S02,load_imu_prior_cache,L13:I8,0.004515313999945647,,,,
R4:L13:I8:T6,S02,load_track_tensors_cache,L13:I8,1.2600003174156882e-06,,,,
R4:L13:I8:T6,S02,torch_gpu,,9.320561730000009,0,1,9.320561730000009,9.320561730000009
R4:L13:I8:T8,S02,torch_gpu,,11.35535296100079,0,1,11.35535296100079,11.35535296100079
R4:L13:I1+I3+I7:T6,S02,load_imu_prior_cache,L13:I1+I3+I7,0.010795889999826613,,,,
R4:L13:I1+I3+I7:T6,S02,load_track_tensors_cache,L13:I1+I3+I7,1.4799998098169453e-06,,,,
R4:L13:I1+I3+I7:T6,S02,torch_gpu,,12.303573589000735,0,1,12.303573589000735,12.303573589000735
R4:L13:I1+I3+I7:T8,S02,torch_gpu,,10.004621912999937,0,1,10.004621912999937,10.004621912999937
R4:L13:I1+I2+I3+I8:T6,S02,load_imu_prior_cache,L13:I1+I2+I3+I8,0.004923880000205827,,,,
R4:L13:I1+I2+I3+I8:T6,S02,load_track_tensors_cache,L13:I1+I2+I3+I8,1.2099999366910197e-06,,,,
R4:L13:I1+I2+I3+I8:T6,S02,torch_gpu,,10.280206825000278,0,1,10.280206825000278,10.280206825000278
R4:L13:I1+I2+I3+I8:T8,S02,torch_gpu,,9.257302746000278,0,1,9.257302746000278,9.257302746000278
