capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004460200118043081,0.0008538727094552002,0.0015284269398579491,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R01,BSDC91,1200,1200,0.0004603195973217074,0.0008786734313561761,0.001504120765462251,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R02,BS2DCE,1201,1201,0.0005312863945342723,0.00110553817063861,0.002297198378207618,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R02,BSDC91,1200,1200,0.0005504501277068522,0.0012602110418335024,0.002114938762177758,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R03,BS2DCE,1200,1200,0.00036636927622472,0.0006108052704082918,0.001093500942708001,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R03,BSDC91,1200,1200,0.00042347314692059256,0.0008691150083642353,0.0018415010758415593,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R04,BS2DCE,1200,1200,0.000328872376022249,0.0005109630578693446,0.0009423892454922609,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R04,BSDC91,1200,1200,0.0003801923914213087,0.0007017686566076904,0.0016418060440877423,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R05,BS2DCE,1200,1200,0.0005506758277072969,0.001100071502840569,0.001875369620246834,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R05,BSDC91,1201,1201,0.0005947141415412009,0.0011849096630596667,0.001693623346971528,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R06,BS2DCE,1200,1200,0.0006649341767079878,0.0013599854203414042,0.0029406489913999705,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R06,BSDC91,1201,1201,0.0006974609940148513,0.0016821736852387266,0.00266713450772895,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R07,BS2DCE,1200,1200,0.0004699219515440607,0.000876835305914619,0.0019992394331951628,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R07,BSDC91,1201,1201,0.00039973785710613563,0.0007313026297600933,0.0012851818997225203,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
R08,BS2DCE,1201,1201,0.0005602180417604148,0.0011612045046060877,0.002591402869894939,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.73049999999998,1.0,False
