anchor_label,anchor_id,e_i_mm,spike_rate,rms_rho,median_abs_rho,shapley,corr_ei_spike_rate,corr_p_spike_rate,corr_ei_rms_rho,corr_p_rms_rho,corr_ei_median_abs_rho,corr_p_median_abs_rho,corr_ei_shapley,corr_p_shapley
A,0,-12.350924832552849,0.1050764951321279,124.25656866610552,31.21066226723065,1233.510282834371,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
B,1,1.7032582592554348,0.118411451999583,96.1238499500332,24.178114139336685,1237.806439381554,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
C,2,15.352749791437546,0.080357453318961,115.97764218569512,31.726911655431422,1236.91071663811,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
D,3,12.525744251878905,0.2329361909062489,126.00467020827756,22.601677412957542,1242.8861577806022,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
E,4,-2.359695053010114,0.1349633591497933,90.65176948674966,11.199746069613866,1240.091922823589,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
F,5,-0.6231141501252893,0.2101408648118298,117.92126555100268,25.7586362449548,1229.4412957418533,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
G,6,-11.943309014106418,0.0961440708735749,118.12025437413128,7.133969463516564,1241.007514672052,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
H,7,-2.306381375432707,0.0409497226442426,87.14272327995704,0.8627530199494231,1246.189175987244,0.3007067834435406,0.4692418479110206,0.0811837909157956,0.8484479030509253,0.3674093527243073,0.370592402868818,0.12148236858335565,0.7744516777577609
