node,determinant,orthogonality_max_error
BSF3C79,0.9999999999999999,3.3306690738754696e-16
BSFC2CC,1.0,2.220446049250313e-16
BSF44AD,1.0000000000000002,4.8382963085599534e-17
BSF6C53,1.0000000000000002,2.220446049250313e-16
BSF8BC4,1.0000000000000002,2.220446049250313e-16
BSF1120,1.0000000000000002,4.440892098500626e-16
BSF31CC,0.9999999999999998,2.220446049250313e-16
BSFAA61,0.9999999999999996,2.220446049250313e-16
BSFB165,1.0,2.220446049250313e-16
BSFEC35,1.0,2.5273803157484957e-17
