positions,median_3d_mm,p95_3d_mm,rmse_3d_mm,median_horizontal_mm,median_vertical_mm,mode
24,49.44905402372889,115.58333260616894,64.237011200706,29.73555418753272,40.16482459692246,tagfit_additive_only_coherent_replay
24,47.555321462087065,115.1756441569981,65.70089595397964,28.60886429803304,38.660701686422485,tagfit_per_facing_delta_tag
24,45.654258117290574,130.62892065258214,70.70776367388736,28.411204542901892,37.95534343795612,position_common_offset_oracle
