transition,median_mm,p95_mm,max_mm,median_ratio_to_previous
iter0_to_iter1,301.99217237454934,381.2165704056961,445.9902505223952,nan
iter1_to_iter2,21.215617287215657,34.10228416889979,49.275040956808596,0.07025220925561852
iter2_to_iter3,1.4140375541049435,3.0728765307485673,5.206233332953244,0.06665078536069888
iter3_to_iter4,0.09911845083229928,0.279858457928529,0.5835391300798345,0.07009605264341032
