method,registration,position,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID11,-92.26038187593406,1150.3572127375032,-959.2904686521246,-63.9057945,1133.4998500000002,-956.990295,-28.35458737593406,16.85736273750308,-2.300173652124613,28.44773144012379,16.85736273750308,33.067266330211886
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID12,4.250142221983197,1637.7894875566533,-947.1074216738981,-43.6886845,1590.1300500000002,-956.35754,47.9388267219832,47.659437556653074,9.25011832610187,48.82310719861258,47.659437556653074,68.22842358389742
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID13,-195.0758536089785,1114.911983893846,-187.582401215142,-189.628155,1139.0976,-197.96616,-5.447698608978499,-24.185616106154157,10.383758784858003,11.726033712913416,24.185616106154157,26.878316410643087
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID14,-184.1012110234135,1078.5258125511718,-168.38257902841383,-198.69532,1132.6278,-194.690585,14.594108976586512,-54.10198744882814,26.30800597158617,30.084866544851028,54.10198744882814,61.904153664634286
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID15,-200.27243087656893,1108.3559883306102,-204.45929031877336,-200.165335,1132.2551,-184.312585,-0.10709587656893405,-23.899111669389868,-20.146705318773343,20.146989966947125,23.899111669389868,31.25809884356749
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID16,-194.39444483707166,1130.1958939745232,-178.75946927416658,-184.854655,1122.0572,-185.780155,-9.539789837071652,8.138693974523221,7.020685725833431,11.844729553536327,8.138693974523221,14.371358940871161
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID17,-177.40567307191418,235.0707062720853,-321.770800862962,-180.3984,209.458655,-328.203235,2.9927269280858297,25.612051272085296,6.432434137038001,7.094548850590985,25.612051272085296,26.576489492733007
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID18,-343.0060124433189,248.21012052709548,-259.75121634244374,-295.4243,206.90585,-224.00141,-47.58171244331891,41.3042705270955,-35.74980634244375,59.51527545564181,41.3042705270955,72.44384567605734
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID19,-207.80263810202848,167.05243797692378,-81.9117212661522,-188.530555,205.96057,-114.135095,-19.27208310202849,-38.908132023076206,32.22337373384781,37.54675754153379,38.908132023076206,54.0703406629536
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID20,-65.95777299233316,198.9159019991836,-238.3816513222887,-80.19599149999999,202.56013,-220.692665,14.23821850766683,-3.6442280008163834,-17.688986322288685,22.707423970635293,3.6442280008163834,22.99798906652746
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID21,-202.17144648646945,1627.6185571886201,-218.42943501373793,-212.053465,1598.6443,-226.934745,9.88201851353054,28.974257188620186,8.505309986262063,13.038197262818564,28.974257188620186,31.77266384010755
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID22,-223.29231568087675,1575.3065723440657,-241.69901862573943,-232.83767,1599.3212,-235.17408,9.545354319123248,-24.01462765593442,-6.5249386257394235,11.562379216548432,24.01462765593442,26.653160311686143
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID23,-205.8647285344108,1666.4092319313202,-245.023263004505,-230.87733,1599.6642499999998,-223.24148,25.0126014655892,66.74498193132035,-21.781783004505,33.16739819358368,66.74498193132035,74.53166384795136
tagfit_additive_only_no_top12_train,anchor_only_3d_rigid,ID24,-230.95487938964288,1608.5144326110435,-237.31800379030028,-218.202475,1599.5815,-226.071175,-12.75240438964289,8.932932611043498,-11.24682879030027,17.003381297709886,8.932932611043498,19.20708881087279
