positions,median_3d_mm,p95_3d_mm,rmse_3d_mm,median_horizontal_mm,median_vertical_mm,mode,oracle,deployable,median_delta_vs_headline_mm,p95_delta_vs_headline_mm
24,49.44905402372889,115.58333260616894,64.237011200706,29.73555418753272,40.16482459692246,headline_additive_only,False,True,0.0,0.0
24,49.62617693828392,115.58333260616894,66.32956149549088,29.73555418753272,43.89153353824746,B1_session_t2_g1.5,False,True,0.17712291455502793,0.0
24,52.96649398105284,109.76990071484698,66.40730574795722,29.9171890505321,42.941334833223735,B2_frame_greedy_tau4_t2_g1.5,False,True,3.517439957323951,-5.8134318913219545
24,65.94766962815036,113.89435866168255,77.82927518187509,34.92512502874179,42.540376060733905,B3_frame_exhaustive_t2_g2,False,True,16.498615604421474,-1.688973944486392
24,27.84488523359707,49.55041072962423,32.437955909679324,22.710592950915427,9.454555728241075,oracle_best_subset_median_range,True,False,-21.604168790131823,-66.0329218765447
