positions,median_3d_mm,p95_3d_mm,rmse_3d_mm,median_horizontal_mm,median_vertical_mm,mode
24,100.37487314416066,211.87973865672222,135.88449446222415,44.731490720457614,90.65988167445116,sweep_delta_i_only
24,64.4556130747224,124.39121374864551,80.19297549806427,34.69874253476255,52.98666927175708,sweep_delta_i_plus_additive_only_delta_tag
24,49.44905402372889,115.58333260616894,64.237011200706,29.73555418753272,40.16482459692246,tagfit_additive_only_coherent
24,254.00441296398756,400.64630784702933,261.4825301254088,62.89986895825401,245.4239215571978,tagfit_joint_delta_only_discard_rho
24,60.74424376327441,112.37005903094507,73.15179315290904,29.743446599277743,38.88435299027735,tagfit_joint_additive_plus_rho
