row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L7:I8:T6,S03,simulate_imu_prior,0.9722309460048564,,,,
R2:L7:I8:T6,S03,cpu_golden,28.685070682986407,,,,
R2:L7:I8:T6,S03,torch_gpu,2.1706533349934034,0,1,2.1706533349934034,2.1706533349934034
R2:L7:I8:T8,S03,simulate_imu_prior,0.5460287270252593,,,,
R2:L7:I8:T8,S03,cpu_golden,28.21162634799839,,,,
R2:L7:I8:T8,S03,torch_gpu,2.213724449975416,0,1,2.213724449975416,2.213724449975416
