row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L17:I0:T6,S00,load_imu_prior_cache,L17:I0,0.003887831997417379,,,,
R4:L17:I0:T6,S00,load_track_tensors_cache,L17:I0,1.119999069487676e-06,,,,
R4:L17:I0:T6,S00,torch_gpu,,10.335819757998252,0,1,10.335819757998252,10.335819757998252
R4:L17:I0:T8,S00,torch_gpu,,9.77598413600208,0,1,9.77598413600208,9.77598413600208
R4:L17:I1:T6,S00,load_imu_prior_cache,L17:I1,0.003859192001982592,,,,
R4:L17:I1:T6,S00,load_track_tensors_cache,L17:I1,1.1900010576937348e-06,,,,
R4:L17:I1:T6,S00,torch_gpu,,7.825352883002779,0,1,7.825352883002779,7.825352883002779
R4:L17:I1:T8,S00,torch_gpu,,4.430554288999701,0,1,4.430554288999701,4.430554288999701
R4:L17:I3:T6,S00,load_imu_prior_cache,L17:I3,0.0030977969981904607,,,,
R4:L17:I3:T6,S00,load_track_tensors_cache,L17:I3,6.299997039604932e-07,,,,
R4:L17:I3:T6,S00,torch_gpu,,4.116786335998768,0,1,4.116786335998768,4.116786335998768
R4:L17:I3:T8,S00,torch_gpu,,4.094634823999513,0,1,4.094634823999513,4.094634823999513
R4:L17:I4:T6,S00,load_imu_prior_cache,L17:I4,0.003494679996947525,,,,
R4:L17:I4:T6,S00,load_track_tensors_cache,L17:I4,8.899987733457237e-07,,,,
R4:L17:I4:T6,S00,torch_gpu,,4.100383539000177,0,1,4.100383539000177,4.100383539000177
R4:L17:I4:T8,S00,torch_gpu,,3.981999199000711,0,1,3.981999199000711,3.981999199000711
