pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5399.0,5399.0,0.0,0.0
A-C,9153.915000324669,9153.0,0.9150003246686538,0.9150003246686538
A-D,9193.112673256699,9193.599009900989,-0.4863366442896222,0.4863366442896222
A-E,1593.4047921771696,1593.3960396039606,0.008752573208994363,0.008752573208994363
A-F,5678.7899127857845,5679.0,-0.21008721421549126,0.21008721421549126
A-G,9290.196974362396,9291.0,-0.8030256376041507,0.8030256376041507
A-H,9278.66273896773,9278.0,0.6627389677305473,0.6627389677305473
B-C,4747.003329920657,4747.60975609756,-0.6064261769033692,0.6064261769033692
B-D,5403.7674868495815,5403.170178282009,0.5973085675723269,0.5973085675723269
B-E,5396.879149288788,5397.0,-0.12085071121236979,0.12085071121236979
B-F,1546.1254228232185,1545.9999999999998,0.12542282321874154,0.12542282321874154
B-G,4839.8642123482105,4839.358090185677,0.5061221625337566,0.5061221625337566
B-H,5602.418371343736,5603.095022624435,-0.676651280698934,0.676651280698934
C-D,8541.971349725089,8542.0,-0.02865027491134242,0.02865027491134242
C-E,9111.795929820984,9111.999999999998,-0.20407017901379731,0.20407017901379731
C-F,4722.296888357338,4722.5,-0.20311164266240667,0.20311164266240667
C-G,1219.0,1219.0,0.0,0.0
C-H,8641.431322401128,8640.712694877506,0.7186275236217625,0.7186275236217625
D-E,9041.437977974425,9041.420508744039,0.017469230386268464,0.017469230386268464
D-F,5785.397647058823,5785.397647058823,0.0,0.0
D-G,8404.041399475904,8404.46301369863,-0.42161422272693017,0.42161422272693017
D-H,1678.5851790329987,1678.5000000000002,0.08517903299843965,0.08517903299843965
E-F,5241.5,5241.5,0.0,0.0
E-G,9037.246378160042,9037.079872204473,0.16650595556893677,0.16650595556893677
E-H,8837.994721791456,8838.0,-0.005278208544041263,0.005278208544041263
F-G,4436.023576065374,4436.0,0.02357606537407264,0.02357606537407264
F-H,5526.072205539151,5526.170731707317,-0.09852616816624504,0.09852616816624504
G-H,8271.5,8271.5,0.0,0.0
