experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L8_I0_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,21748.396422758902,87742.1033115722,110874.0010282581,50249.644271494566,40661,15881.814254213274,72547.25925930376,95419.68835606716,41905.10767403445,40661,8770.589387466998,48794.31054180129,65428.590276592484,27730.645507079822,23972.60521401999,89574.99282362098,43168.02953507992,65012.727290754934,39092.232986729876,176586.14308069364,176427.44349497324,11957.158094263763,172292.86116440652,457.7313818205573,841.3547918378106,100741.9293813603,73038.10029654944,839.9236239724214,nan,nan,nan,nan,nan,17,542434.1943443352,158777.81371009152,971032.03834858,A0,L8,I0,T11,imu_only,S03,X_A0_L8_I0_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,521174.2193255252,1368,,,
X_A0_L8_I0_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,21748.476902886807,87741.04098045065,110876.95405749611,50249.612676215496,40661,15881.04069046437,72546.7337036942,95428.73926812194,41905.081132086634,40661,8768.478172237985,48796.87778247579,65423.931170685086,27730.628363290198,23972.292005081774,89568.02436065502,43167.99969201644,65010.977536188446,39088.73425778551,177000.0450910168,176841.67210903473,11958.113101338324,172709.87489016156,456.25491475504145,840.1638220197397,100741.9293813603,73038.10029654944,839.9236239724214,nan,nan,nan,nan,nan,17,543473.3108044628,158932.41733339394,974000.8707310134,A0,L8,I0,T12,imu_only,S03,X_A0_L8_I0_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,522107.3555395157,1369,,,
X_A0_L8_I1_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,15460.333194905652,63843.920277056866,79927.15436110315,36196.252730648135,40661,11411.39298981432,52166.778164002964,69182.01689386566,30407.466345500186,40661,5721.991976116218,35334.2290003121,46794.57583076163,19635.5469032117,16503.630859930523,68641.70553703139,32942.43705868712,47675.49597748862,34486.998392899695,95818.72568398874,94970.43655608525,9506.233357122648,90393.91494945431,466.89765416621947,882.6038021532765,77039.0004474614,53282.92335399552,642.2982658993958,nan,nan,nan,nan,nan,17,344810.6222496537,121666.14568971918,767282.2932912899,A0,L8,I1,T11,imu_only,S03,X_A0_L8_I1_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,327092.6208473762,1326,,,
X_A0_L8_I1_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,15460.27885022041,63845.0082509746,79917.90941855486,36196.22912058922,40661,11411.68011289178,52166.10337150731,69182.07266734213,30407.447079343576,40661,5721.231394073562,35333.42155628417,46798.011309299865,19635.53321575736,16504.329189751035,68641.47368202051,32942.41181798274,47671.75490090468,34487.1545192591,96095.27156803475,95326.02903386849,9505.87308052279,90710.41158535078,465.8809267827268,880.3931598214838,77039.0004474614,53282.92335399552,642.2982658993958,nan,nan,nan,nan,nan,17,345741.6261538046,121492.59573582863,770138.0542160704,A0,L8,I1,T12,imu_only,S03,X_A0_L8_I1_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,327903.1890787968,1327,,,
X_A0_L8_I2_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,18810.754408327768,68854.29121600148,86554.0760044352,39934.94646238481,40661,13137.500738868204,56246.86843031665,73249.1671986219,32958.374492067574,40661,6262.503832628199,38137.06112984678,51665.05766707667,22550.95341208816,19833.9674262516,70325.7666109837,34449.623348848094,55988.03569366194,36321.41626229198,148049.52187255427,147505.08499445967,8914.404416735742,144307.8572628688,559.480968625921,1008.3540992441469,77896.56549795283,61970.815289602964,649.7611768035388,nan,nan,nan,nan,nan,17,529988.6805274785,192388.4043200395,1031970.3082309758,A0,L8,I2,T11,imu_only,S03,X_A0_L8_I2_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,487593.9907407652,1364,,,
X_A0_L8_I2_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,18810.537268073538,68856.76645219316,86557.24164177991,39934.92174490123,40661,13139.536452116989,56252.73221680467,73249.96056819436,32958.35408661871,40661,6259.75061765116,38137.95940185919,51667.30233700478,22550.93946318975,19833.024372449574,70325.61134494827,34449.60067181084,55987.633385019944,36322.03380197828,148106.31390209243,147562.05676114297,8913.121932052738,144364.75321037977,557.2334245573254,1004.5866786619081,77896.56549795283,61970.815289602964,649.7611768035388,nan,nan,nan,nan,nan,17,531042.0213662791,193792.94385936903,1035194.7848798172,A0,L8,I2,T12,imu_only,S03,X_A0_L8_I2_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,488358.7799047667,1365,,,
X_A0_L8_I3_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,12123.705669321183,57495.12354293864,77563.30963110825,33750.85939716802,40661,9298.583427299944,41183.20571225267,56607.59324537088,24910.6320252355,40661,3461.6536571077695,34214.5120488167,52267.688390105606,22772.371904365085,13439.75923659942,49926.62769203269,24339.395223262844,36468.62038163791,17882.450473830468,90510.24900787768,90316.14425644182,5429.213020058101,80932.4688687382,428.4320305947401,757.0519753191509,55793.23527900169,39694.44211593854,465.3394291245812,nan,nan,nan,nan,nan,17,188327.01497806486,70349.94022456405,409473.0471059573,A0,L8,I3,T11,imu_only,S03,X_A0_L8_I3_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,203209.22384782537,1308,,,
X_A0_L8_I3_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,12123.347180599694,57495.69366164809,77559.3067850657,33750.83851124678,40661,9298.85813481367,41181.92950696622,56613.13520368391,24910.616439259065,40661,3461.7485660788675,34218.87703731575,52269.05948327108,22772.3579988629,13439.591809891826,49927.75063151645,24339.379518307112,36468.038793733926,17880.97322449392,90599.65955530494,90405.73607287437,5428.718880159699,81023.43232445084,427.1292732330566,754.6590296304117,55793.23527900169,39694.44211593854,465.3394291245812,nan,nan,nan,nan,nan,17,188726.7001200549,70579.20604683988,410217.47049741534,A0,L8,I3,T12,imu_only,S03,X_A0_L8_I3_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,203534.71077718644,1309,,,
X_A0_L8_I4_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,18192.309168122996,68324.3025390856,84867.36019257749,40266.837381809615,40661,9986.868106986103,54166.64847467027,72542.94083712967,31592.1226041253,40661,7630.673792695538,41869.06123453778,56418.16614108138,24967.09799113656,18963.741136030767,69422.20069439308,34520.990646157035,51901.8349804708,34624.980257767544,144095.52296062824,143780.94582486118,9864.627247845974,138447.13492878003,433.1842520976155,793.3018627717433,76862.38366593927,57536.48333152212,641.0433855314308,nan,nan,nan,nan,nan,17,506801.3317880773,221618.7489588661,1078536.3269662368,A0,L8,I4,T11,imu_only,S03,X_A0_L8_I4_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,467246.0110951125,1360,,,
X_A0_L8_I4_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,18192.720307366544,68323.06907396189,84865.860198277,40266.81275969661,40661,9987.75927292696,54162.92522283661,72549.01497017949,31592.103358866163,40661,7630.432743776033,41864.85888795361,56421.33434300221,24967.08263268223,18964.14711142153,69422.61450227504,34520.96892866052,51902.36204046718,34623.21766947884,144540.35630905197,144226.4194462142,9864.575015810233,138899.58756625754,431.31804034710166,791.352486680375,76862.38366593927,57536.48333152212,641.0433855314308,nan,nan,nan,nan,nan,17,507746.59134736937,221995.86385584692,1080308.998223225,A0,L8,I4,T12,imu_only,S03,X_A0_L8_I4_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,468134.46991350513,1361,,,
