layout_id,family,phase1_score,coord_rms_mm,vdop_p90,gdop_p90,bad_ratio_sum
66,irregular,0.020641282565130262,0.5557864342644576,2.3841617107391357,2.4946868419647217,0.0
126,concave,0.02655310621242485,0.5581680379529789,2.40401554107666,2.5127484798431396,0.0
137,concave,0.04498997995991984,0.538370065868178,2.4497053623199463,2.5567266941070557,0.0
106,concave,0.06653306613226453,0.6520854819929507,2.452198028564453,2.557305097579956,0.0
287,concave,0.08256513026052104,0.7139105002875507,2.4282126426696777,2.5422604084014893,0.0
102,concave,0.08356713426853707,0.7471901067947901,2.3518970012664795,2.4754855632781982,0.0004589567867677857
39,irregular,0.0842685370741483,0.5965810997552432,2.459501266479492,2.580744981765747,0.0005327695920689787
337,concave,0.08436873747494991,0.6293369776024788,2.472775936126709,2.578111410140991,0.0
7,irregular,0.08887775551102205,0.6720743061185774,2.4837770462036133,2.588867664337158,0.0
426,concave,0.09679358717434869,0.716196026456916,2.4272422790527344,2.554670810699463,0.00033493448354736464
226,concave,0.09829659318637274,0.7749316737702837,2.385420799255371,2.5052411556243896,9.376744820414026e-05
51,irregular,0.09979959919839679,0.8557142306230886,2.334221601486206,2.4477968215942383,0.0
283,concave,0.10551102204408817,0.6959595615038259,2.4609925746917725,2.5728235244750977,0.00017563637551874
440,concave,0.10961923847695391,0.758731338343217,2.450183868408203,2.5567567348480225,0.0
25,irregular,0.11062124248496995,0.7882291346721899,2.4518988132476807,2.564831495285034,0.0
42,irregular,0.11823647294589178,0.7190192421413671,2.464261054992676,2.5738837718963623,0.00025732771296931673
377,concave,0.11843687374749498,0.7943468368835893,2.4372150897979736,2.5458576679229736,2.557294041931098e-05
482,concave,0.1190380761523046,0.75279937466168,2.4122979640960693,2.5432605743408203,0.0037426302743428516
55,irregular,0.12304609218436874,0.7045288108382265,2.4801342487335205,2.59081768989563,0.00021388277441605546
134,concave,0.12324649298597194,0.8391033462329934,2.3438963890075684,2.4618258476257324,0.0008599869887978897
228,concave,0.1248496993987976,0.6844323911415725,2.513172149658203,2.6174376010894775,0.0
180,concave,0.12655310621242485,0.6850741559354229,2.4646964073181152,2.577636957168579,0.0029899029506911087
380,concave,0.12885771543086172,0.8029950401199486,2.453850507736206,2.56300687789917,0.0
201,concave,0.13036072144288577,0.834944557089476,2.447230577468872,2.556277275085449,0.0
69,irregular,0.1417835671342685,0.813576871284269,2.454571485519409,2.5635011196136475,0.0002183386655497233
193,concave,0.14198396793587176,0.6052620409565577,2.505312919616699,2.619002342224121,0.007117801750041556
64,irregular,0.1433867735470942,0.47190047414542496,2.57915997505188,2.6795129776000977,0.0
56,irregular,0.14498997995991986,0.9358171077042599,2.4303085803985596,2.53751802444458,0.0
136,concave,0.14619238476953908,0.8577547704827799,2.463253974914551,2.56809401512146,0.0
465,concave,0.1469939879759519,0.6447887096245141,2.4693634510040283,2.5938336849212646,0.013613861386138614
229,concave,0.14809619238476954,0.6095594078063828,2.534944534301758,2.6441547870635986,0.0019137083747117717
267,concave,0.15200400801603206,0.501905466981541,2.576779842376709,2.677849531173706,0.0
3,irregular,0.15260521042084169,0.7754730083889949,2.522580623626709,2.6252987384796143,0.0
251,concave,0.1538076152304609,0.8743257866365004,2.421726942062378,2.541496753692627,0.0012703002973564683
312,concave,0.15490981963927858,0.47057989412189927,2.5706186294555664,2.673701763153076,0.000276265250287405
311,concave,0.15571142284569137,0.6120757741371877,2.5540711879730225,2.6563684940338135,0.0006222748835365672
304,concave,0.16052104208416834,0.8623598261179785,2.467761278152466,2.5737197399139404,0.0
281,concave,0.16112224448897794,0.7934551661954456,2.461352825164795,2.5808465480804443,0.0028258099163338633
13,irregular,0.16162324649298598,0.778128071569538,2.530076026916504,2.6322576999664307,0.0
167,concave,0.17044088176352704,0.8182688599244953,2.5019500255584717,2.6063036918640137,5.601691710896691e-05
382,concave,0.17484969939879758,0.855606120069168,2.491359233856201,2.5951590538024902,0.0
34,irregular,0.1770541082164329,0.9915530454561103,2.399742603302002,2.517165422439575,0.0004188537665647753
107,concave,0.17795591182364728,1.084398704402538,2.377450704574585,2.4908502101898193,0.0
459,concave,0.18286573146292584,0.6197811572657544,2.532400608062744,2.656186103820801,0.011892773435759417
308,concave,0.18567134268537075,0.6536340280084715,2.546631336212158,2.653433084487915,0.005445098965342079
387,concave,0.18697394789579155,1.0075590778772203,2.4314916133880615,2.538957357406616,0.0
93,irregular,0.1876753507014028,0.8324059391758593,2.4899935722351074,2.60302472114563,0.0019185794109821165
204,concave,0.18977955911823646,0.7750661346771206,2.5546340942382812,2.6556622982025146,0.0
238,concave,0.19058116232464933,1.1400199570076273,2.372410535812378,2.4844536781311035,0.0
288,concave,0.19208416833667336,0.5575463710601947,2.599191188812256,2.699444055557251,0.0005480746094411421
44,irregular,0.19258517034068134,0.7863844924754576,2.5618629455566406,2.662785530090332,0.0
475,concave,0.19278557114228456,0.8117036442426483,2.442631483078003,2.5824337005615234,0.014448055620489696
451,concave,0.19539078156312625,0.85918679165897,2.4390604496002197,2.566690683364868,0.010766918275986014
209,concave,0.19679358717434867,0.7033700154489078,2.5446698665618896,2.656116485595703,0.004366773310994465
112,concave,0.1975951903807615,0.9016688182519651,2.4849436283111572,2.5965073108673096,0.0006862072345848446
8,irregular,0.1997995991983968,0.7143617514304466,2.5150585174560547,2.637287139892578,0.012688440604714798
15,irregular,0.20120240480961923,0.7347044890866069,2.5430095195770264,2.6566102504730225,0.0030307486194163973
198,concave,0.20681362725450902,1.016850750823171,2.4702277183532715,2.576305389404297,0.0
353,concave,0.21052104208416833,1.1586400606990672,2.4268620014190674,2.533815860748291,0.0
219,concave,0.21092184368737477,1.0953649606785971,2.421653985977173,2.5413050651550293,0.0004901480247034605
404,concave,0.2129258517034068,0.6954606603622735,2.562734842300415,2.6741700172424316,0.00460293554107886
398,concave,0.21352705410821643,0.9777899046166089,2.4593498706817627,2.5795819759368896,0.0018881354342924607
346,concave,0.21392785571142284,0.7705422099105858,2.561577796936035,2.6631104946136475,0.0011483468007338217
494,concave,0.21412825651302603,0.8889479812673107,2.4372501373291016,2.5751078128814697,0.014188151488416168
262,concave,0.21442885771543083,0.8091080560692719,2.5660130977630615,2.6690783500671387,0.0
448,concave,0.2155310621242485,0.6780520920510077,2.5997114181518555,2.7002525329589844,0.0003104270823121916
265,concave,0.2158316633266533,0.8424358790141493,2.553321599960327,2.655299425125122,0.0
70,irregular,0.21763527054108217,1.3124816852318348,2.340348720550537,2.456369400024414,0.0
457,concave,0.21773547094188378,0.9412008967220303,2.431096076965332,2.5592715740203857,0.011959611802764435
284,concave,0.218436873747495,1.0918263447805907,2.397735357284546,2.5352625846862793,0.002504210817121316
221,concave,0.21913827655310622,0.9857942393874349,2.504305362701416,2.6127448081970215,0.0
350,concave,0.22144288577154306,0.6956026688854156,2.5741193294525146,2.6776905059814453,0.004300516147180796
31,irregular,0.2219438877755511,0.6495890448531902,2.59220027923584,2.6991772651672363,0.00412150556424562
273,concave,0.22394789579158314,0.8048760210836796,2.5241825580596924,2.642456531524658,0.007480085072648462
474,concave,0.22394789579158317,0.8324121874393389,2.472604513168335,2.6007585525512695,0.0173226481063948
446,concave,0.22965931863727454,1.3125694947407898,2.302224636077881,2.4235668182373047,0.0
437,concave,0.23036072144288577,0.8233738201341015,2.5381433963775635,2.6495048999786377,0.003524609886731247
