host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,0,2901,2901,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,1,2356,2356,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,2,3304,3304,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,3,3460,3460,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,4,2547,2547,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,5,2988,2988,83,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,6,3542,3542,100,1,O,97,0,671,8
3.5e-05,1777916711.887526,7212,,BSF66F,,f,0,7,0,3517,33,0,T,97,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,0,2934,2934,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,1,2395,2395,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,2,3356,3356,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,3,3599,3599,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,4,2503,2503,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,5,2924,2924,85,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,6,3536,3536,100,1,O,90,0,671,8
0.111592,1777916711.999083,7213,,BSF66F,,f,0,7,3093,3093,42,1,O,90,0,671,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,0,2900,2900,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,1,2392,2392,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,2,3352,3352,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,3,3584,3584,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,4,2487,2487,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,5,3033,3033,87,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,6,3493,3493,100,1,O,92,0,701,8
0.229963,1777916712.117454,7214,,BSF66F,,f,0,7,3556,3556,50,1,O,92,0,701,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,0,2915,2915,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,1,2387,2387,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,2,3356,3356,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,3,3429,3429,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,4,2537,2537,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,5,3064,3064,88,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,6,3534,3534,100,1,O,98,0,640,8
0.299835,1777916712.187326,7215,,BSF66F,,f,0,7,0,3556,44,0,T,98,0,640,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,0,2897,2897,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,1,2384,2384,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,2,3359,3359,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,3,3381,3381,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,4,2510,2510,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,5,3009,3009,90,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,6,3517,3517,100,1,O,98,0,671,8
0.397935,1777916712.285426,7216,,BSF66F,,f,0,7,0,3556,40,0,T,98,0,671,8
0.557307,1777916712.444798,7217,,BSF66F,,f,0,0,2923,2923,100,1,O,98,0,43792,8
