pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3884.289088640887,3884.445241473758,-0.15615283287115744,0.15615283287115744
A-C,4925.124219596719,4926.33000568136,-1.2057860846407493,1.2057860846407493
A-D,3118.8623569229826,3118.32390659814,0.5384503248424153,0.5384503248424153
A-E,1216.7132552781911,1218.3805191141132,-1.6672638359220855,1.6672638359220855
A-F,4183.078445027989,4183.439593931443,-0.36114890345379536,0.36114890345379536
A-G,5015.08981909502,5013.348229322757,1.7415897722630689,1.7415897722630689
A-H,3354.2033077584506,3355.1650509627743,-0.9617432043237386,0.9617432043237386
B-C,2931.1433941623964,2930.390133820039,0.7532603423574074,0.7532603423574074
B-D,5480.276918201268,5480.188337419636,0.08858078163211758,0.08858078163211758
B-E,4092.5139251479677,4092.4812746789385,0.03265046902924951,0.03265046902924951
B-F,1253.0175209337742,1254.090412541687,-1.0728916079128794,1.0728916079128794
B-G,3108.3669259844437,3109.2602044511505,-0.8932784667067608,0.8932784667067608
B-H,5604.6935247643505,5604.739270961819,-0.04574619746836106,0.04574619746836106
C-D,4631.912484288511,4630.408525317655,1.5039589708558196,1.5039589708558196
C-E,5112.490660591575,5111.810381656929,0.6802789346456848,0.6802789346456848
C-F,3240.736911023581,3241.135254762269,-0.39834373868825423,0.39834373868825423
C-G,1154.0882072003733,1155.3068862114978,-1.21867901112455,1.21867901112455
C-H,4792.559709395269,4793.664848465194,-1.1051390699249168,1.1051390699249168
D-E,3365.129056894348,3365.0866576082863,0.042399286061936436,0.042399286061936436
D-F,5734.1892675661575,5735.306355392234,-1.1170878260763857,1.1170878260763857
D-G,4744.853164972898,4745.653693126708,-0.8005281538098643,0.8005281538098643
D-H,1269.1841412413532,1270.22410945265,-1.0399682112968094,1.0399682112968094
E-F,4015.9024863174236,4015.7636164012974,0.1388699161261684,0.1388699161261684
E-G,4921.741169022835,4922.53818692996,-0.7970179071253369,0.7970179071253369
E-H,3124.2564046202606,3124.1636561175364,0.0927485027241346,0.0927485027241346
F-G,2949.059718893042,2948.8310824685746,0.22863642446736776,0.22863642446736776
F-H,5575.761118959256,5574.312609979466,1.448508979789949,1.448508979789949
G-H,4593.520798293261,4593.473762685134,0.047035608126861916,0.047035608126861916
