pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4977.302374532304,4977.321266968326,-0.01889243602181523,0.01889243602181523
A-C,7029.792635744563,7029.0,0.7926357445630856,0.7926357445630856
A-D,4959.021870525454,4958.5990099009905,0.4228606244632829,0.4228606244632829
A-E,1415.7189636404594,1417.6399999999999,-1.9210363595404942,1.9210363595404942
A-F,5157.291583672111,5157.532224532225,-0.2406408601136718,0.2406408601136718
A-G,7169.087450986018,7169.572781065089,-0.4853300790709909,0.4853300790709909
A-H,5142.385185178809,5143.0,-0.6148148211914304,0.6148148211914304
B-C,4954.351657340856,4954.5344418052255,-0.1827844643694334,0.1827844643694334
B-D,6997.5988048287845,6998.5,-0.9011951712154769,0.9011951712154769
B-E,5197.521602579849,5197.0,0.5216025798490591,0.5216025798490591
B-F,1352.8519515391142,1352.723692307692,0.1282592314221347,0.1282592314221347
B-G,5142.690886998996,5142.0,0.6908869989956656,0.6908869989956656
B-H,7121.773029280674,7121.549875311721,0.22315396895282902,0.22315396895282902
C-D,4947.817787358719,4946.397647058824,1.420140299895138,1.420140299895138
C-E,7159.402874580433,7160.469724770642,-1.066850190209152,1.066850190209152
C-F,5164.37881939166,5164.0,0.3788193916598175,0.3788193916598175
C-G,1397.8240193034703,1399.5256241787122,-1.7016048752418556,1.7016048752418556
C-H,5138.764355623899,5140.060550458715,-1.2961948348156511,1.2961948348156511
D-E,5112.514042284093,5112.520399666944,-0.006357382851092552,0.006357382851092552
D-F,7142.488670795048,7142.177801157286,0.3108696377621527,0.3108696377621527
D-G,5140.96395282691,5142.000000000001,-1.0360471730909921,1.0360471730909921
D-H,1396.8173909685872,1396.4302702702703,0.3871206983169486,0.3871206983169486
E-F,5001.71812896242,5001.536986301371,0.1811426610493072,0.1811426610493072
E-G,7021.508290221778,7021.390243902439,0.11804631933955534,0.11804631933955534
E-H,4903.273292505237,4902.667436489607,0.6058560156297972,0.6058560156297972
F-G,4980.169392936455,4980.5901639344265,-0.42077099797188566,0.42077099797188566
F-H,6998.766499697475,6999.0,-0.23350030252458964,0.23350030252458964
G-H,4945.761223831589,4944.5,1.2612238315887225,1.2612238315887225
