capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004512301165327463,0.0007547873448566947,0.0011274164017809312,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R01,BSDC91,1200,1200,0.0003667172500046812,0.000662472434213763,0.0009007610028854817,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R02,BS2DCE,1201,1201,0.0005135231153354548,0.0009696378326865362,0.001891786232569979,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R02,BSDC91,1200,1200,0.00040671362161218074,0.0007231616041854044,0.001047815764162895,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R03,BS2DCE,1200,1200,0.00039200640648040275,0.0007214148204169626,0.0013988346406032257,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R03,BSDC91,1200,1200,0.0004547439234726717,0.0008030232147919294,0.001223059690733005,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R04,BS2DCE,1200,1200,0.00037023727377534,0.0006075100198793348,0.0009435079403365353,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R04,BSDC91,1200,1200,0.0005428289469983795,0.0010117049577821316,0.0020579913246656467,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R05,BS2DCE,1200,1200,0.00047090292322383173,0.0008596412832547142,0.0014287279858806177,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R05,BSDC91,1201,1201,0.0006345576088766327,0.0011527580997059714,0.002966574643568845,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R06,BS2DCE,1200,1200,0.00042898774060022647,0.0008310043880536959,0.0012397831833116382,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R06,BSDC91,1201,1201,0.0004454880100081847,0.0008228668775805233,0.0012290338715644647,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R07,BS2DCE,1200,1200,0.0004130308368558039,0.0006577605844043656,0.0013282399618493282,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R07,BSDC91,1201,1201,0.0006801255557918209,0.0013307617553767197,0.002469459213057008,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R08,BS2DCE,1201,1201,0.00030268887955659044,0.0004901345618801206,0.0007825985651911899,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R08,BSDC91,1200,1200,0.0004923821174710424,0.0009465271106661834,0.002082934191481491,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R09,BS2DCE,1200,1200,0.0003907192922882533,0.000703092071591884,0.0011156608336870904,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R09,BSDC91,1200,1200,0.000524698856927835,0.0008736171989411587,0.001418596523983858,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
R10,BS2DCE,1200,1200,0.00048645322769045967,0.0008655892282088248,0.0012186622671241862,1.0,1.0,R4:L2:I1:T6,R4,L2,I1,T6,118.53562499999998,1.35,True
