source,pair,measured_median_mm,layout_pair_dist_mm,pair_bias_mm,delaycal_pair_predicted_bias_mm,delaycal_pair_residual_mm
v1-old one-baseline C-H scaled layout,B-D,3670.0,3389.648037309638,280.35196269036214,262.7026902643328,-17.64927242602937
v1-old one-baseline C-H scaled layout,B-E,3135.0,2879.50887090601,255.4911290939899,221.1301446527359,-34.360984441254004
v1-old one-baseline C-H scaled layout,B-F,1620.0,1345.6286304741764,274.37136952582364,241.99583298657035,-32.37553653925329
v1-old one-baseline C-H scaled layout,B-G,2745.0,2587.5723360237907,157.42766397620926,229.78054513671253,72.35288116050327
v1-old one-baseline C-H scaled layout,B-H,3902.0,3670.580518328917,231.41948167108285,235.46101978302184,4.041538111938991
v1-old one-baseline C-H scaled layout,C-D,2887.0,2636.199920288367,250.80007971163286,270.18058876431377,19.380509052680907
v1-old one-baseline C-H scaled layout,C-E,3885.0,3656.6884448196297,228.3115551803703,228.60804315271693,0.2964879723466254
v1-old one-baseline C-H scaled layout,C-F,2672.0,2477.6846068755544,194.31539312444556,249.4737314865514,55.15833836210584
v1-old one-baseline C-H scaled layout,C-G,1618.0,1366.5266768396941,251.47332316030588,237.25844363669353,-14.214879523612353
v1-old one-baseline C-H scaled layout,C-H,3347.0,3091.2461466183245,255.75385338167553,242.93891828300286,-12.814935098672663
v1-old one-baseline C-H scaled layout,D-E,2793.0,2593.960854528799,199.0391454712012,225.81957286627912,26.780427395077908
v1-old one-baseline C-H scaled layout,D-F,3850.0,3625.4647783733353,224.53522162666468,246.6852612001136,22.150039573448908
v1-old one-baseline C-H scaled layout,D-G,3160.0,2918.967116987129,241.03288301287103,234.4699733502557,-6.562909662615311
v1-old one-baseline C-H scaled layout,D-H,1659.0,1386.9258054224154,272.07419457758465,240.15044799656505,-31.9237465810196
v1-old one-baseline C-H scaled layout,E-F,2762.0,2597.7292198060736,164.27078019392638,205.11271558851672,40.84193539459034
v1-old one-baseline C-H scaled layout,E-G,3711.0,3455.246829500993,255.75317049900696,192.8974277386589,-62.85574276034805
v1-old one-baseline C-H scaled layout,E-H,2333.0,2138.7388160942323,194.26118390576767,198.5779023849682,4.316718479200546
v1-old one-baseline C-H scaled layout,F-G,2374.0,2166.171954930888,207.8280450691118,213.76311607249335,5.935071003381552
v1-old one-baseline C-H scaled layout,F-H,3660.0,3382.742394600834,277.2576053991661,219.44359071880268,-57.814014680363414
v1-old one-baseline C-H scaled layout,G-H,2880.0,2719.4094909970577,160.59050900294233,207.2283028689448,46.63779386600248
v1-old one-baseline D-E scaled layout,A-B,2895.0,2775.6693158374947,119.33068416250535,154.32426376419988,34.993579601694535
v1-old one-baseline D-E scaled layout,A-C,3718.0,3554.974516229955,163.02548377004496,161.30762034520393,-1.7178634248410276
v1-old one-baseline D-E scaled layout,A-D,2429.0,2244.139084079374,184.8609159206262,158.81668967548046,-26.04422624514575
v1-old one-baseline D-E scaled layout,A-E,1550.0,1423.2428696177924,126.7571303822076,117.37113672582764,-9.385993656379966
v1-old one-baseline D-E scaled layout,A-F,3322.0,3159.113838332322,162.88616166767815,138.38370291482713,-24.502458752851027
v1-old one-baseline D-E scaled layout,A-G,4020.5,3880.5590094336185,139.94099056638152,124.78618721820365,-15.154803348177865
v1-old one-baseline D-E scaled layout,A-H,2688.0,2599.029035358996,88.97096464100377,130.78273046670466,41.81176582570089
v1-old one-baseline D-E scaled layout,B-C,2407.0,2168.6769928522617,238.32300714773828,196.87480408222063,-41.448203065517646
v1-old one-baseline D-E scaled layout,B-D,3670.0,3477.007633843801,192.99236615619884,194.38387341249717,1.3915072562983255
v1-old one-baseline D-E scaled layout,B-E,3135.0,2953.720921953809,181.279078046191,152.93832046284433,-28.340757583346658
v1-old one-baseline D-E scaled layout,B-F,1620.0,1380.3088016745896,239.69119832541037,173.95088665184383,-65.74031167356654
v1-old one-baseline D-E scaled layout,B-G,2745.0,2654.26046198551,90.73953801448988,160.35337095522036,69.61383294073048
v1-old one-baseline D-E scaled layout,B-H,3902.0,3765.180438319986,136.81956168001398,166.34991420372137,29.530352523707393
v1-old one-baseline D-E scaled layout,C-D,2887.0,2704.141299123254,182.85870087674584,201.3672299935012,18.50852911675537
v1-old one-baseline D-E scaled layout,C-E,3885.0,3750.9303317867857,134.0696682132143,159.9216770438484,25.852008830634105
v1-old one-baseline D-E scaled layout,C-F,2672.0,2541.540654823043,130.45934517695696,180.9342432328479,50.47489805589095
v1-old one-baseline D-E scaled layout,C-G,1618.0,1401.745442277252,216.2545577227479,167.33672753622443,-48.917830186523474
v1-old one-baseline D-E scaled layout,C-H,3347.0,3170.9151898888763,176.08481011112372,173.33327078472544,-2.751539326398273
v1-old one-baseline D-E scaled layout,D-E,2793.0,2660.813628381068,132.18637161893184,157.4307463741249,25.244374755193064
v1-old one-baseline D-E scaled layout,D-F,3850.0,3718.9019543873064,131.09804561269357,178.4433125631244,47.34526695043084
v1-old one-baseline D-E scaled layout,D-G,3160.0,2994.1961044305804,165.80389556941964,164.84579686650093,-0.9580987029187042
v1-old one-baseline D-E scaled layout,D-H,1659.0,1422.6703067543845,236.32969324561554,170.84234011500195,-65.4873531306136
v1-old one-baseline D-E scaled layout,E-F,2762.0,2664.679113732932,97.32088626706809,136.9977596134716,39.67687334640351
v1-old one-baseline D-E scaled layout,E-G,3711.0,3544.2970688263517,166.70293117364827,123.40024391684811,-43.302687256800155
v1-old one-baseline D-E scaled layout,E-H,2333.0,2193.8593943989467,139.14060560105327,129.39678716534914,-9.743818435704128
v1-old one-baseline D-E scaled layout,F-G,2374.0,2221.9995529361895,152.0004470638105,144.4128101058476,-7.5876369579629
v1-old one-baseline D-E scaled layout,F-H,3660.0,3469.924015677306,190.07598432269378,150.40935335434864,-39.666630968345146
v1-old one-baseline D-E scaled layout,G-H,2880.0,2789.4953858539275,90.50461414607253,136.81183765772516,46.30722351165264
v1-old one-baseline D-F scaled layout,A-B,2895.0,2789.4018013134887,105.5981986865113,140.52925551679527,34.93105683028398
v1-old one-baseline D-F scaled layout,A-C,3718.0,3572.562575309293,145.43742469070685,147.41522990305106,1.977805212344208
v1-old one-baseline D-F scaled layout,A-D,2429.0,2255.2418502491014,173.7581497508986,144.98288892974836,-28.775260821150255
v1-old one-baseline D-F scaled layout,A-E,1550.0,1430.2842927168333,119.7157072831667,103.56234260473644,-16.15336467843025
v1-old one-baseline D-F scaled layout,A-F,3322.0,3174.74339645525,147.25660354474985,124.60383109000023,-22.652772454749623
v1-old one-baseline D-F scaled layout,A-G,4020.5,3899.7578815513175,120.7421184486825,110.73413547051388,-10.007982978168627
v1-old one-baseline D-F scaled layout,A-H,2688.0,2611.8876018590136,76.11239814098644,116.79291703085687,40.68051888987043
v1-old one-baseline D-F scaled layout,B-C,2407.0,2179.406414090066,227.59358590993406,183.36328739960513,-44.230298510328936
v1-old one-baseline D-F scaled layout,B-D,3670.0,3494.2099556619073,175.79004433809268,180.9309464263024,5.140902088209714
v1-old one-baseline D-F scaled layout,B-E,3135.0,2968.334308868968,166.66569113103196,139.5104001012905,-27.155291029741477
v1-old one-baseline D-F scaled layout,B-F,1620.0,1387.1378106142454,232.86218938575462,160.5518885865543,-72.31030079920032
v1-old one-baseline D-F scaled layout,B-G,2745.0,2667.3922832135445,77.60771678645551,146.68219296706792,69.07447618061241
v1-old one-baseline D-F scaled layout,B-H,3902.0,3783.808480712754,118.19151928724614,152.7409745274109,34.549455240164775
v1-old one-baseline D-F scaled layout,C-D,2887.0,2717.519903304725,169.48009669527482,187.8169208125582,18.336824117283385
v1-old one-baseline D-F scaled layout,C-E,3885.0,3769.487872488346,115.51212751165394,146.3963744875463,30.884246975892353
v1-old one-baseline D-F scaled layout,C-F,2672.0,2554.1148004281636,117.88519957183644,167.43786297281008,49.55266340097364
v1-old one-baseline D-F scaled layout,C-G,1618.0,1408.680507926924,209.31949207307593,153.56816735332373,-55.751324719752205
v1-old one-baseline D-F scaled layout,C-H,3347.0,3186.6031346099207,160.39686539007926,159.62694891366675,-0.7699164764125044
v1-old one-baseline D-F scaled layout,D-E,2793.0,2673.977871072941,119.02212892705893,143.96403351424357,24.941904587184638
v1-old one-baseline D-F scaled layout,D-F,3850.0,3737.3010362894165,112.69896371058348,165.00552199950738,52.306558288923895
v1-old one-baseline D-F scaled layout,D-G,3160.0,3009.0097402919423,150.9902597080577,151.135826380021,0.14556667196330864
v1-old one-baseline D-F scaled layout,D-H,1659.0,1429.708897127221,229.291102872779,157.194607940364,-72.096494932415
v1-old one-baseline D-F scaled layout,E-F,2762.0,2677.862480720754,84.13751927924613,123.58497567449547,39.44745639524933
v1-old one-baseline D-F scaled layout,E-G,3711.0,3561.8323017673047,149.16769823269533,109.7152800550091,-39.452418177686226
v1-old one-baseline D-F scaled layout,E-H,2333.0,2204.7134043121796,128.2865956878204,115.77406161535211,-12.512534072468299
v1-old one-baseline D-F scaled layout,F-G,2374.0,2232.992784880014,141.00721511998609,130.7567685402729,-10.250446579713184
v1-old one-baseline D-F scaled layout,F-H,3660.0,3487.0912916479,172.9087083520999,136.8155501006159,-36.093158251484
v1-old one-baseline D-F scaled layout,G-H,2880.0,2803.296275121615,76.70372487838495,122.94585448112954,46.2421296027446
v1-old one-baseline D-G scaled layout,A-B,2895.0,2748.368289043966,146.6317109560341,181.74958967754043,35.117878721506315
v1-old one-baseline D-G scaled layout,A-C,3718.0,3520.008371680916,197.99162831908416,188.9265480586464,-9.065080260437753
v1-old one-baseline D-G scaled layout,A-D,2429.0,2222.066101208801,206.93389879119923,186.3191374643966,-20.614761326802636
v1-old one-baseline D-G scaled layout,A-E,1550.0,1409.2440868753993,140.75591312460074,144.82386980501235,4.067956680411612
v1-old one-baseline D-G scaled layout,A-F,3322.0,3128.041314292081,193.9586857079189,165.77893668795934,-28.17974901995956
v1-old one-baseline D-G scaled layout,A-G,4020.5,3842.390469368012,178.10953063198804,152.7225314392389,-25.38699919274913
v1-old one-baseline D-G scaled layout,A-H,2688.0,2573.4654133069625,114.53458669303745,158.59534109106832,44.060754398030866
v1-old one-baseline D-G scaled layout,B-C,2407.0,2147.3462426975,259.6537573024998,223.73653130692054,-35.91722599557926
v1-old one-baseline D-G scaled layout,B-D,3670.0,3442.8083587243755,227.19164127562453,221.12912071267073,-6.062520562953807
v1-old one-baseline D-G scaled layout,B-E,3135.0,2924.668608851973,210.3313911480268,179.6338530532865,-30.69753809474031
v1-old one-baseline D-G scaled layout,B-F,1620.0,1366.7323113618404,253.2676886381596,200.58891993623348,-52.67876870192612
v1-old one-baseline D-G scaled layout,B-G,2745.0,2628.153592706737,116.84640729326293,187.53251468751304,70.68610739425012
v1-old one-baseline D-G scaled layout,B-H,3902.0,3728.1467429001013,173.85325709989866,193.40532433934246,19.5520672394438
v1-old one-baseline D-G scaled layout,C-D,2887.0,2677.5438101357813,209.4561898642187,228.3060790937767,18.849889229558016
v1-old one-baseline D-G scaled layout,C-E,3885.0,3714.036798070622,170.9632019293781,186.81081143439246,15.847609505014361
v1-old one-baseline D-G scaled layout,C-F,2672.0,2516.542479025134,155.45752097486593,207.76587831733946,52.30835734247353
v1-old one-baseline D-G scaled layout,C-G,1618.0,1387.9581046938588,230.0418953061412,194.709473068619,-35.33242223752222
v1-old one-baseline D-G scaled layout,C-H,3347.0,3139.7265896960453,207.27341030395473,200.5822827204484,-6.691127583506329
v1-old one-baseline D-G scaled layout,D-E,2793.0,2634.6423032356224,158.35769676437758,184.20340084014265,25.84570407576507
v1-old one-baseline D-G scaled layout,D-F,3850.0,3682.323446522582,167.6765534774181,205.15846772308964,37.48191424567153
v1-old one-baseline D-G scaled layout,D-G,3160.0,2964.7456840920636,195.25431590793642,192.1020624743692,-3.1522534335672105
v1-old one-baseline D-G scaled layout,D-H,1659.0,1408.6771556461304,250.32284435386964,197.97487212619862,-52.34797222767102
v1-old one-baseline D-G scaled layout,E-F,2762.0,2638.4697683094378,123.53023169056223,163.6632000637054,40.13296837314317
v1-old one-baseline D-G scaled layout,E-G,3711.0,3509.435945893536,201.56405410646403,150.60679481498497,-50.95725929147906
v1-old one-baseline D-G scaled layout,E-H,2333.0,2172.280954285071,160.71904571492905,156.47960446681438,-4.239441248114673
v1-old one-baseline D-G scaled layout,F-G,2374.0,2200.144330851992,173.85566914800802,171.561861697932,-2.293807450076031
v1-old one-baseline D-G scaled layout,F-H,3660.0,3435.7944138609123,224.2055861390877,177.4346713497614,-46.7709147893263
v1-old one-baseline D-G scaled layout,G-H,2880.0,2762.058368110103,117.94163188989705,164.37826610104094,46.43663421114388
v1-old one-baseline D-H scaled layout,A-B,2895.0,2722.9044353196846,172.09556468031542,207.3293780378657,35.233813357550275
v1-old one-baseline D-H scaled layout,A-C,3718.0,3487.3952103946212,230.60478960537876,214.6869101371629,-15.917879468215858
v1-old one-baseline D-H scaled layout,A-D,2429.0,2201.478479676263,227.52152032373715,211.97085792359331,-15.550662400143835
v1-old one-baseline D-H scaled layout,A-E,1550.0,1396.1873268214238,153.81267317857623,170.4292210156773,16.61654783710108
v1-old one-baseline D-H scaled layout,A-F,3322.0,3099.059759386152,222.9402406138479,191.33065790405897,-31.609582709788924
v1-old one-baseline D-H scaled layout,A-G,4020.5,3806.7904119617338,213.70958803826625,178.77895005731955,-34.9306379809467
v1-old one-baseline D-H scaled layout,A-H,2688.0,2549.6220488240533,138.3779511759467,184.53635254039028,46.15840136444359
v1-old one-baseline D-H scaled layout,B-C,2407.0,2127.4509066767027,279.54909332329726,248.79064732989065,-30.75844599340661
v1-old one-baseline D-H scaled layout,B-D,3670.0,3410.9104617806634,259.08953821933665,246.07459511632106,-13.014943103015582
v1-old one-baseline D-H scaled layout,B-E,3135.0,2897.5713184543642,237.42868154563575,204.53295820840506,-32.89572333723069
v1-old one-baseline D-H scaled layout,B-F,1620.0,1354.0694263345679,265.9305736654321,225.43439509678672,-40.496178568645405
v1-old one-baseline D-H scaled layout,B-G,2745.0,2603.8035378336654,141.19646216633464,212.8826872500473,71.68622508371266
v1-old one-baseline D-H scaled layout,B-H,3902.0,3693.605162827917,208.39483717208304,218.64008973311803,10.245252561034988
v1-old one-baseline D-H scaled layout,C-D,2887.0,2652.736150917239,234.26384908276123,253.43212721561827,19.16827813285704
v1-old one-baseline D-H scaled layout,C-E,3885.0,3679.6259477745853,205.37405222541474,211.89049030770227,6.516438082287522
v1-old one-baseline D-H scaled layout,C-F,2672.0,2493.2265101164962,178.77348988350377,232.79192719608392,54.01843731258015
v1-old one-baseline D-H scaled layout,C-G,1618.0,1375.0985609805052,242.90143901949477,220.2402193493445,-22.661219670150274
v1-old one-baseline D-H scaled layout,C-H,3347.0,3110.6367697716328,236.36323022836723,225.99762183241523,-10.365608395951995
v1-old one-baseline D-H scaled layout,D-E,2793.0,2610.232129936493,182.76787006350696,209.17443809413265,26.406568030625692
v1-old one-baseline D-H scaled layout,D-F,3850.0,3648.2064229848233,201.79357701517665,230.0758749825143,28.282297967337655
v1-old one-baseline D-H scaled layout,D-G,3160.0,2937.2770763620283,222.7229236379717,217.5241671357749,-5.198756502196801
v1-old one-baseline D-H scaled layout,D-H,1659.0,1395.6256482556896,263.3743517443104,223.28156961884565,-40.09278212546474
v1-old one-baseline D-H scaled layout,E-F,2762.0,2614.0241332378946,147.9758667621054,188.5342380745983,40.55837131249291
v1-old one-baseline D-H scaled layout,E-G,3711.0,3476.920738984328,234.07926101567182,175.9825302278589,-58.09673078781293
v1-old one-baseline D-H scaled layout,E-H,2333.0,2152.1545961516063,180.84540384839374,181.73993271092965,0.8945288625359069
v1-old one-baseline D-H scaled layout,F-G,2374.0,2179.759816288767,194.24018371123293,196.88396711624054,2.6437834050076106
v1-old one-baseline D-H scaled layout,F-H,3660.0,3403.9615016817042,256.03849831829575,202.6413695993113,-53.39712871898445
v1-old one-baseline D-H scaled layout,G-H,2880.0,2736.4676746998143,143.53232530018568,190.08966175257189,46.55733645238621
v1-old one-baseline E-F scaled layout,A-B,2895.0,2794.591781721204,100.40821827879608,135.31564559501837,34.90742731622228
v1-old one-baseline E-F scaled layout,A-C,3718.0,3579.209710104453,138.79028989554718,142.16481588752976,3.37452599198258
v1-old one-baseline E-F scaled layout,A-D,2429.0,2259.437968933738,169.56203106626208,139.75461798345168,-29.8074130828104
v1-old one-baseline E-F scaled layout,A-E,1550.0,1432.9454896276436,117.05451037235639,98.34352252530371,-18.710987847052678
v1-old one-baseline E-F scaled layout,A-F,3322.0,3180.6503461171337,141.34965388286628,119.39594174493556,-21.953712137930722
v1-old one-baseline E-F scaled layout,A-G,4020.5,3907.013798210779,113.48620178922101,105.42337993494854,-8.062821854272471
v1-old one-baseline E-F scaled layout,A-H,2688.0,2616.7472981116002,71.25270188839977,111.5056835022607,40.252981613860925
v1-old one-baseline E-F scaled layout,B-C,2407.0,2183.4614328343177,223.53856716568225,178.25681872837444,-45.28174843730781
v1-old one-baseline E-F scaled layout,B-D,3670.0,3500.7113070275614,169.28869297243864,175.84662082429637,6.557927851857727
v1-old one-baseline E-F scaled layout,B-E,3135.0,2973.857212345737,161.14278765426297,134.4355253661484,-26.707262288114578
v1-old one-baseline E-F scaled layout,B-F,1620.0,1389.7187288801254,230.28127111987465,155.4879445857802,-74.79332653409443
v1-old one-baseline E-F scaled layout,B-G,2745.0,2672.3552518626116,72.64474813738843,141.51538277579323,68.8706346384048
v1-old one-baseline E-F scaled layout,B-H,3902.0,3790.848661109926,111.15133889007393,147.59768634310538,36.44634745303145
v1-old one-baseline E-F scaled layout,C-D,2887.0,2722.5761397526567,164.42386024734333,182.69579111680775,18.271930869464427
v1-old one-baseline E-F scaled layout,C-E,3885.0,3776.5014078621757,108.49859213782429,141.28469565865979,32.786103520835496
v1-old one-baseline E-F scaled layout,C-F,2672.0,2558.867004204269,113.13299579573095,162.33711487829163,49.20411908256068
v1-old one-baseline E-F scaled layout,C-G,1618.0,1411.3015086853761,206.69849131462388,148.36455306830462,-58.33393824631926
v1-old one-baseline E-F scaled layout,C-H,3347.0,3192.5321505831666,154.46784941683336,154.44685663561677,-0.02099278121659154
v1-old one-baseline E-F scaled layout,D-E,2793.0,2678.9530929126186,114.04690708738144,138.8744977545817,24.82759066720027
v1-old one-baseline E-F scaled layout,D-F,3850.0,3744.2546846117716,105.74531538822839,159.92691697421355,54.18160158598516
v1-old one-baseline E-F scaled layout,D-G,3160.0,3014.6083247595448,145.39167524045524,145.95435516422654,0.5626799237712987
v1-old one-baseline E-F scaled layout,D-H,1659.0,1432.3690234529922,226.63097654700778,152.0366587315387,-74.59431781546908
v1-old one-baseline E-F scaled layout,E-F,2762.0,2682.844930292183,79.15506970781689,118.51582151606557,39.36075180824868
v1-old one-baseline E-F scaled layout,E-G,3711.0,3568.459471740821,142.54052825917915,104.54325970607857,-37.99726855310058
v1-old one-baseline E-F scaled layout,E-H,2333.0,2208.8155094185922,124.18449058140777,110.62556327339072,-13.558927308017047
v1-old one-baseline E-F scaled layout,F-G,2374.0,2237.1475067987576,136.8524932012424,125.5956789257104,-11.256814275531994
v1-old one-baseline E-F scaled layout,F-H,3660.0,3493.5793979777395,166.42060202226048,131.67798249302254,-34.74261952923794
v1-old one-baseline E-F scaled layout,G-H,2880.0,2808.5121076840123,71.48789231598766,117.70542068303556,46.21752836704789
v1-old one-baseline E-G scaled layout,A-B,2895.0,2737.065618556307,157.93438144369293,193.10372020748122,35.16933876378829
v1-old one-baseline E-G scaled layout,A-C,3718.0,3505.532329697201,212.46767030279898,200.36083005574312,-12.106840247055857
v1-old one-baseline E-G scaled layout,A-D,2429.0,2212.9278495982435,216.07215040175652,197.70519657906144,-18.36695382269508
v1-old one-baseline E-G scaled layout,A-E,1550.0,1403.4485675433907,146.5514324566093,156.18934694718394,9.637914490574644
v1-old one-baseline E-G scaled layout,A-F,3322.0,3115.1772376731774,206.8227623268226,177.12060902181764,-29.70215330500497
v1-old one-baseline E-G scaled layout,A-G,4020.5,3826.5886303156135,193.9113696843865,164.2882243982682,-29.6231452861183
v1-old one-baseline E-G scaled layout,A-H,2688.0,2562.8820312711755,125.11796872882451,170.10980813533536,44.99183940651085
v1-old one-baseline E-G scaled layout,B-C,2407.0,2138.515276665446,268.484723334554,234.857331042633,-33.62739229192101
v1-old one-baseline E-G scaled layout,B-D,3670.0,3428.6498019596424,241.35019804035755,232.2016975659513,-9.148500474406262
v1-old one-baseline E-G scaled layout,B-E,3135.0,2912.6409029207016,222.3590970792984,190.68584793407382,-31.673249145224588
v1-old one-baseline E-G scaled layout,B-F,1620.0,1361.1116217978763,258.8883782021237,211.61711000870753,-47.27126819341618
v1-old one-baseline E-G scaled layout,B-G,2745.0,2617.345305415787,127.65469458421285,198.78472538515808,71.13003080094524
v1-old one-baseline E-G scaled layout,B-H,3902.0,3712.8147314180096,189.18526858199039,204.60630912222524,15.421040540234856
v1-old one-baseline E-G scaled layout,C-D,2887.0,2666.5324054696466,220.46759453035338,239.4588074142132,18.991212883859816
v1-old one-baseline E-G scaled layout,C-E,3885.0,3698.7628137669267,186.23718623307332,197.94295778233572,11.705771549262408
v1-old one-baseline E-G scaled layout,C-F,2672.0,2506.193192678758,165.8068073212421,218.87421985696943,53.06741253572733
v1-old one-baseline E-G scaled layout,C-G,1618.0,1382.2501240092586,235.74987599074143,206.04183523342,-29.70804075732144
v1-old one-baseline E-G scaled layout,C-H,3347.0,3126.8144573569616,220.1855426430384,211.86341897048715,-8.322123672551243
v1-old one-baseline E-G scaled layout,D-E,2793.0,2623.807331108696,169.19266889130404,195.287324305654,26.094655414349972
v1-old one-baseline E-G scaled layout,D-F,3850.0,3667.179883445195,182.82011655480483,216.21858638028772,33.39846982548289
v1-old one-baseline E-G scaled layout,D-G,3160.0,2952.553161102846,207.44683889715407,203.38620175673827,-4.060637140415793
v1-old one-baseline E-G scaled layout,D-H,1659.0,1402.8839678200186,256.1160321799814,209.20778549380543,-46.90824668617597
v1-old one-baseline E-G scaled layout,E-F,2762.0,2627.6190557241803,134.38094427581973,174.70273674841025,40.321792472590516
v1-old one-baseline E-G scaled layout,E-G,3711.0,3495.0033830335638,215.99661696643625,161.8703521248608,-54.12626484157545
v1-old one-baseline E-G scaled layout,E-H,2333.0,2163.3474441980943,169.6525558019057,167.69193586192796,-1.9606199399777324
v1-old one-baseline E-G scaled layout,F-G,2374.0,2191.096232569079,182.9037674309211,182.80161419949448,-0.10215323142662669
v1-old one-baseline E-G scaled layout,F-H,3660.0,3421.6647019594852,238.33529804051477,188.62319793656164,-49.712100103953134
v1-old one-baseline E-G scaled layout,G-H,2880.0,2750.6993971429,129.30060285709988,175.7908133130122,46.49021045591232
v1-old one-baseline E-H scaled layout,A-B,2895.0,2782.126446792138,112.87355320786219,147.8377340730097,34.96418086514751
v1-old one-baseline E-H scaled layout,A-C,3718.0,3563.2445705410855,154.75542945891448,154.77530072143105,0.019871262516574006
v1-old one-baseline E-H scaled layout,A-D,2429.0,2249.3596987482942,179.64030125170575,152.31191942309022,-27.328381828615534
v1-old one-baseline E-H scaled layout,A-E,1550.0,1426.5538063842675,123.44619361573245,110.87812480009421,-12.568068815638242
v1-old one-baseline E-H scaled layout,A-F,3322.0,3166.46298890957,155.53701109043004,131.90429049770503,-23.632720592725008
v1-old one-baseline E-H scaled layout,A-G,4020.5,3889.5864816754165,130.9135183245835,118.17879349658827,-12.734724827995223
v1-old one-baseline E-H scaled layout,A-H,2688.0,2605.075242210971,82.92475778902917,124.20460172633868,41.27984393730951
v1-old one-baseline E-H scaled layout,B-C,2407.0,2173.722057572785,233.27794242721484,190.52157452534195,-42.75636790187289
v1-old one-baseline E-H scaled layout,B-D,3670.0,3485.0963112283575,184.90368877164246,188.05819322700114,3.1545044553586763
v1-old one-baseline E-H scaled layout,B-E,3135.0,2960.5922602244377,174.40773977556228,146.6243986040051,-27.78334117155717
v1-old one-baseline E-H scaled layout,B-F,1620.0,1383.519859504643,236.4801404953571,167.65056430161593,-68.82957619374116
v1-old one-baseline E-H scaled layout,B-G,2745.0,2660.435155524463,84.56484447553703,153.92506730049917,69.36022282496214
v1-old one-baseline E-H scaled layout,B-H,3902.0,3773.939501591454,128.0604984085462,159.9508755302496,31.89037712170338
v1-old one-baseline E-H scaled layout,C-D,2887.0,2710.432032096619,176.56796790338103,194.99575987542246,18.427791972041433
v1-old one-baseline E-H scaled layout,C-E,3885.0,3759.6562445660543,125.34375543394572,153.56196525242643,28.218209818480716
v1-old one-baseline E-H scaled layout,C-F,2672.0,2547.4531245618205,124.54687543817954,174.58813095003728,50.04125551185774
v1-old one-baseline E-H scaled layout,C-G,1618.0,1405.0063688704213,212.99363112957872,160.86263394892052,-52.1309971806582
v1-old one-baseline E-H scaled layout,C-H,3347.0,3178.291794338964,168.70820566103612,166.8884421786709,-1.8197634823652038
v1-old one-baseline E-H scaled layout,D-E,2793.0,2667.0035667668553,125.99643323314467,151.09858395408563,25.102150720940955
v1-old one-baseline E-H scaled layout,D-F,3850.0,3727.5533584972763,122.44664150272365,172.12474965169645,49.6781081489728
v1-old one-baseline E-H scaled layout,D-G,3160.0,3001.16160145138,158.8383985486198,158.39925265057968,-0.43914589804012394
v1-old one-baseline E-H scaled layout,D-H,1659.0,1425.9799115490114,233.02008845098862,164.4250608803301,-68.59502757065852
v1-old one-baseline E-H scaled layout,E-F,2762.0,2670.8780445246157,91.12195547538431,130.69095502870044,39.56899955331613
v1-old one-baseline E-H scaled layout,E-G,3711.0,3552.5422838398927,158.45771616010734,116.96545802758368,-41.49225813252366
v1-old one-baseline E-H scaled layout,E-H,2333.0,2198.963041769647,134.03695823035287,122.99126625733408,-11.04569197301879
v1-old one-baseline E-H scaled layout,F-G,2374.0,2227.168663684578,146.83133631542205,137.9916237251945,-8.839712590227549
v1-old one-baseline E-H scaled layout,F-H,3660.0,3477.996214207602,182.00378579239805,144.01743195494493,-37.98635383745312
v1-old one-baseline E-H scaled layout,G-H,2880.0,2795.9846808506545,84.01531914934549,130.29193495382816,46.276615804482674
v1-old one-baseline F-G scaled layout,A-B,2895.0,2793.327276073668,101.67272392633186,136.58590842305014,34.91318449671829
v1-old one-baseline F-G scaled layout,A-C,3718.0,3577.59017807772,140.40982192228012,143.44404579842836,3.0342238761482463
v1-old one-baseline F-G scaled layout,A-D,2429.0,2258.415611360564,170.58438863943593,141.028452876664,-29.555935762771924
v1-old one-baseline F-G scaled layout,A-E,1550.0,1432.2971059617016,117.70289403829838,99.61505477504087,-18.087839263257507
v1-old one-baseline F-G scaled layout,A-F,3322.0,3179.211155480488,142.78884451951217,120.66481079091221,-22.124033728599954
v1-old one-baseline F-G scaled layout,A-G,4020.5,3905.2459403629355,115.25405963706453,106.71731167261348,-8.536747964451052
v1-old one-baseline F-G scaled layout,A-H,2688.0,2615.563264093366,72.43673590663411,112.79388425284753,40.35714834621342
v1-old one-baseline F-G scaled layout,B-C,2407.0,2182.4734533623055,224.52654663769454,179.5009772735851,-45.02556936410943
v1-old one-baseline F-G scaled layout,B-D,3670.0,3499.1272942042647,170.87270579573533,177.08538435182078,6.21267855608545
v1-old one-baseline F-G scaled layout,B-E,3135.0,2972.5115921143415,162.4884078856585,135.67198625019762,-26.81642163546087
v1-old one-baseline F-G scaled layout,B-F,1620.0,1389.0899045943572,230.91009540564278,156.72174226606896,-74.18835313957382
v1-old one-baseline F-G scaled layout,B-G,2745.0,2671.146056183191,73.85394381680908,142.77424314777022,68.92029933096114
v1-old one-baseline F-G scaled layout,B-H,3902.0,3789.1333660273744,112.86663397262555,148.85081572800428,35.98418175537873
v1-old one-baseline F-G scaled layout,C-D,2887.0,2721.3442199684937,165.6557800315063,183.94352172719897,18.28774169569266
v1-old one-baseline F-G scaled layout,C-E,3885.0,3774.7926046697366,110.20739533026335,142.53012362557587,32.322728295312515
