sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1620,,BSDC91,,cal_roto,5,pending,92,4,2,0,0,0
1621,,BSDC91,,cal_roto,5,success,93,4,4,137,220,0
1622,,BSDC91,,cal_roto,5,success,93,4,4,44,68,0
1623,,BSDC91,,cal_roto,5,success,94,4,4,1,1,0
1624,,BSDC91,,cal_roto,5,success,94,4,4,144,192,0
1625,,BSDC91,,cal_roto,5,success,94,4,4,15,19,0
1626,,BSDC91,,cal_roto,5,success,95,4,4,47,58,0
1627,,BSDC91,,cal_roto,5,success,95,4,4,66,89,0
1628,,BSDC91,,cal_roto,5,success,95,4,4,145,229,0
1629,,BSDC91,,cal_roto,5,success,95,4,4,174,262,0
1630,,BSDC91,,cal_roto,5,success,95,4,4,96,145,0
1631,,BSDC91,,cal_roto,5,success,96,4,4,86,121,0
1632,,BSDC91,,cal_roto,5,success,96,4,4,46,67,0
1633,,BSDC91,,cal_roto,5,success,96,4,4,72,110,0
1634,,BSDC91,,cal_roto,5,success,96,4,4,74,115,0
1635,,BSDC91,,cal_roto,5,success,96,4,4,99,151,0
1636,,BSDC91,,cal_roto,5,success,96,4,4,169,254,0
1637,,BSDC91,,cal_roto,5,success,96,4,4,64,85,0
1638,,BSDC91,,cal_roto,5,success,96,4,4,60,95,0
1639,,BSDC91,,cal_roto,5,success,98,4,4,121,196,0
1640,,BSDC91,,cal_roto,5,success,98,4,4,142,225,0
1641,,BSDC91,,cal_roto,5,success,98,4,4,30,45,0
1642,,BSDC91,,cal_roto,5,success,98,4,4,13,19,0
1643,,BSDC91,,cal_roto,5,success,98,4,4,8,10,0
1644,,BSDC91,,cal_roto,5,success,98,4,4,32,43,0
1645,,BSDC91,,cal_roto,5,success,98,4,4,27,37,0
1646,,BSDC91,,cal_roto,5,success,98,4,4,160,218,0
1647,,BSDC91,,cal_roto,5,success,99,4,4,261,391,0
1648,,BSDC91,,cal_roto,5,success,99,4,4,176,267,0
1649,,BSDC91,,cal_roto,5,success,99,4,4,74,111,0
1650,,BSDC91,,cal_roto,5,success,99,4,4,72,112,0
1651,,BSDC91,,cal_roto,5,success,99,4,4,39,55,0
1652,,BSDC91,,cal_roto,5,success,99,4,4,18,28,0
1653,,BSDC91,,cal_roto,5,success,99,4,4,48,69,0
1654,,BSDC91,,cal_roto,5,success,99,4,4,96,154,0
1655,,BSDC91,,cal_roto,5,success,100,4,4,139,191,0
1656,,BSDC91,,cal_roto,5,success,100,4,4,182,239,0
1657,,BSDC91,,cal_roto,5,success,100,4,4,36,57,0
1658,,BSDC91,,cal_roto,5,success,100,4,4,95,152,0
1659,,BSDC91,,cal_roto,5,success,100,4,4,140,218,0
1660,,BSDC91,,cal_roto,5,success,100,4,4,6,9,0
1661,,BSDC91,,cal_roto,5,success,100,4,4,49,67,0
1662,,BSDC91,,cal_roto,5,success,100,4,4,14,20,0
1663,,BSDC91,,cal_roto,5,success,100,4,4,18,24,0
1664,,BSDC91,,cal_roto,5,success,100,4,4,29,38,0
1665,,BSDC91,,cal_roto,5,success,100,4,4,128,162,0
1666,,BSDC91,,cal_roto,5,success,100,4,4,303,439,0
1667,,BSDC91,,cal_roto,5,success,100,4,4,160,237,0
1668,,BSDC91,,cal_roto,5,success,100,4,4,97,144,0
1669,,BSDC91,,cal_roto,5,success,100,4,4,43,68,0
1670,,BSDC91,,cal_roto,5,success,100,4,4,7,11,0
1671,,BSDC91,,cal_roto,5,success,100,4,4,3,5,0
1672,,BSDC91,,cal_roto,5,success,100,4,4,59,91,0
1673,,BSDC91,,cal_roto,5,success,100,4,4,129,203,0
1674,,BSDC91,,cal_roto,5,success,100,4,4,47,67,0
1675,,BSDC91,,cal_roto,5,success,100,4,4,99,141,0
1676,,BSDC91,,cal_roto,5,success,100,4,4,63,101,0
