eval_set,facing,n,err_3d_median_mm,err_3d_median_ci95_low_mm,err_3d_median_ci95_high_mm,err_3d_p95_mm,err_3d_p95_ci95_low_mm,err_3d_p95_ci95_high_mm,err_3d_rms_mm,err_x_abs_median_mm,err_y_vertical_abs_median_mm,err_z_abs_median_mm,err_horizontal_median_mm,small_n_note,dop_vdop_median,dop_cond_median
all8,ABEF,6,71.11084467223276,48.9181540781795,254.44990334406296,312.0088604835826,75.05198518425667,369.5678176231023,168.8306198319671,25.346081534553733,65.04000836045054,5.298977273845168,30.14299248705977,bootstrap CI is descriptive; n is small,0.7781498730182648,2.3149675130844116
all8,ADHE,6,99.1586231198987,47.50554544289516,163.86350381548635,169.83578365928594,109.28065653569588,175.80806350308552,115.67298139657548,37.291558861433224,85.653048834135,44.20103610022626,54.10236503569375,bootstrap CI is descriptive; n is small,0.7844107449054718,2.2803810834884644
all8,BCGF,6,49.56457886881164,36.78729084587079,238.35862823760755,261.1419529674655,50.84297810261863,283.92527769732345,144.66467300863425,22.136561036034877,25.615134860580437,17.672818003361954,35.090908644267024,bootstrap CI is descriptive; n is small,0.7901637256145477,2.421022891998291
all8,CDHG,6,108.4634945414983,60.605434087462044,155.48075319056088,157.58065784150628,124.77148190287642,159.68056249245168,116.79302313349818,36.415236055121596,92.73195149422318,38.529388472474494,54.271814552306765,bootstrap CI is descriptive; n is small,0.797723263502121,2.5289794206619263
noG,ABEF,6,78.11439507930824,58.790199697739354,254.27116606591275,310.00044106804495,79.01297218949931,365.7297160701772,169.95847894010518,34.98214555711566,65.2974286911176,6.042812429945485,42.761985205417446,bootstrap CI is descriptive; n is small,0.8566171526908875,2.701733708381653
noG,ADHE,6,95.19995143614047,42.0609778716049,169.33963762697329,176.59817376205064,108.5344445433017,183.856709897128,116.46017925118304,32.65287613905044,84.45293210211665,31.82741271459254,52.00342064048782,bootstrap CI is descriptive; n is small,0.8461132943630219,2.3899190425872803
noG,BCGF,6,64.98245938540386,38.26478643722187,239.4140242338351,267.3676029232427,66.34972414679643,295.3211816126503,148.4978129390598,33.2316476129606,31.569102834552666,22.300302241462617,40.320077504161155,bootstrap CI is descriptive; n is small,0.866624116897583,2.8438315391540527
noG,CDHG,6,114.9178102427885,70.22069146514255,161.3802055652573,167.42629455111643,130.82728620181,173.4723835369755,123.14367922733831,51.0964502620225,96.38896360049728,33.79229237335939,59.94759953982144,bootstrap CI is descriptive; n is small,0.9161453545093536,3.138519287109375
