capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004945852791234029,0.0008921144873691789,0.0012445675890107814,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R01,BSDC91,1200,1200,0.0004881193276312091,0.000884459994943616,0.0013217794304409992,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R02,BS2DCE,1201,1201,0.0005473319560949575,0.001028678754045699,0.0017614594291512928,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R02,BSDC91,1200,1200,0.0005829523324886235,0.0011081931291179615,0.002259106016497259,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R03,BS2DCE,1200,1200,0.0003935267727905869,0.0006727483305688311,0.0013781916656947877,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R03,BSDC91,1200,1200,0.00046842521222427474,0.0008509023023644424,0.0015109664369287637,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R04,BS2DCE,1200,1200,0.00047372881927854076,0.0008517749599152598,0.0015477412111026716,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R04,BSDC91,1200,1200,0.000750702544031745,0.0014888763567288145,0.002761135531893516,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R05,BS2DCE,1200,1200,0.00040560932830037536,0.000684629088785319,0.0010027659193739863,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R05,BSDC91,1201,1201,0.0005096066085862929,0.0009140374787736309,0.001603076808380345,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R06,BS2DCE,1200,1200,0.0005276835575838574,0.0010101665557951337,0.0014788948611028844,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R06,BSDC91,1201,1201,0.0005957879626167003,0.0012061898363036699,0.0023421756138064403,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R07,BS2DCE,1200,1200,0.0004362011321670443,0.0007879896785370346,0.0012878697335034902,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R07,BSDC91,1201,1201,0.0005482906831490979,0.001133980517089974,0.001620490443752985,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R08,BS2DCE,1201,1201,0.0005744124710325432,0.0012014092500368847,0.0022980134501393752,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R08,BSDC91,1200,1200,0.0004536004401020563,0.0007712190309643284,0.0017156457021652624,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R09,BS2DCE,1200,1200,0.00036319138771501093,0.0006495937525443336,0.001044243510124573,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R09,BSDC91,1200,1200,0.00046865117735131326,0.0008588279961961054,0.0014365537149389751,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R10,BS2DCE,1200,1200,0.0004258368941447625,0.0008128641806482445,0.0011272665711739658,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
R10,BSDC91,1200,1200,0.0005744789571464207,0.0010924216041775926,0.0020533378835146544,1.0,1.0,R4:L4:I3:T6,R4,L4,I3,T6,148.97999999999996,1.35,True
