row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L4:I3:T6,simulate_imu_prior,0.6084988880029414,,,,
R4:L4:I3:T6,cpu_golden,19.70807609600888,,,,
R4:L4:I3:T6,torch_gpu,2.2064115359971765,0,1,2.2064115359971765,2.2064115359971765
R4:L4:I3:T8,simulate_imu_prior,0.5687590369925601,,,,
R4:L4:I3:T8,cpu_golden,21.10546416300349,,,,
R4:L4:I3:T8,torch_gpu,2.1015189030003967,0,1,2.1015189030003967,2.1015189030003967
R4:L4:I4:T6,simulate_imu_prior,0.6729747130011674,,,,
R4:L4:I4:T6,cpu_golden,20.2925113060046,,,,
R4:L4:I4:T6,torch_gpu,2.0352716649940703,0,1,2.0352716649940703,2.0352716649940703
R4:L4:I4:T8,simulate_imu_prior,0.5287029600003734,,,,
R4:L4:I4:T8,cpu_golden,20.092488572990987,,,,
R4:L4:I4:T8,torch_gpu,2.094856003008317,0,1,2.094856003008317,2.094856003008317
