config,sim3_scale,rigid_anchor_rmse_mm,common_mode_c_mm,delay_spread_mm
V4,0.9582672541570295,105.41993791859913,34.41133117675781,60.0
V5,1.00978227097133,62.99191612196596,111.98478698730469,27.70367431640625
