host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,0,2693,2693,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,1,3409,3409,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,2,2972,2972,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,3,2640,2640,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,4,2705,2705,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,5,3276,3276,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,6,2903,2903,100,1,O,100,0,701,8
0.030191,1777924911.745398,1301,,BS2DCE,,f,0,7,2481,2481,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,0,2731,2731,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,1,3383,3383,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,2,2855,2855,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,3,2412,2412,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,4,2695,2695,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,5,3264,3264,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,6,2898,2898,100,1,O,100,0,701,8
0.135233,1777924911.85044,1302,,BS2DCE,,f,0,7,2622,2622,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,0,2827,2827,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,1,3417,3417,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,2,2897,2897,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,3,2387,2387,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,4,2831,2831,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,5,3357,3357,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,6,2942,2942,100,1,O,100,0,701,8
0.232634,1777924911.947841,1303,,BS2DCE,,f,0,7,2634,2634,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,0,2897,2897,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,1,3471,3471,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,2,3226,3226,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,3,2367,2367,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,4,2845,2845,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,5,3356,3356,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,6,2966,2966,100,1,O,100,0,701,8
0.352789,1777924912.067996,1304,,BS2DCE,,f,0,7,2366,2366,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,0,2908,2908,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,1,3367,3367,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,2,2855,2855,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,3,2363,2363,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,4,2879,2879,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,5,3365,3365,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,6,2967,2967,100,1,O,100,0,701,8
0.442753,1777924912.15796,1305,,BS2DCE,,f,0,7,2477,2477,100,1,O,100,0,701,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,0,2799,2799,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,1,3228,3228,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,2,2850,2850,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,3,2323,2323,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,4,2897,2897,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,5,3405,3405,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,6,2960,2960,100,1,O,100,0,44860,8
0.580214,1777924912.295421,1306,,BS2DCE,,f,0,7,2492,2492,100,1,O,100,0,44860,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,0,3490,3490,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,1,3288,3288,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,2,2895,2895,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,3,2328,2328,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,4,2937,2937,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,5,3389,3389,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,6,3128,3128,100,1,O,100,0,701,8
0.630265,1777924912.345472,1307,,BS2DCE,,f,0,7,2486,2486,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,0,3320,3320,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,1,3261,3261,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,2,2886,2886,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,3,2446,2446,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,4,2921,2921,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,5,3274,3274,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,6,3198,3198,100,1,O,100,0,701,8
0.735192,1777924912.450399,1308,,BS2DCE,,f,0,7,2512,2512,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,0,3175,3175,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,1,3285,3285,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,2,2738,2738,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,3,2387,2387,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,4,3054,3054,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,5,3264,3264,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,6,3256,3256,100,1,O,100,0,701,8
0.8325,1777924912.547707,1309,,BS2DCE,,f,0,7,2554,2554,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,0,3170,3170,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,1,3321,3321,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,2,2785,2785,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,3,2353,2353,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,4,3039,3039,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,5,3270,3270,100,1,O,100,0,701,8
0.922606,1777924912.637813,1310,,BS2DCE,,f,0,6,2569,2569,100,1,O,100,0,701,8
