row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L15:I7:T6,simulate_imu_prior,0.7344601029908517,,,,
R2:L15:I7:T6,cpu_golden,21.748579146005795,,,,
R2:L15:I7:T6,torch_gpu,2.502810131001752,0,1,2.502810131001752,2.502810131001752
R2:L15:I7:T8,simulate_imu_prior,0.5715848300023936,,,,
R2:L15:I7:T8,cpu_golden,20.431305949008674,,,,
R2:L15:I7:T8,torch_gpu,2.201744420992327,0,1,2.201744420992327,2.201744420992327
R2:L15:I8:T6,simulate_imu_prior,0.5856506540003465,,,,
R2:L15:I8:T6,cpu_golden,21.627717968003708,,,,
R2:L15:I8:T6,torch_gpu,2.1187919700023485,0,1,2.1187919700023485,2.1187919700023485
R2:L15:I8:T8,simulate_imu_prior,0.6008024439943256,,,,
R2:L15:I8:T8,cpu_golden,21.45411334799428,,,,
R2:L15:I8:T8,torch_gpu,2.514616104992456,0,1,2.514616104992456,2.514616104992456
