kind,d_tag_mm,n_pairs,ratio_median,ratio_p25,ratio_p75,ratio_iqr,ratio_std,ratio_min,ratio_max,ratio_range
anchor_anchor,55.0,28,0.9901434889793547,0.9758490193985816,1.0026740735495774,0.026825054150995786,0.020192557776094383,0.9512487578480532,1.0208398644720316,0.06959110662397838
tag_position_position,55.0,276,1.0401210589318168,1.0069615084319123,1.0866373027552256,0.07967579432331329,0.7248900445242203,0.7008255428329405,9.615552593551318,8.914727050718376
anchor_anchor,90.0,28,0.9901434889793547,0.9758490193985816,1.0026740735495774,0.026825054150995786,0.020192557776094383,0.9512487578480532,1.0208398644720316,0.06959110662397838
tag_position_position,90.0,276,1.0017194000268463,0.9582842957858,1.0424795693077693,0.08419527352196932,0.7124346236346334,0.31185417879323046,8.42706165284065,8.115207474047418
