host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
0.05776,1782251761.168164,1879,,BS9336,,f,0,0,3140,3140,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,1,2125,2125,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,2,2537,2537,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,3,3440,3440,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,4,3377,3377,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,5,2063,2063,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,6,2750,2750,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.05776,1782251761.168164,1879,,BS9336,,f,0,7,0,3886,50,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,0,3165,3165,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,1,2067,2067,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,2,2490,2490,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,3,3453,3453,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,4,3432,3432,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,5,2104,2104,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,6,2857,2857,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.161558,1782251761.271962,1880,,BS9336,,f,0,7,3907,3907,57,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,0,3137,3137,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,1,2082,2082,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,2,3432,3432,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,3,3424,3424,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,4,3253,3253,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,5,2116,2116,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,6,2795,2795,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.229984,1782251761.340388,1881,,BS9336,,f,0,7,3840,3840,62,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,0,3140,3140,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,1,2106,2106,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,2,3424,3424,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,3,3417,3417,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,4,3259,3259,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,5,2095,2095,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.402553,1782251761.512957,1882,,BS9336,,f,0,6,2792,2792,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
