capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.000767995161676497,0.001572717935624199,0.006357364890033653,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R01,BSDC91,1200,1200,0.0006166615445596375,0.0012145450454308809,0.004226613009387074,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R02,BS2DCE,1201,1201,0.0007382256709528896,0.001475772120688638,0.0057412502433654864,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R02,BSDC91,1200,1200,0.0007608703263374927,0.0015643016467750555,0.0038226801696793545,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R03,BS2DCE,1200,1200,0.00045233311093438247,0.000815028032875313,0.002251761303376452,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R03,BSDC91,1200,1200,0.0004370755302149988,0.0008119560941224463,0.0022459953005411347,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R04,BS2DCE,1200,1200,0.00047967012090368357,0.0009158544890616102,0.0020193643147298915,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R04,BSDC91,1200,1200,0.0010557604688019875,0.0022586842240315728,0.007750205578294307,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R05,BS2DCE,1200,1200,0.0006985398687599162,0.0014033847584620442,0.0042176769684126765,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R05,BSDC91,1201,1201,0.0011311512597898764,0.0024837062593921974,0.005404199849531907,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R06,BS2DCE,1200,1200,0.0006950785486857891,0.0014051644630704418,0.004830782149537246,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R06,BSDC91,1201,1201,0.0005715111953886741,0.0011733324908683501,0.0021674510601370233,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R07,BS2DCE,1200,1200,0.0006079621434546259,0.0011900507677003146,0.0029353682986785804,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R07,BSDC91,1201,1201,0.0009557249495666675,0.0019245539699742197,0.005163793840806202,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R08,BS2DCE,1201,1201,0.0005808695948293717,0.001170342419066488,0.0023339842062283325,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R08,BSDC91,1200,1200,0.001360881425566099,0.002948392083958412,0.009092449966258328,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R09,BS2DCE,1200,1200,0.0005670673102810921,0.0011658817892746189,0.0019416794242771832,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R09,BSDC91,1200,1200,0.0008916140651683814,0.0017793531870423066,0.003722631737754991,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R10,BS2DCE,1200,1200,0.0006499141412796309,0.0013861210179430218,0.003331537644794207,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R10,BSDC91,1200,1200,0.0006355006966075242,0.0013226779861293537,0.0031248383202335367,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R11,BS2DCE,1201,1201,0.0006201607893438026,0.0012287903887078036,0.0028211439737796133,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R11,BSDC91,1200,1200,0.0005621417338546724,0.0011316997111610722,0.0035129754054219224,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R12,BS2DCE,1200,1200,0.000740498376989633,0.001620285824158313,0.003675522522909581,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R12,BSDC91,1200,1200,0.0004937992604128834,0.0009771077555131384,0.0022510230930967746,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R13,BS2DCE,1201,1201,3.889821158597984,0.0011178758291327993,134.12481727516317,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R13,BSDC91,1200,1200,0.0005004606287961229,0.0009855786177365615,0.002755668278633048,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R14,BS2DCE,1201,1201,0.0006277813331918999,0.0012905317704759451,0.003646183374127351,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R14,BSDC91,1200,1200,0.0006009875486395768,0.0012582821356679425,0.003090195326434558,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R15,BS2DCE,1200,1200,0.0008459681681518411,0.001766175122870362,0.003769436311464299,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R15,BSDC91,1200,1200,0.0007485339380618612,0.0016217624840054868,0.004730888791499386,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R16,BS2DCE,1201,1201,0.0005590816534571226,0.0012081119747375322,0.0044046823331491385,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R16,BSDC91,1200,1200,0.0005629578134639484,0.00119162739688525,0.0026546186489720576,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R17,BS2DCE,1201,1201,0.0005613251293919704,0.001127892840727248,0.00253882823033051,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R17,BSDC91,1200,1200,0.0004572972105455378,0.0008989129568581746,0.002702951743507102,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False
R01,BS2DCE,1201,1201,0.0006142991612409093,0.0012327082556979078,0.004285326217967417,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R01,BSDC91,1200,1200,0.0005305809816357215,0.0010194512186903662,0.0033877375349302776,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R02,BS2DCE,1201,1201,0.0006514676195521392,0.0012383522141261778,0.005348400479387893,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R02,BSDC91,1200,1200,0.0006354413500980326,0.001318820745777872,0.003660284968111443,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R03,BS2DCE,1200,1200,0.0003938342500106021,0.0006765952161466484,0.0016555025493368359,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R03,BSDC91,1200,1200,0.00037028311356653395,0.0006331488012416836,0.0018487772134375257,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R04,BS2DCE,1200,1200,0.00041281494520593637,0.0007586008228009478,0.0017123301009180183,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R04,BSDC91,1200,1200,0.0008759920021710323,0.0018585916847320208,0.0068381540057964275,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R05,BS2DCE,1200,1200,0.0006269497456167279,0.0013662931101322828,0.003104919744648697,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R05,BSDC91,1201,1201,0.001149772250969739,0.002556170445421439,0.005499439054764051,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R06,BS2DCE,1200,1200,0.0005746499081635066,0.0011772352965111954,0.0037876274984539387,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R06,BSDC91,1201,1201,0.0005307549478264401,0.0010982978086737716,0.0020832000294033694,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
R07,BS2DCE,1200,1200,0.0005104912120787832,0.000953314857155244,0.0025325568947038276,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True
