row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I1+I2+I3+I8:T8,S02,simulate_imu_prior,0.9680797290056944,,,,
R4:L8:I1+I2+I3+I8:T8,S02,cpu_golden,0.3156128249829635,,,,
R4:L8:I1+I2+I3+I8:T8,S02,torch_gpu,0.7367665870115161,0,1,0.7367665870115161,0.7367665870115161
R4:L14:I1+I2+I3+I8:T8,S02,simulate_imu_prior,0.9669617920008022,,,,
R4:L14:I1+I2+I3+I8:T8,S02,cpu_golden,0.2102262850094121,,,,
R4:L14:I1+I2+I3+I8:T8,S02,torch_gpu,0.3456548260001,0,1,0.3456548260001,0.3456548260001
