phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,light_drywall,0,none,60,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01934446394443512,0.03552926331758499,0.0407310351729393,0.01911960169672966,0.047178398817777634,0.05647280439734459,0.031297337263822556,0.054724693298339844,0.06270264834165573,0.0,0.0
phase3,light_drywall,0,none,70,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019434215500950813,0.03558162599802017,0.04070711135864258,0.01907896250486374,0.04689895361661911,0.056224990636110306,0.031327009201049805,0.054483599960803986,0.06245338171720505,0.0,0.0
phase3,light_drywall,0,none,80,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01937060058116913,0.035545915365219116,0.040671125054359436,0.019049812108278275,0.04668950289487839,0.055916257202625275,0.031232800334692,0.054308876395225525,0.06221485137939453,0.0,0.0
phase3,light_drywall,0,none,90,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019414544105529785,0.0354556106030941,0.0405217781662941,0.01907525025308132,0.046929579228162766,0.05615685135126114,0.031345002353191376,0.0543212890625,0.06242857873439789,0.0,0.0
phase3,light_drywall,0,none,100,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01936681941151619,0.03554493933916092,0.0407046303153038,0.019083932042121887,0.04681699350476265,0.05606834962964058,0.03135424852371216,0.054338037967681885,0.06229807063937187,0.0,0.0
phase3,light_drywall,1,x_min,0,,0,cuda:0,847,128,108416,0.010044876486063004,0.036278046667575836,0.031133078038692474,0.05599108338356018,0.06403832137584686,0.02764415368437767,0.07057395577430725,0.0857418105006218,0.047887519001960754,0.0832517147064209,0.09641812741756439,0.0,0.0
phase3,light_drywall,1,x_min,5,,0,cuda:0,847,128,108416,0.008707682602107525,0.0354423001408577,0.028894389048218727,0.05250002443790436,0.0597420372068882,0.02618885412812233,0.0662032812833786,0.08012165129184723,0.04479531943798065,0.07815126329660416,0.08997911959886551,0.0,0.0
phase3,light_drywall,1,x_min,10,,0,cuda:0,847,128,108416,0.007548497524112463,0.03471780940890312,0.02704870142042637,0.049397021532058716,0.05635851249098778,0.025063086301088333,0.06263703107833862,0.07563425600528717,0.04249393939971924,0.07374962419271469,0.08518149703741074,0.0,0.0
phase3,light_drywall,1,x_min,15,,0,cuda:0,847,128,108416,0.006543625611811876,0.03408976271748543,0.025699343532323837,0.047089457511901855,0.053886763751506805,0.024139242246747017,0.05985322594642639,0.07207725942134857,0.04059004783630371,0.07047511637210846,0.08107582479715347,0.0,0.0
phase3,light_drywall,1,x_min,20,,0,cuda:0,847,128,108416,0.005672524683177471,0.03354532644152641,0.02451002225279808,0.04486222565174103,0.051374148577451706,0.023210689425468445,0.05778266116976738,0.06924962997436523,0.038816191256046295,0.06754234433174133,0.07760372757911682,0.0,0.0
phase3,light_drywall,1,x_min,25,,0,cuda:0,847,128,108416,0.00491738598793745,0.033073361963033676,0.023497389629483223,0.043072447180747986,0.049273595213890076,0.022468775510787964,0.05567225068807602,0.06688814610242844,0.0374319814145565,0.0650472417473793,0.07450542598962784,0.0,0.0
phase3,light_drywall,1,x_min,30,,0,cuda:0,847,128,108416,0.0042627728544175625,0.032664231956005096,0.02267967164516449,0.04177667945623398,0.04792972654104233,0.022020811215043068,0.05413149669766426,0.06514600664377213,0.03639446943998337,0.06325887888669968,0.07261431217193604,0.0,0.0
phase3,light_drywall,1,x_min,35,,0,cuda:0,847,128,108416,0.003695304272696376,0.03230956569314003,0.022051982581615448,0.04064511880278587,0.046522486954927444,0.021474022418260574,0.05300894007086754,0.06351518630981445,0.035495661199092865,0.06180039048194885,0.07081668078899384,0.0,0.0
phase3,light_drywall,1,x_min,40,,0,cuda:0,847,128,108416,0.0032033773604780436,0.03200211003422737,0.021568283438682556,0.039683230221271515,0.04550126567482948,0.02101825922727585,0.05169695243239403,0.06202966719865799,0.034735824912786484,0.060334112495183945,0.06915878504514694,0.0,0.0
phase3,light_drywall,1,x_min,50,,0,cuda:0,847,128,108416,0.0024072653613984585,0.03150453791022301,0.020869312807917595,0.0384802520275116,0.04401703551411629,0.020554009824991226,0.050534747540950775,0.060223281383514404,0.03365261107683182,0.0585295706987381,0.06712443381547928,0.0,0.0
phase3,light_drywall,1,x_min,60,,0,cuda:0,847,128,108416,0.0018090050434693694,0.031130626797676086,0.020328331738710403,0.0374278649687767,0.042844489216804504,0.0201620701700449,0.04922374337911606,0.05887879058718681,0.03297107666730881,0.05719595029950142,0.06560410559177399,0.0,0.0
phase3,light_drywall,1,x_min,70,,0,cuda:0,847,128,108416,0.0013594264164566994,0.03084964118897915,0.02000463381409645,0.03685420751571655,0.0422317199409008,0.01985553279519081,0.04881557822227478,0.05847592279314995,0.032475799322128296,0.05650417506694794,0.06502179801464081,0.0,0.0
phase3,light_drywall,1,x_min,80,,0,cuda:0,847,128,108416,0.0010215779766440392,0.03063848428428173,0.0198394563049078,0.03645467758178711,0.04177521914243698,0.019609373062849045,0.048225000500679016,0.05760718882083893,0.032117489725351334,0.0558490976691246,0.06401874125003815,0.0,0.0
phase3,light_drywall,1,x_min,90,,0,cuda:0,847,128,108416,0.0007676926907151937,0.030479805544018745,0.019742216914892197,0.03616897016763687,0.04150322452187538,0.019434886053204536,0.04787956923246384,0.05732668936252594,0.03191822022199631,0.05541626363992691,0.0635535717010498,0.0,0.0
phase3,light_drywall,1,x_min,100,,0,cuda:0,847,128,108416,0.0005769035778939724,0.030360562726855278,0.019569817930459976,0.035985156893730164,0.041206665337085724,0.019345412030816078,0.04753054678440094,0.05682573467493057,0.03168419748544693,0.05509711429476738,0.0632433220744133,0.0,0.0
phase3,light_drywall,2,x_min+x_max,0,,0,cuda:0,847,128,108416,0.020089752972126007,0.042556095868349075,0.03367986902594566,0.06285105645656586,0.0722583457827568,0.04213946312665939,0.09653817117214203,0.11275740712881088,0.06171075999736786,0.1062420979142189,0.12093326449394226,0.0,0.0
phase3,light_drywall,2,x_min+x_max,5,,0,cuda:0,847,128,108416,0.0174153670668602,0.0408845990896225,0.03128132224082947,0.05815395712852478,0.06689295172691345,0.03797447681427002,0.08796732872724533,0.10345134139060974,0.05626329779624939,0.09724164009094238,0.11088590323925018,0.0,0.0
phase3,light_drywall,2,x_min+x_max,10,,0,cuda:0,847,128,108416,0.015096996910870075,0.03943562135100365,0.02942393720149994,0.05442805960774422,0.06253542006015778,0.034644268453121185,0.08098495751619339,0.09559997171163559,0.05205278843641281,0.08994902670383453,0.10267544537782669,0.0,0.0
phase3,light_drywall,2,x_min+x_max,15,,0,cuda:0,847,128,108416,0.013087249360978603,0.03817952796816826,0.027685999870300293,0.05123124271631241,0.058933570981025696,0.03169446811079979,0.0751182809472084,0.08882234990596771,0.04829374700784683,0.08416301012039185,0.09598902612924576,0.0,0.0
phase3,light_drywall,2,x_min+x_max,20,,0,cuda:0,847,128,108416,0.011345046572387218,0.03709065169095993,0.026454854756593704,0.048771731555461884,0.05587396025657654,0.029651131480932236,0.07054117321968079,0.08345308154821396,0.04565878584980965,0.07907074689865112,0.09060022234916687,0.0,0.0
phase3,light_drywall,2,x_min+x_max,25,,0,cuda:0,847,128,108416,0.0098347719758749,0.03614673390984535,0.025257598608732224,0.046568408608436584,0.053479619324207306,0.027414407581090927,0.06613782048225403,0.07842013239860535,0.04290788993239403,0.0746188685297966,0.08561146259307861,0.0,0.0
phase3,light_drywall,2,x_min+x_max,30,,0,cuda:0,847,128,108416,0.0085255466401577,0.0353284627199173,0.024187523871660233,0.04456731304526329,0.05116485804319382,0.02605939470231533,0.06295733898878098,0.07471343129873276,0.04087993875145912,0.0712323933839798,0.08156819641590118,0.0,0.0
phase3,light_drywall,2,x_min+x_max,35,,0,cuda:0,847,128,108416,0.007390609476715326,0.034619130194187164,0.02346966043114662,0.04315789043903351,0.04949003458023071,0.02477395534515381,0.05996211618185043,0.07136517018079758,0.03928115963935852,0.06823226064443588,0.07830303907394409,0.0,0.0
phase3,light_drywall,2,x_min+x_max,40,,0,cuda:0,847,128,108416,0.006406753323972225,0.03400421887636185,0.022751303389668465,0.04191268980503082,0.04791270196437836,0.023687241598963737,0.057758837938308716,0.06885318458080292,0.03782426565885544,0.06600616872310638,0.07571658492088318,0.0,0.0
phase3,light_drywall,2,x_min+x_max,50,,0,cuda:0,847,128,108416,0.004814530722796917,0.03300907835364342,0.021970734000205994,0.040219441056251526,0.046086933463811874,0.022322120144963264,0.05455224588513374,0.06516258418560028,0.036016397178173065,0.06271117925643921,0.07181009650230408,0.0,0.0
phase3,light_drywall,2,x_min+x_max,60,,0,cuda:0,847,128,108416,0.003618010552600026,0.03226125240325928,0.02113466151058674,0.038796842098236084,0.0444871187210083,0.021290970966219902,0.05198580026626587,0.061933454126119614,0.03457007557153702,0.05986197292804718,0.06864705681800842,0.0,0.0
phase3,light_drywall,2,x_min+x_max,70,,0,cuda:0,847,128,108416,0.0027188521344214678,0.0316992811858654,0.0206134133040905,0.037957653403282166,0.04366813600063324,0.020538657903671265,0.0506315752863884,0.06039249524474144,0.033574581146240234,0.05848633497953415,0.06694144010543823,0.0,0.0
phase3,light_drywall,2,x_min+x_max,80,,0,cuda:0,847,128,108416,0.002043156186118722,0.031276971101760864,0.020291253924369812,0.037189602851867676,0.042559050023555756,0.020116759464144707,0.04944552481174469,0.0591730922460556,0.032952748239040375,0.05724823474884033,0.06578555703163147,0.0,0.0
phase3,light_drywall,2,x_min+x_max,90,,0,cuda:0,847,128,108416,0.0015353849157691002,0.030959613621234894,0.02009394019842148,0.036816973239183426,0.041957855224609375,0.019803792238235474,0.048807598650455475,0.05827900767326355,0.032469697296619415,0.05633725970983505,0.0647406056523323,0.0,0.0
phase3,light_drywall,2,x_min+x_max,100,,0,cuda:0,847,128,108416,0.0011538071557879448,0.03072112798690796,0.019885540008544922,0.03643417730927467,0.04168786108493805,0.01962227374315262,0.04818279668688774,0.05767066031694412,0.03218814730644226,0.0557839572429657,0.06400369107723236,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,0,,0,cuda:0,847,128,108416,0.03013462945818901,0.048834141343832016,0.0460829958319664,0.08555515110492706,0.09823502600193024,0.05772732198238373,0.1299344003200531,0.1522241085767746,0.08424822986125946,0.14346225559711456,0.16302862763404846,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,5,,0,cuda:0,847,128,108416,0.02612304873764515,0.0463269017636776,0.041675880551338196,0.07751813530921936,0.08877498656511307,0.051318563520908356,0.11669299006462097,0.13684891164302826,0.07562291622161865,0.1288001537322998,0.14702185988426208,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,10,,0,cuda:0,847,128,108416,0.0226454921066761,0.04415342956781387,0.03808373212814331,0.07065106928348541,0.08111939579248428,0.04562894254922867,0.10543079674243927,0.12399836629629135,0.06812622398138046,0.11693250387907028,0.13343721628189087,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,15,,0,cuda:0,847,128,108416,0.019630873575806618,0.04226929321885109,0.0350036658346653,0.06478255987167358,0.07428490370512009,0.040908776223659515,0.09546962380409241,0.11275389790534973,0.06181696057319641,0.10641980171203613,0.12165297567844391,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,20,,0,cuda:0,847,128,108416,0.01701757125556469,0.040635984390974045,0.03250723332166672,0.06004985794425011,0.06889095902442932,0.0371631383895874,0.08792240917682648,0.10367561131715775,0.0567467100918293,0.09807949513196945,0.11204244196414948,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,25,,0,cuda:0,847,128,108416,0.014752157963812351,0.03922009468078613,0.0302507895976305,0.055756110697984695,0.06405629217624664,0.03397347405552864,0.08060737699270248,0.09510233253240585,0.05224922299385071,0.09045088291168213,0.10337575525045395,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,30,,0,cuda:0,847,128,108416,0.01278831996023655,0.037992700934410095,0.02833377569913864,0.05239427089691162,0.0603330060839653,0.03131670132279396,0.07497647404670715,0.08849785476922989,0.048676930367946625,0.08429895341396332,0.09643497318029404,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,35,,0,cuda:0,847,128,108416,0.011085912585258484,0.0369286946952343,0.026858672499656677,0.04966656118631363,0.05696699023246765,0.029113220050930977,0.0700584426522255,0.08306772261857986,0.04550345242023468,0.07923988997936249,0.09059111773967743,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,40,,0,cuda:0,847,128,108416,0.00961012952029705,0.03600633144378662,0.025521710515022278,0.04709922522306442,0.05396056920289993,0.027345456182956696,0.0659770518541336,0.07860186696052551,0.04309643805027008,0.07491158694028854,0.0856594517827034,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,50,,0,cuda:0,847,128,108416,0.0072217960841953754,0.03451361879706383,0.02376388944685459,0.043719395995140076,0.050076816231012344,0.024499181658029556,0.06019401550292969,0.07175922393798828,0.039332516491413116,0.06858421862125397,0.07876287400722504,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,60,,0,cuda:0,847,128,108416,0.005427015479654074,0.03339188173413277,0.022403676062822342,0.04122037813067436,0.047178514301776886,0.022897498682141304,0.055841054767370224,0.06647203862667084,0.03688181936740875,0.06408798694610596,0.0734792947769165,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,70,,0,cuda:0,847,128,108416,0.004078278783708811,0.032548923045396805,0.02140883170068264,0.03945410996675491,0.04521547257900238,0.021688684821128845,0.05310859531164169,0.06349027901887894,0.03508909046649933,0.06121353060007095,0.070328488945961,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,80,,0,cuda:0,847,128,108416,0.003064734162762761,0.03191545978188515,0.020972084254026413,0.03842441737651825,0.04393727332353592,0.020783087238669395,0.05106966197490692,0.06108170747756958,0.03396013379096985,0.05908014997839928,0.06784231960773468,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,90,,0,cuda:0,847,128,108416,0.002303077606484294,0.03143942356109619,0.02038012258708477,0.03752719983458519,0.04290979355573654,0.02020322158932686,0.04965219646692276,0.05930448696017265,0.033079348504543304,0.05749902129173279,0.06595095992088318,0.0,0.0
phase3,light_drywall,3,x_min+x_max+y_min,100,,0,cuda:0,847,128,108416,0.001730710850097239,0.03108169324696064,0.020109873265028,0.03699537739157677,0.04215110093355179,0.01993321068584919,0.04908089339733124,0.058709900826215744,0.032611358910799026,0.0567346028983593,0.06523177027702332,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,0,,0,cuda:0,847,128,108416,0.040179505944252014,0.055112194269895554,0.05207604914903641,0.0975925475358963,0.11234857141971588,0.07693319022655487,0.16039741039276123,0.18423007428646088,0.10389307886362076,0.17305609583854675,0.19510529935359955,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,5,,0,cuda:0,847,128,108416,0.0348307341337204,0.0517692044377327,0.047032952308654785,0.08822169899940491,0.1013830304145813,0.06705224514007568,0.14224369823932648,0.16413122415542603,0.09225061535835266,0.15442204475402832,0.1741424947977066,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,10,,0,cuda:0,847,128,108416,0.03019399382174015,0.048871248960494995,0.042642995715141296,0.07963749766349792,0.09168799966573715,0.059183601289987564,0.12796860933303833,0.14802341163158417,0.08245862275362015,0.13890190422534943,0.15706269443035126,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,15,,0,cuda:0,847,128,108416,0.026174496859312057,0.04635906592011452,0.03887292742729187,0.07238161563873291,0.08333449065685272,0.05212198197841644,0.11461680382490158,0.13238021731376648,0.07365747541189194,0.12490280717611313,0.14120274782180786,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,20,,0,cuda:0,847,128,108416,0.022690093144774437,0.04418130964040756,0.035897307097911835,0.06656485795974731,0.076618492603302,0.04652278125286102,0.103950634598732,0.12094124406576157,0.06678469479084015,0.11396680772304535,0.12933939695358276,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,25,,0,cuda:0,847,128,108416,0.019669542089104652,0.04229346290230751,0.033099304884672165,0.06165427342057228,0.07052638381719589,0.041463665664196014,0.0942075178027153,0.10993627458810806,0.06058467924594879,0.10381682217121124,0.11789024621248245,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,30,,0,cuda:0,847,128,108416,0.0170510932803154,0.040656935423612595,0.030909081920981407,0.057295601814985275,0.06576676666736603,0.03736738860607147,0.0865694135427475,0.10113820433616638,0.05566071718931198,0.09554390609264374,0.10878850519657135,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,35,,0,cuda:0,847,128,108416,0.014781218953430653,0.03923826292157173,0.028930362313985825,0.053567253053188324,0.061507489532232285,0.03404388576745987,0.07980528473854065,0.09371780604124069,0.051300980150699615,0.08865319192409515,0.10114797949790955,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,40,,0,cuda:0,847,128,108416,0.01281350664794445,0.0380084402859211,0.027357835322618484,0.05056409537792206,0.05805736780166626,0.03140667825937271,0.07443603873252869,0.08778613805770874,0.04782111942768097,0.0830339640378952,0.09450049698352814,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,50,,0,cuda:0,847,128,108416,0.009629061445593834,0.036018162965774536,0.02494623139500618,0.046126026660203934,0.052946001291275024,0.027459554374217987,0.06585519015789032,0.07773172855377197,0.04273538291454315,0.07413269579410553,0.08481858670711517,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,60,,0,cuda:0,847,128,108416,0.007236021105200052,0.034522511065006256,0.023314911872148514,0.04294885694980621,0.049184978008270264,0.024572089314460754,0.059735387563705444,0.07106456160545349,0.03905719146132469,0.06788654625415802,0.07775650918483734,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,70,,0,cuda:0,847,128,108416,0.0054377042688429356,0.03339856490492821,0.022153908386826515,0.04068108648061752,0.04647435247898102,0.02283630147576332,0.055901847779750824,0.06640678644180298,0.03669019043445587,0.06381945312023163,0.07310424745082855,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,80,,0,cuda:0,847,128,108416,0.004086311906576157,0.03255394473671913,0.021337958052754402,0.039207883179187775,0.04483862966299057,0.021496279165148735,0.052669912576675415,0.06284129619598389,0.03491919860243797,0.06054624170064926,0.06943716108798981,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,90,,0,cuda:0,847,128,108416,0.0030707698315382004,0.03191922977566719,0.020759422332048416,0.038083262741565704,0.04347674921154976,0.02082299441099167,0.05116240680217743,0.061257198452949524,0.03380666673183441,0.059032000601291656,0.06770545244216919,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,100,,0,cuda:0,847,128,108416,0.0023076143115758896,0.03144225478172302,0.020412424579262733,0.03750233352184296,0.04303796589374542,0.020216219127178192,0.0498209223151207,0.0596090666949749,0.033175911754369736,0.057518795132637024,0.0660666823387146,0.0,0.0
phase3,gypsum_block,0,none,0,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019334252923727036,0.03550054132938385,0.04066498205065727,0.01910359412431717,0.04695698618888855,0.05610603094100952,0.03126177191734314,0.05432920157909393,0.06235555559396744,0.0,0.0
phase3,gypsum_block,0,none,5,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019355446100234985,0.03553617000579834,0.040630556643009186,0.01914040371775627,0.04724591225385666,0.05625023692846298,0.03136282414197922,0.05447204411029816,0.06247260421514511,0.0,0.0
phase3,gypsum_block,0,none,10,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.0193757526576519,0.03537704795598984,0.04059435427188873,0.01930166594684124,0.04719937592744827,0.056466687470674515,0.031339772045612335,0.054366350173950195,0.0626097097992897,0.0,0.0
phase3,gypsum_block,0,none,15,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019405025988817215,0.03555487096309662,0.040584128350019455,0.019054025411605835,0.04685511440038681,0.05605437979102135,0.0313195176422596,0.05431594327092171,0.06232473999261856,0.0,0.0
phase3,gypsum_block,0,none,20,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01937464438378811,0.03544976934790611,0.0404873751103878,0.01903066411614418,0.04678744822740555,0.05597694218158722,0.03121926262974739,0.05420321598649025,0.06221088394522667,0.0,0.0
phase3,gypsum_block,0,none,25,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01934703439474106,0.03548716753721237,0.04053390398621559,0.018977651372551918,0.04688360542058945,0.056061550974845886,0.031171701848506927,0.054402366280555725,0.06229062378406525,0.0,0.0
phase3,gypsum_block,0,none,30,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01937442645430565,0.035572707653045654,0.04065097123384476,0.01908152364194393,0.046854935586452484,0.056020043790340424,0.031321197748184204,0.05426175147294998,0.062348589301109314,0.0,0.0
phase3,gypsum_block,0,none,35,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019398536533117294,0.035489682108163834,0.04060085117816925,0.01905919425189495,0.046826742589473724,0.056137412786483765,0.03129774332046509,0.054264966398477554,0.062178097665309906,0.0,0.0
phase3,gypsum_block,0,none,40,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019375497475266457,0.035655658692121506,0.04070171341300011,0.019065145403146744,0.04685166850686073,0.056003645062446594,0.03129177168011665,0.05446895211935043,0.06243923306465149,0.0,0.0
phase3,gypsum_block,0,none,50,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019339270889759064,0.03538269177079201,0.04052351415157318,0.019114110618829727,0.04690529406070709,0.05619436502456665,0.031189147382974625,0.05437329784035683,0.06240895763039589,0.0,0.0
phase3,gypsum_block,0,none,60,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019421836361289024,0.035508766770362854,0.04063773900270462,0.019184911623597145,0.047010261565446854,0.05635947734117508,0.031375836580991745,0.054460860788822174,0.06262582540512085,0.0,0.0
phase3,gypsum_block,0,none,70,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019307196140289307,0.03553108125925064,0.040627770125865936,0.019093194976449013,0.04700963944196701,0.056159164756536484,0.03130405768752098,0.05437749624252319,0.06247015669941902,0.0,0.0
phase3,gypsum_block,0,none,80,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019395550712943077,0.035528454929590225,0.040675465017557144,0.01908319815993309,0.04692939668893814,0.05615575611591339,0.03128933534026146,0.05433327332139015,0.062437839806079865,0.0,0.0
phase3,gypsum_block,0,none,90,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.019378606230020523,0.035460688173770905,0.040671542286872864,0.019086671993136406,0.04678478091955185,0.05594339594244957,0.03130480647087097,0.05424219369888306,0.06222723051905632,0.0,0.0
phase3,gypsum_block,0,none,100,,0,cuda:0,847,128,108416,0.0,0.029999999329447746,0.01938280276954174,0.03555143252015114,0.04056588187813759,0.019076557829976082,0.046891357749700546,0.05606386810541153,0.03125408664345741,0.05445925146341324,0.06237718462944031,0.0,0.0
phase3,gypsum_block,1,x_min,0,,0,cuda:0,847,128,108416,0.018998850136995316,0.0394994281232357,0.047654442489147186,0.08032630383968353,0.09073381870985031,0.03760252147912979,0.10203917324542999,0.12584421038627625,0.06889879703521729,0.12061028182506561,0.14184987545013428,0.0,0.0
phase3,gypsum_block,1,x_min,5,,0,cuda:0,847,128,108416,0.0164696853607893,0.03823484107851982,0.042517632246017456,0.07299835979938507,0.08276674896478653,0.034499719738960266,0.09207893908023834,0.11331170797348022,0.062404900789260864,0.109041228890419,0.12745724618434906,0.0,0.0
phase3,gypsum_block,1,x_min,10,,0,cuda:0,847,128,108416,0.014277204871177673,0.037138599902391434,0.038277797400951385,0.06665471196174622,0.07572047412395477,0.03216741234064102,0.084440216422081,0.10326580703258514,0.05703292787075043,0.09964150190353394,0.11603014171123505,0.0,0.0
phase3,gypsum_block,1,x_min,15,,0,cuda:0,847,128,108416,0.012376593425869942,0.03618829324841499,0.03463873267173767,0.061060912907123566,0.06966401636600494,0.02984103560447693,0.07682962715625763,0.09399141371250153,0.05227923393249512,0.09098824858665466,0.10578492283821106,0.0,0.0
phase3,gypsum_block,1,x_min,20,,0,cuda:0,847,128,108416,0.010728995315730572,0.03536449745297432,0.031673040241003036,0.056316886097192764,0.06415176391601562,0.027992315590381622,0.0719287246465683,0.08739925920963287,0.04846158251166344,0.08457452058792114,0.09800361096858978,0.0,0.0
