version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-full,all1000,A-B,1746.5000000000002,1775.795337961081,29.295337961080804,29.295337961080804
v3-full,all1000,A-C,3015.7201834862385,3013.5988481019117,-2.1213353843268123,2.1213353843268123
v3-full,all1000,A-D,2556.9492520356,2556.9492520356,0.0,0.0
v3-full,all1000,A-E,1771.3139269794822,1775.667767155897,4.353840176414906,4.353840176414906
v3-full,all1000,A-F,2905.142551345097,2355.627602618947,-549.5149487261501,549.5149487261501
v3-full,all1000,A-G,3207.588601036269,3141.1930382232013,-66.39556281306795,66.39556281306795
v3-full,all1000,A-H,2790.9310435931307,2844.9023278400823,53.971284246951654,53.971284246951654
v3-full,all1000,B-C,2411.3998025666338,2411.540407175154,0.1406046085203343,0.1406046085203343
v3-full,all1000,B-D,3114.6133056133062,3048.745169169183,-65.86813644412314,65.86813644412314
v3-full,all1000,B-E,2395.4484748557297,2383.7381351661365,-11.710339689593184,11.710339689593184
v3-full,all1000,B-F,1658.8435434111943,1622.258228023924,-36.585315387270384,36.585315387270384
v3-full,all1000,B-G,2759.4428772919605,2817.9515214522044,58.508644160243875,58.508644160243875
v3-full,all1000,B-H,3317.7108910891093,3325.539710492714,7.828819403604939,7.828819403604939
v3-full,all1000,C-D,1611.121991701245,1608.6218332911994,-2.5001584100455148,2.5001584100455148
v3-full,all1000,C-E,3237.180327868852,3182.547257653712,-54.633070215139924,54.633070215139924
v3-full,all1000,C-F,2850.8,2901.3552188516496,50.55521885164944,50.55521885164944
v3-full,all1000,C-G,1655.9311163895488,1618.2756433653888,-37.655473024160074,37.655473024160074
v3-full,all1000,C-H,2177.634628650265,2229.482910012879,51.848281362614216,51.848281362614216
v3-full,all1000,D-E,2993.0621336459553,3055.3373012139555,62.27516756800014,62.27516756800014
v3-full,all1000,D-F,3174.039325842696,3591.879306681445,417.83998083874894,417.83998083874894
v3-full,all1000,D-G,2212.232081911263,2260.2791569507935,48.04707503953068,48.04707503953068
v3-full,all1000,D-H,1695.3222453222456,1612.880102632105,-82.4421426901406,82.4421426901406
v3-full,all1000,E-F,1580.0990415335461,1616.4496485283998,36.350606994853706,36.350606994853706
v3-full,all1000,E-G,2874.8788990825683,2553.0834076462424,-321.79549143632585,321.79549143632585
v3-full,all1000,E-H,2307.0115606936415,2307.0115606936415,0.0,0.0
v3-full,all1000,F-G,2379.7425389755012,2380.31422933851,0.5716903630086563,0.5716903630086563
v3-full,all1000,F-H,3037.9026548672564,2937.0096067346385,-100.89304813261788,100.89304813261788
v3-full,all1000,G-H,1539.185945945946,1539.185945945946,0.0,0.0
