row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L16:I7:T6,simulate_imu_prior,0.6826671000017086,,,,
R4:L16:I7:T6,cpu_golden,20.75815971600241,,,,
R4:L16:I7:T6,torch_gpu,2.6007816219935194,0,1,2.6007816219935194,2.6007816219935194
R4:L16:I7:T8,simulate_imu_prior,0.6239078829967184,,,,
R4:L16:I7:T8,cpu_golden,22.94544836100249,,,,
R4:L16:I7:T8,torch_gpu,2.4639471950067673,0,1,2.4639471950067673,2.4639471950067673
R4:L16:I8:T6,simulate_imu_prior,0.8672525010042591,,,,
R4:L16:I8:T6,cpu_golden,21.589104095997754,,,,
R4:L16:I8:T6,torch_gpu,2.4219781779975165,0,1,2.4219781779975165,2.4219781779975165
R4:L16:I8:T8,simulate_imu_prior,0.5553085959982127,,,,
R4:L16:I8:T8,cpu_golden,20.51756139099598,,,,
R4:L16:I8:T8,torch_gpu,2.4674691230029566,0,1,2.4674691230029566,2.4674691230029566
