row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S03,simulate_imu_prior,L0:I0,0.2985287070000595,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,build_track_tensors,L0:I0,0.7221306179999374,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,cpu_golden,,0.3615249599997696,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,,0.59733482799993,0.0,1.0,0.59733482799993,0.59733482799993,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,simulate_imu_prior,L2:I3,0.8292071870000655,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,build_track_tensors,L2:I3,0.1556225909998829,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,cpu_golden,,0.322664469999836,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,torch_gpu,,0.1497983969998131,0.0,1.0,0.1497983969998131,0.1497983969998131,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L8:I1+I2+I3+I8,1.25614716400014,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,build_track_tensors,L8:I1+I2+I3+I8,0.616715430000113,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,cpu_golden,,0.3389938929999516,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,torch_gpu,,0.7273359079999864,0.0,1.0,0.7273359079999864,0.7273359079999864,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L14:I1+I2+I3+I8,0.5445617790001052,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,build_track_tensors,L14:I1+I2+I3+I8,0.0842661420001604,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,cpu_golden,,0.3325791509996634,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,torch_gpu,,0.1877178950003326,0.0,1.0,0.1877178950003326,0.1877178950003326,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S03,load_imu_prior_cache,L0:I0,0.0067427789999783,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,build_track_tensors,L0:I0,17.564287497999885,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,,11.291377171000022,0.0,1.0,11.291377171000022,11.291377171000022,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S03,torch_gpu,,8.880186053000216,0.0,1.0,8.880186053000216,8.880186053000216,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S03,simulate_imu_prior,L0:I1,0.1072756999997182,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S03,build_track_tensors,L0:I1,18.04320234400029,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S03,torch_gpu,,7.759935870999925,0.0,1.0,7.759935870999925,7.759935870999925,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T8,S03,torch_gpu,,8.640969945999586,0.0,1.0,8.640969945999586,8.640969945999586,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S03,simulate_imu_prior,L0:I3,0.1040058230000795,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S03,build_track_tensors,L0:I3,18.22890809799992,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S03,torch_gpu,,4.820569974000136,0.0,1.0,4.820569974000136,4.820569974000136,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T8,S03,torch_gpu,,6.80843674200014,0.0,1.0,6.80843674200014,6.80843674200014,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S03,simulate_imu_prior,L0:I4,0.0936859270000241,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S03,build_track_tensors,L0:I4,14.957768115999896,,,,,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S03,torch_gpu,,3.214256829000078,0.0,1.0,3.214256829000078,3.214256829000078,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T8,S03,torch_gpu,,3.521537260000059,0.0,1.0,3.521537260000059,3.521537260000059,partial_raw_0000,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I7:T6,S03,simulate_imu_prior,L0:I7,0.2766342959998837,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T6,S03,build_track_tensors,L0:I7,18.734392792000108,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T6,S03,torch_gpu,,11.916215467000256,0.0,1.0,11.916215467000256,11.916215467000256,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T8,S03,torch_gpu,,8.94332088200008,0.0,1.0,8.94332088200008,8.94332088200008,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S03,simulate_imu_prior,L0:I8,0.1301149890000488,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S03,build_track_tensors,L0:I8,16.25244376899991,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S03,torch_gpu,,5.966171843999746,0.0,1.0,5.966171843999746,5.966171843999746,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T8,S03,torch_gpu,,8.125325534999774,0.0,1.0,8.125325534999774,8.125325534999774,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S03,simulate_imu_prior,L0:I1+I3+I7,0.2032289730000229,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S03,build_track_tensors,L0:I1+I3+I7,16.635949461999644,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S03,torch_gpu,,2.1603366280000955,0.0,1.0,2.1603366280000955,2.1603366280000955,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T8,S03,torch_gpu,,5.7293541139997615,0.0,1.0,5.7293541139997615,5.7293541139997615,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,simulate_imu_prior,L0:I1+I2+I3+I8,0.2211035739996987,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,build_track_tensors,L0:I1+I2+I3+I8,17.86525116499979,,,,,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,torch_gpu,,5.002305999000328,0.0,1.0,5.002305999000328,5.002305999000328,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T8,S03,torch_gpu,,3.4535738409999794,0.0,1.0,3.4535738409999794,3.4535738409999794,partial_raw_0001,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0
R2:L1:I0:T6,S03,simulate_imu_prior,L1:I0,0.918761164999978,,,,,partial_raw_0002,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I0:T6,S03,build_track_tensors,L1:I0,15.800852953999764,,,,,partial_raw_0002,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I0:T6,S03,torch_gpu,,11.695034615000168,0.0,1.0,11.695034615000168,11.695034615000168,partial_raw_0002,cuda:0,phase4_GPU_RAW_ALLL_S03_5090D_DUALLANE_20260606T221157Z_partial_raw_0002_cuda0
