experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L17_I0_T11,S01,0.36381777400674764,ok,,
X_A0_L17_I0_T12,S01,0.4344937749992823,ok,,
X_A0_L17_I1_T11,S01,0.36834495500079356,ok,,
X_A0_L17_I1_T12,S01,0.42921737599681364,ok,,
X_A0_L17_I2_T11,S01,0.36796908600081224,ok,,
X_A0_L17_I2_T12,S01,0.4300115639998694,ok,,
X_A0_L17_I3_T11,S01,0.36069056099950103,ok,,
X_A0_L17_I3_T12,S01,0.43427526600135025,ok,,
X_A0_L17_I4_T11,S01,0.3587046150059905,ok,,
X_A0_L17_I4_T12,S01,0.4319665899965912,ok,,
X_A0_L17_I5_T11,S01,0.35486578199925134,ok,,
X_A0_L17_I5_T12,S01,0.4189112159947399,ok,,
X_A0_L17_I6_T11,S01,0.36584248099825345,ok,,
X_A0_L17_I6_T12,S01,0.43309673800104065,ok,,
X_A0_L17_I7_T11,S01,0.3561218800023198,ok,,
X_A0_L17_I7_T12,S01,0.4213093919970561,ok,,
X_A0_L17_I8_T11,S01,0.3580274260020815,ok,,
X_A0_L17_I8_T12,S01,0.44209140299790306,ok,,
X_A1_L17_I0_T11,S01,0.3861255320007331,ok,,
X_A1_L17_I0_T12,S01,0.42893591900065076,ok,,
X_A1_L17_I1_T11,S01,0.3592232549999608,ok,,
X_A1_L17_I1_T12,S01,0.43094838399701985,ok,,
X_A1_L17_I2_T11,S01,0.36332511700311443,ok,,
X_A1_L17_I2_T12,S01,0.4266124330024468,ok,,
X_A1_L17_I3_T11,S01,0.3593953660019906,ok,,
X_A1_L17_I3_T12,S01,0.42102584599342663,ok,,
X_A1_L17_I4_T11,S01,0.3678386889951071,ok,,
X_A1_L17_I4_T12,S01,0.4253424870039453,ok,,
X_A1_L17_I5_T11,S01,0.369158667002921,ok,,
X_A1_L17_I5_T12,S01,0.4262714549986413,ok,,
X_A1_L17_I6_T11,S01,0.3687984080024762,ok,,
X_A1_L17_I6_T12,S01,0.42451746800361434,ok,,
X_A1_L17_I7_T11,S01,0.3695310459952452,ok,,
X_A1_L17_I7_T12,S01,0.4412593460001517,ok,,
X_A1_L17_I8_T11,S01,0.3583672379972995,ok,,
X_A1_L17_I8_T12,S01,0.4208821759966668,ok,,
X_A2_L17_I0_T11,S01,0.36447282700100914,ok,,
X_A2_L17_I0_T12,S01,0.42733278399828123,ok,,
X_A2_L17_I1_T11,S01,0.3645698859982076,ok,,
X_A2_L17_I1_T12,S01,0.5676382899982855,ok,,
X_A2_L17_I2_T11,S01,0.36393737899925327,ok,,
X_A2_L17_I2_T12,S01,0.43317776399635477,ok,,
X_A2_L17_I3_T11,S01,0.48848534699936863,ok,,
X_A2_L17_I3_T12,S01,0.423257823997119,ok,,
X_A2_L17_I4_T11,S01,0.3615602450008737,ok,,
X_A2_L17_I4_T12,S01,0.5537737100021332,ok,,
X_A2_L17_I5_T11,S01,0.46237004800059367,ok,,
X_A2_L17_I5_T12,S01,0.540266204996442,ok,,
X_A2_L17_I6_T11,S01,0.37698980500135804,ok,,
X_A2_L17_I6_T12,S01,0.5402513859953615,ok,,
X_A2_L17_I7_T11,S01,0.45715837799798464,ok,,
X_A2_L17_I7_T12,S01,0.5349946659989655,ok,,
