version,eval_set,method,ID,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,n_frames,pct_ge8
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID01,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,96.94863855783228,-80.5927379526641,77.34604359134897,124.02196973702708,80.5927379526641,147.90753323667744,-445.2667057915087,101.95006263141525,-305.97801733908295,-542.215344349341,182.54280058407934,-383.3240609304319,-0.9999999999999991,1.0,1.0097822800764376,889.8367413746068,8.704632226430935,1201,91.75686927560366
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID02,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,27.483035449214412,-42.88733926634541,65.89342015235428,71.39509826926121,42.88733926634541,83.28615687029914,-515.7469445507855,1062.7016607336545,-194.0279398476457,-543.22998,1105.589,-259.92136,-0.9999999999999991,1.0,1.0097822800764376,461.6346339824702,4.515839282600261,1201,95.67027477102414
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID03,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,32.193665766803974,40.58156942388359,11.414925853218108,34.157468403544684,40.58156942388359,53.04334477240889,-521.809204233196,1666.1430194238837,-244.88017414678188,-554.00287,1625.5614500000001,-256.2951,-0.9999999999999991,1.0,1.0097822800764376,813.3092827400905,7.956019192530105,1201,92.2564529558701
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID04,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,49.15189008555831,-72.98786409932984,21.44042093476878,53.62462073379052,72.98786409932984,90.56946645876367,-272.0269249144417,109.17592590067017,501.37424093476875,-321.178815,182.16379,479.93381999999997,-0.9999999999999991,1.0,1.0097822800764376,1047.8906733259494,10.25076005596117,1201,93.83846794338052
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID05,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,23.09102985883854,19.599265831397815,16.61433357405855,28.446998788129864,19.599265831397815,34.545085919442435,-161.89085993809385,1123.1858823909745,490.3183625080078,-184.9818897969324,1103.5866165595767,473.70402893394925,-0.9999999999999991,1.0,1.0097822800764376,705.9514108073571,6.905814420873793,1200,91.5
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID06,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,19.838718850923186,25.456355341328617,-3.159205522277489,20.0886869948726,25.456355341328617,32.42809541804689,-173.39253614907682,1710.4089053413286,473.3637744777225,-193.231255,1684.95255,476.52297999999996,-0.9999999999999991,1.0,1.0097822800764376,1013.9317064581626,9.918563930954015,1201,92.83930058284764
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID07,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,-79.35931605373082,-63.95277119417315,-26.036194421548387,83.52116177635824,63.95277119417315,105.19382780318848,272.7882339462692,147.61258380582686,27.759671578451616,352.14755,211.565355,53.795866000000004,-0.9999999999999991,1.0,1.0097822800764376,906.6934696461826,8.86952946355589,1201,90.84096586178184
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID08,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,27.033340629943382,137.01817843399704,-50.455285155283036,57.24104563785914,137.01817843399704,148.49417001042877,418.93388062994336,1269.2985784339971,-121.98721415528303,391.90054,1132.2804,-71.53192899999999,-0.9999999999999991,1.0,1.0097822800764376,557.6228692802323,5.45482308432596,1201,90.25811823480431
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID09,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,34.992920423678356,-128.9441965078372,-4.7579300929071024,35.31490306580037,128.9441965078372,133.69273799125597,443.80286042367834,1439.241153492163,-67.1837185929071,408.80994,1568.1853500000002,-62.425788499999996,-0.9999999999999991,1.0,1.0097822800764376,828.1828777899989,8.101516865051824,1201,93.42214820982517
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID10,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,13.01332141205964,5.140710430912293,9.603438736875205,16.173205302180676,5.140710430912293,16.970547235754527,78.51256641205964,243.7904404309123,-928.5899812631247,65.499245,238.64973,-938.19342,-0.9999999999999991,1.0,1.0097822800764376,1028.888366883956,10.064874172247297,1201,90.75770191507078
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,ID11,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,-13.087605306518938,-10.593275331778159,11.505654332445602,17.426000524416004,10.593275331778159,20.39320907880382,-76.99339980651894,1122.906574668222,-945.4846406675545,-63.9057945,1133.4998500000002,-956.9902950000001,-0.9999999999999991,1.0,1.0097822800764376,772.412567618685,7.555956071006238,1201,91.84013322231472
