version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,60.7393971287532,145.7753139498642,79.52545074231655,35.491227738605716,47.806848232924125,743.71828715619,7.275260582930261
