host_elapsed_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
112.137,975846,1,D,3,0xa103,0xb101,0xe1,12995,6,1404,119,4136,20
115.733,979444,2,D,3,0xa103,0xb101,0xe1,7659,5,80,37,1228,20
117.010,980720,3,H,7,0xa107,0xb103,0xe1,13667,6,327,56,1903,20
117.210,980920,4,D,3,0xa103,0xb103,0xe1,12495,6,1305,117,4767,20
117.240,980950,5,E,4,0xa104,0xb101,0xe1,12728,6,188,44,2264,20
118.364,982074,6,D,3,0xa103,0xb102,0xe1,13730,6,1434,117,5808,20
