version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,55.425483678663866,136.9162510252301,77.71754499773776,28.944222256477488,45.970740243024466,,,,,-0.9999999999999999,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,218.30623604513653,1534.474556846491,521.4507992749019,2146.7447813851477,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,68.05486854965339,152.95476575409953,82.54874370855212,33.166107540817606,58.98345294948422,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
