row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L12:I1+I3+I7:T6,simulate_imu_prior,0.7422683930053608,,,,
R2:L12:I1+I3+I7:T6,cpu_golden,21.670615114999237,,,,
R2:L12:I1+I3+I7:T6,torch_gpu,2.671347979994607,0,1,2.671347979994607,2.671347979994607
R2:L12:I1+I3+I7:T8,simulate_imu_prior,0.6810715229948983,,,,
R2:L12:I1+I3+I7:T8,cpu_golden,21.8200735450082,,,,
R2:L12:I1+I3+I7:T8,torch_gpu,2.5900973840034567,0,1,2.5900973840034567,2.5900973840034567
R2:L12:I1+I2+I3+I8:T6,simulate_imu_prior,0.6493822710035602,,,,
R2:L12:I1+I2+I3+I8:T6,cpu_golden,21.217622032010695,,,,
R2:L12:I1+I2+I3+I8:T6,torch_gpu,2.4828734239999903,0,1,2.4828734239999903,2.4828734239999903
R2:L12:I1+I2+I3+I8:T8,simulate_imu_prior,0.629455597998458,,,,
R2:L12:I1+I2+I3+I8:T8,cpu_golden,21.945839776992216,,,,
R2:L12:I1+I2+I3+I8:T8,torch_gpu,2.738517336998484,0,1,2.738517336998484,2.738517336998484
