version,solver,solver_family,eval_set,n_positions,metric,value_mm,unit
v2,T2+F0,external_position_filter,noG,24,p99_3d_error_mm,369.47075942053476,mm
v2,T2+F0,external_position_filter,noG,24,max_3d_error_mm,386.0504554091888,mm
v2,T2+F0,external_position_filter,noG,24,repeatability_d3_std_p50_mm,56.1440706556613,mm
v2,T2+F0,external_position_filter,noG,24,repeatability_d3_std_p95_mm,102.22011545577323,mm
v2,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,105.8172874155418,mm
v2,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,132.10429766848188,mm
v2,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,77.5791459645601,mm
v2,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,170.77292551070394,mm
v2,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,230.41691932314498,mm
v2,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,348.2480497904228,mm
v2,T2+F1,external_position_filter,all8,24,max_3d_error_mm,380.5460870315676,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.60580653346558,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.357304361331614,mm
v2,T2+F1,external_position_filter,noG,24,mean_3d_error_mm,122.95216775362992,mm
v2,T2+F1,external_position_filter,noG,24,rmse_3d_error_mm,147.33026723017204,mm
v2,T2+F1,external_position_filter,noG,24,p50_3d_error_mm,91.52096998452865,mm
v2,T2+F1,external_position_filter,noG,24,p90_3d_error_mm,220.79206691499542,mm
v2,T2+F1,external_position_filter,noG,24,p95_3d_error_mm,297.4286438056179,mm
v2,T2+F1,external_position_filter,noG,24,p99_3d_error_mm,364.39300533283387,mm
v2,T2+F1,external_position_filter,noG,24,max_3d_error_mm,381.3437068509824,mm
v2,T2+F1,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.268887533011856,mm
v2,T2+F1,external_position_filter,noG,24,repeatability_d3_std_p95_mm,50.06511863135637,mm
v2,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,105.8172874155418,mm
v2,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,132.10429766848188,mm
v2,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,77.5791459645601,mm
v2,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,170.77292551070394,mm
v2,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,230.41691932314498,mm
v2,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,348.2480497904228,mm
v2,T2+F2,external_position_filter,all8,24,max_3d_error_mm,380.5460870315676,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.60580653346558,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.357304361331614,mm
v2,T2+F2,external_position_filter,noG,24,mean_3d_error_mm,122.96734756324877,mm
v2,T2+F2,external_position_filter,noG,24,rmse_3d_error_mm,147.35709211820276,mm
v2,T2+F2,external_position_filter,noG,24,p50_3d_error_mm,91.52096998452865,mm
v2,T2+F2,external_position_filter,noG,24,p90_3d_error_mm,221.08282755725267,mm
v2,T2+F2,external_position_filter,noG,24,p95_3d_error_mm,297.49094965753017,mm
v2,T2+F2,external_position_filter,noG,24,p99_3d_error_mm,364.39300533283387,mm
v2,T2+F2,external_position_filter,noG,24,max_3d_error_mm,381.3437068509824,mm
v2,T2+F2,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.268887533011856,mm
v2,T2+F2,external_position_filter,noG,24,repeatability_d3_std_p95_mm,49.572644867968535,mm
v2,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,105.90723235552377,mm
v2,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,132.17837031336495,mm
v2,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,77.94675027125825,mm
v2,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,170.3455482007593,mm
v2,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,230.2879343383645,mm
v2,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,348.50442439276475,mm
v2,T2+F3,external_position_filter,all8,24,max_3d_error_mm,380.8847414049265,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.51599943887653,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,66.00459442321461,mm
v2,T2+F3,external_position_filter,noG,24,mean_3d_error_mm,123.38673839362112,mm
v2,T2+F3,external_position_filter,noG,24,rmse_3d_error_mm,147.7940230119063,mm
v2,T2+F3,external_position_filter,noG,24,p50_3d_error_mm,91.47194553070818,mm
v2,T2+F3,external_position_filter,noG,24,p90_3d_error_mm,222.1405362829002,mm
v2,T2+F3,external_position_filter,noG,24,p95_3d_error_mm,298.21382938459635,mm
v2,T2+F3,external_position_filter,noG,24,p99_3d_error_mm,365.22310899283076,mm
v2,T2+F3,external_position_filter,noG,24,max_3d_error_mm,382.213817295777,mm
v2,T2+F3,external_position_filter,noG,24,repeatability_d3_std_p50_mm,35.69244973005593,mm
v2,T2+F3,external_position_filter,noG,24,repeatability_d3_std_p95_mm,58.15866219243982,mm
v2,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,105.60633840082714,mm
v2,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,131.89275193833774,mm
v2,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,77.34370136118127,mm
v2,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,167.34958052445936,mm
v2,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,229.63148166736994,mm
v2,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,348.1516818844897,mm
v2,T2+F4,external_position_filter,all8,24,max_3d_error_mm,380.4237546717217,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.594582406609973,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,51.98247454094143,mm
v2,T2+F4,external_position_filter,noG,24,mean_3d_error_mm,123.0084701884328,mm
v2,T2+F4,external_position_filter,noG,24,rmse_3d_error_mm,147.56498468324062,mm
v2,T2+F4,external_position_filter,noG,24,p50_3d_error_mm,91.10576690504428,mm
v2,T2+F4,external_position_filter,noG,24,p90_3d_error_mm,223.72630504457655,mm
v2,T2+F4,external_position_filter,noG,24,p95_3d_error_mm,299.1105086389739,mm
v2,T2+F4,external_position_filter,noG,24,p99_3d_error_mm,364.3084822952527,mm
v2,T2+F4,external_position_filter,noG,24,max_3d_error_mm,380.8681754849076,mm
v2,T2+F4,external_position_filter,noG,24,repeatability_d3_std_p50_mm,22.222623005563015,mm
v2,T2+F4,external_position_filter,noG,24,repeatability_d3_std_p95_mm,35.65695192261048,mm
v2,T2+F5,external_position_filter,all8,24,mean_3d_error_mm,105.28482951609907,mm
v2,T2+F5,external_position_filter,all8,24,rmse_3d_error_mm,131.56426125949042,mm
v2,T2+F5,external_position_filter,all8,24,p50_3d_error_mm,76.51248001272111,mm
v2,T2+F5,external_position_filter,all8,24,p90_3d_error_mm,166.21460763810458,mm
v2,T2+F5,external_position_filter,all8,24,p95_3d_error_mm,228.97627891869394,mm
v2,T2+F5,external_position_filter,all8,24,p99_3d_error_mm,347.1618732605852,mm
v2,T2+F5,external_position_filter,all8,24,max_3d_error_mm,379.29788317532405,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.38629023829835,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.292682526985594,mm
v2,T2+F5,external_position_filter,noG,24,mean_3d_error_mm,122.69210368827699,mm
v2,T2+F5,external_position_filter,noG,24,rmse_3d_error_mm,147.1954156548242,mm
v2,T2+F5,external_position_filter,noG,24,p50_3d_error_mm,90.59816328506417,mm
v2,T2+F5,external_position_filter,noG,24,p90_3d_error_mm,221.11389753126275,mm
v2,T2+F5,external_position_filter,noG,24,p95_3d_error_mm,298.13098231164776,mm
v2,T2+F5,external_position_filter,noG,24,p99_3d_error_mm,364.0563588512083,mm
v2,T2+F5,external_position_filter,noG,24,max_3d_error_mm,380.68769099116383,mm
v2,T2+F5,external_position_filter,noG,24,repeatability_d3_std_p50_mm,18.68130206789604,mm
v2,T2+F5,external_position_filter,noG,24,repeatability_d3_std_p95_mm,31.830719474256828,mm
v2,T3+F0,external_position_filter,all8,24,mean_3d_error_mm,83.66317413173337,mm
v2,T3+F0,external_position_filter,all8,24,rmse_3d_error_mm,100.47105099053073,mm
v2,T3+F0,external_position_filter,all8,24,p50_3d_error_mm,71.2664229537187,mm
v2,T3+F0,external_position_filter,all8,24,p90_3d_error_mm,151.94539363365743,mm
v2,T3+F0,external_position_filter,all8,24,p95_3d_error_mm,190.09625136561604,mm
v2,T3+F0,external_position_filter,all8,24,p99_3d_error_mm,229.02893181363436,mm
v2,T3+F0,external_position_filter,all8,24,max_3d_error_mm,238.7974751100481,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,63.25918576507351,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,114.06922236735274,mm
v2,T3+F0,external_position_filter,noG,24,mean_3d_error_mm,112.387566490168,mm
v2,T3+F0,external_position_filter,noG,24,rmse_3d_error_mm,131.31370620652078,mm
v2,T3+F0,external_position_filter,noG,24,p50_3d_error_mm,90.40981577135521,mm
v2,T3+F0,external_position_filter,noG,24,p90_3d_error_mm,180.86792751092455,mm
v2,T3+F0,external_position_filter,noG,24,p95_3d_error_mm,256.2699892189087,mm
v2,T3+F0,external_position_filter,noG,24,p99_3d_error_mm,305.2144911454095,mm
v2,T3+F0,external_position_filter,noG,24,max_3d_error_mm,316.0126454263695,mm
v2,T3+F0,external_position_filter,noG,24,repeatability_d3_std_p50_mm,58.43805756789202,mm
v2,T3+F0,external_position_filter,noG,24,repeatability_d3_std_p95_mm,98.14943497859497,mm
v2,T3+F1,external_position_filter,all8,24,mean_3d_error_mm,81.86920080420174,mm
v2,T3+F1,external_position_filter,all8,24,rmse_3d_error_mm,98.41602336437046,mm
v2,T3+F1,external_position_filter,all8,24,p50_3d_error_mm,65.41481127490219,mm
v2,T3+F1,external_position_filter,all8,24,p90_3d_error_mm,149.2011760953564,mm
v2,T3+F1,external_position_filter,all8,24,p95_3d_error_mm,185.00944008915906,mm
v2,T3+F1,external_position_filter,all8,24,p99_3d_error_mm,227.01986625468408,mm
v2,T3+F1,external_position_filter,all8,24,max_3d_error_mm,237.73836983346249,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.08563400305033,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.76119503008971,mm
v2,T3+F1,external_position_filter,noG,24,mean_3d_error_mm,110.22553385559092,mm
v2,T3+F1,external_position_filter,noG,24,rmse_3d_error_mm,128.66675092121338,mm
v2,T3+F1,external_position_filter,noG,24,p50_3d_error_mm,81.01925112777798,mm
v2,T3+F1,external_position_filter,noG,24,p90_3d_error_mm,182.32991430794706,mm
v2,T3+F1,external_position_filter,noG,24,p95_3d_error_mm,252.8042418023332,mm
v2,T3+F1,external_position_filter,noG,24,p99_3d_error_mm,298.3762881313803,mm
v2,T3+F1,external_position_filter,noG,24,max_3d_error_mm,308.53745297420386,mm
v2,T3+F1,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.777700025126183,mm
v2,T3+F1,external_position_filter,noG,24,repeatability_d3_std_p95_mm,56.57225054267226,mm
v2,T3+F2,external_position_filter,all8,24,mean_3d_error_mm,81.86920080420174,mm
v2,T3+F2,external_position_filter,all8,24,rmse_3d_error_mm,98.41602336437046,mm
v2,T3+F2,external_position_filter,all8,24,p50_3d_error_mm,65.41481127490219,mm
v2,T3+F2,external_position_filter,all8,24,p90_3d_error_mm,149.2011760953564,mm
v2,T3+F2,external_position_filter,all8,24,p95_3d_error_mm,185.00944008915906,mm
v2,T3+F2,external_position_filter,all8,24,p99_3d_error_mm,227.01986625468408,mm
v2,T3+F2,external_position_filter,all8,24,max_3d_error_mm,237.73836983346249,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.08563400305033,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.76119503008971,mm
v2,T3+F2,external_position_filter,noG,24,mean_3d_error_mm,110.24039138916521,mm
v2,T3+F2,external_position_filter,noG,24,rmse_3d_error_mm,128.69751676862273,mm
v2,T3+F2,external_position_filter,noG,24,p50_3d_error_mm,81.01925112777798,mm
v2,T3+F2,external_position_filter,noG,24,p90_3d_error_mm,182.32991430794706,mm
v2,T3+F2,external_position_filter,noG,24,p95_3d_error_mm,253.1138208223885,mm
v2,T3+F2,external_position_filter,noG,24,p99_3d_error_mm,298.46005657210117,mm
v2,T3+F2,external_position_filter,noG,24,max_3d_error_mm,308.53745297420386,mm
v2,T3+F2,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.777700025126183,mm
v2,T3+F2,external_position_filter,noG,24,repeatability_d3_std_p95_mm,56.54212731305604,mm
v2,T3+F3,external_position_filter,all8,24,mean_3d_error_mm,82.01820820007732,mm
v2,T3+F3,external_position_filter,all8,24,rmse_3d_error_mm,98.66647530243945,mm
v2,T3+F3,external_position_filter,all8,24,p50_3d_error_mm,65.80532273486132,mm
v2,T3+F3,external_position_filter,all8,24,p90_3d_error_mm,149.7709247611074,mm
v2,T3+F3,external_position_filter,all8,24,p95_3d_error_mm,186.28609239777384,mm
v2,T3+F3,external_position_filter,all8,24,p99_3d_error_mm,227.3961884410553,mm
v2,T3+F3,external_position_filter,all8,24,max_3d_error_mm,237.83692507398558,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.235451933982674,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,104.12042208440188,mm
v2,T3+F3,external_position_filter,noG,24,mean_3d_error_mm,110.69413950814203,mm
v2,T3+F3,external_position_filter,noG,24,rmse_3d_error_mm,129.13252308875553,mm
v2,T3+F3,external_position_filter,noG,24,p50_3d_error_mm,82.82668807158902,mm
v2,T3+F3,external_position_filter,noG,24,p90_3d_error_mm,181.47777028221657,mm
v2,T3+F3,external_position_filter,noG,24,p95_3d_error_mm,253.38930696812466,mm
v2,T3+F3,external_position_filter,noG,24,p99_3d_error_mm,299.26080656683115,mm
v2,T3+F3,external_position_filter,noG,24,max_3d_error_mm,309.398646640727,mm
v2,T3+F3,external_position_filter,noG,24,repeatability_d3_std_p50_mm,37.45786464339314,mm
v2,T3+F3,external_position_filter,noG,24,repeatability_d3_std_p95_mm,62.38505272093369,mm
v2,T3+F4,external_position_filter,all8,24,mean_3d_error_mm,81.68934777244363,mm
v2,T3+F4,external_position_filter,all8,24,rmse_3d_error_mm,98.33457020597197,mm
v2,T3+F4,external_position_filter,all8,24,p50_3d_error_mm,64.36421431030408,mm
v2,T3+F4,external_position_filter,all8,24,p90_3d_error_mm,148.48167408203403,mm
v2,T3+F4,external_position_filter,all8,24,p95_3d_error_mm,185.01102382849527,mm
v2,T3+F4,external_position_filter,all8,24,p99_3d_error_mm,227.8462293375229,mm
v2,T3+F4,external_position_filter,all8,24,max_3d_error_mm,238.78148370430932,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,24.572590438326785,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,100.94142302885642,mm
v2,T3+F4,external_position_filter,noG,24,mean_3d_error_mm,110.69809142751909,mm
v2,T3+F4,external_position_filter,noG,24,rmse_3d_error_mm,129.44060253746704,mm
v2,T3+F4,external_position_filter,noG,24,p50_3d_error_mm,81.10520082088897,mm
v2,T3+F4,external_position_filter,noG,24,p90_3d_error_mm,185.18615481569591,mm
v2,T3+F4,external_position_filter,noG,24,p95_3d_error_mm,255.12053415703133,mm
v2,T3+F4,external_position_filter,noG,24,p99_3d_error_mm,299.68396785974244,mm
v2,T3+F4,external_position_filter,noG,24,max_3d_error_mm,309.6269465491172,mm
v2,T3+F4,external_position_filter,noG,24,repeatability_d3_std_p50_mm,22.91176020624132,mm
v2,T3+F4,external_position_filter,noG,24,repeatability_d3_std_p95_mm,49.89983602579882,mm
v2,T3+F5,external_position_filter,all8,24,mean_3d_error_mm,81.51865818840844,mm
v2,T3+F5,external_position_filter,all8,24,rmse_3d_error_mm,98.24078392923333,mm
v2,T3+F5,external_position_filter,all8,24,p50_3d_error_mm,63.224118171451316,mm
v2,T3+F5,external_position_filter,all8,24,p90_3d_error_mm,148.52705518590247,mm
v2,T3+F5,external_position_filter,all8,24,p95_3d_error_mm,186.53357536484668,mm
v2,T3+F5,external_position_filter,all8,24,p99_3d_error_mm,227.9424337262035,mm
v2,T3+F5,external_position_filter,all8,24,max_3d_error_mm,238.36996550541915,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.75369582423682,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,99.87888600106045,mm
v2,T3+F5,external_position_filter,noG,24,mean_3d_error_mm,110.4666613069184,mm
v2,T3+F5,external_position_filter,noG,24,rmse_3d_error_mm,129.17132152650106,mm
v2,T3+F5,external_position_filter,noG,24,p50_3d_error_mm,79.9223642080466,mm
v2,T3+F5,external_position_filter,noG,24,p90_3d_error_mm,185.2560909685848,mm
v2,T3+F5,external_position_filter,noG,24,p95_3d_error_mm,253.7453742397589,mm
v2,T3+F5,external_position_filter,noG,24,p99_3d_error_mm,299.18452262991616,mm
v2,T3+F5,external_position_filter,noG,24,max_3d_error_mm,309.4798432330523,mm
v2,T3+F5,external_position_filter,noG,24,repeatability_d3_std_p50_mm,19.781312809410636,mm
v2,T3+F5,external_position_filter,noG,24,repeatability_d3_std_p95_mm,47.69431240438287,mm
v2,T4+F0,external_position_filter,all8,24,mean_3d_error_mm,87.56401368190934,mm
v2,T4+F0,external_position_filter,all8,24,rmse_3d_error_mm,101.95665019746211,mm
v2,T4+F0,external_position_filter,all8,24,p50_3d_error_mm,74.98445175313647,mm
v2,T4+F0,external_position_filter,all8,24,p90_3d_error_mm,147.90898863662298,mm
v2,T4+F0,external_position_filter,all8,24,p95_3d_error_mm,166.03293415389163,mm
v2,T4+F0,external_position_filter,all8,24,p99_3d_error_mm,215.63938308666576,mm
v2,T4+F0,external_position_filter,all8,24,max_3d_error_mm,229.68191111763656,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,62.73922750446413,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,93.24551969554052,mm
v2,T4+F0,external_position_filter,noG,24,mean_3d_error_mm,112.387566490168,mm
v2,T4+F0,external_position_filter,noG,24,rmse_3d_error_mm,131.31370620652078,mm
v2,T4+F0,external_position_filter,noG,24,p50_3d_error_mm,90.40981577135521,mm
v2,T4+F0,external_position_filter,noG,24,p90_3d_error_mm,180.86792751092455,mm
v2,T4+F0,external_position_filter,noG,24,p95_3d_error_mm,256.2699892189087,mm
v2,T4+F0,external_position_filter,noG,24,p99_3d_error_mm,305.2144911454095,mm
v2,T4+F0,external_position_filter,noG,24,max_3d_error_mm,316.0126454263695,mm
v2,T4+F0,external_position_filter,noG,24,repeatability_d3_std_p50_mm,58.43805756789202,mm
v2,T4+F0,external_position_filter,noG,24,repeatability_d3_std_p95_mm,98.14943497859497,mm
v2,T4+F1,external_position_filter,all8,24,mean_3d_error_mm,87.4722111269178,mm
v2,T4+F1,external_position_filter,all8,24,rmse_3d_error_mm,102.32212483079441,mm
v2,T4+F1,external_position_filter,all8,24,p50_3d_error_mm,74.46324905787519,mm
v2,T4+F1,external_position_filter,all8,24,p90_3d_error_mm,153.8033932065262,mm
v2,T4+F1,external_position_filter,all8,24,p95_3d_error_mm,168.409672776702,mm
v2,T4+F1,external_position_filter,all8,24,p99_3d_error_mm,215.93621413689803,mm
v2,T4+F1,external_position_filter,all8,24,max_3d_error_mm,229.63195094193176,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.510114770521724,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39950945781094,mm
v2,T4+F1,external_position_filter,noG,24,mean_3d_error_mm,110.22553385559092,mm
v2,T4+F1,external_position_filter,noG,24,rmse_3d_error_mm,128.66675092121338,mm
v2,T4+F1,external_position_filter,noG,24,p50_3d_error_mm,81.01925112777798,mm
v2,T4+F1,external_position_filter,noG,24,p90_3d_error_mm,182.32991430794706,mm
v2,T4+F1,external_position_filter,noG,24,p95_3d_error_mm,252.8042418023332,mm
v2,T4+F1,external_position_filter,noG,24,p99_3d_error_mm,298.3762881313803,mm
v2,T4+F1,external_position_filter,noG,24,max_3d_error_mm,308.53745297420386,mm
v2,T4+F1,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.777700025126183,mm
v2,T4+F1,external_position_filter,noG,24,repeatability_d3_std_p95_mm,56.57225054267226,mm
v2,T4+F2,external_position_filter,all8,24,mean_3d_error_mm,87.4722111269178,mm
v2,T4+F2,external_position_filter,all8,24,rmse_3d_error_mm,102.32212483079441,mm
v2,T4+F2,external_position_filter,all8,24,p50_3d_error_mm,74.46324905787519,mm
v2,T4+F2,external_position_filter,all8,24,p90_3d_error_mm,153.8033932065262,mm
v2,T4+F2,external_position_filter,all8,24,p95_3d_error_mm,168.409672776702,mm
v2,T4+F2,external_position_filter,all8,24,p99_3d_error_mm,215.93621413689803,mm
v2,T4+F2,external_position_filter,all8,24,max_3d_error_mm,229.63195094193176,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.510114770521724,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39950945781094,mm
v2,T4+F2,external_position_filter,noG,24,mean_3d_error_mm,110.24039138916521,mm
v2,T4+F2,external_position_filter,noG,24,rmse_3d_error_mm,128.69751676862273,mm
v2,T4+F2,external_position_filter,noG,24,p50_3d_error_mm,81.01925112777798,mm
v2,T4+F2,external_position_filter,noG,24,p90_3d_error_mm,182.32991430794706,mm
v2,T4+F2,external_position_filter,noG,24,p95_3d_error_mm,253.1138208223885,mm
v2,T4+F2,external_position_filter,noG,24,p99_3d_error_mm,298.46005657210117,mm
v2,T4+F2,external_position_filter,noG,24,max_3d_error_mm,308.53745297420386,mm
v2,T4+F2,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.777700025126183,mm
v2,T4+F2,external_position_filter,noG,24,repeatability_d3_std_p95_mm,56.54212731305604,mm
v2,T4+F3,external_position_filter,all8,24,mean_3d_error_mm,87.7101725926939,mm
v2,T4+F3,external_position_filter,all8,24,rmse_3d_error_mm,102.5761049558714,mm
v2,T4+F3,external_position_filter,all8,24,p50_3d_error_mm,74.07659320020383,mm
v2,T4+F3,external_position_filter,all8,24,p90_3d_error_mm,154.73125812169553,mm
v2,T4+F3,external_position_filter,all8,24,p95_3d_error_mm,168.13236579949043,mm
v2,T4+F3,external_position_filter,all8,24,p99_3d_error_mm,215.79135064812655,mm
v2,T4+F3,external_position_filter,all8,24,max_3d_error_mm,229.5912380861491,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.789822546692335,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,56.78991297309846,mm
v2,T4+F3,external_position_filter,noG,24,mean_3d_error_mm,110.69413950814203,mm
v2,T4+F3,external_position_filter,noG,24,rmse_3d_error_mm,129.13252308875553,mm
v2,T4+F3,external_position_filter,noG,24,p50_3d_error_mm,82.82668807158902,mm
v2,T4+F3,external_position_filter,noG,24,p90_3d_error_mm,181.47777028221657,mm
v2,T4+F3,external_position_filter,noG,24,p95_3d_error_mm,253.38930696812466,mm
v2,T4+F3,external_position_filter,noG,24,p99_3d_error_mm,299.26080656683115,mm
v2,T4+F3,external_position_filter,noG,24,max_3d_error_mm,309.398646640727,mm
v2,T4+F3,external_position_filter,noG,24,repeatability_d3_std_p50_mm,37.45786464339314,mm
v2,T4+F3,external_position_filter,noG,24,repeatability_d3_std_p95_mm,62.38505272093369,mm
v2,T4+F4,external_position_filter,all8,24,mean_3d_error_mm,87.2538057843246,mm
v2,T4+F4,external_position_filter,all8,24,rmse_3d_error_mm,102.03388054670388,mm
v2,T4+F4,external_position_filter,all8,24,p50_3d_error_mm,74.26371593573455,mm
v2,T4+F4,external_position_filter,all8,24,p90_3d_error_mm,152.95288832280332,mm
v2,T4+F4,external_position_filter,all8,24,p95_3d_error_mm,168.19844774735324,mm
v2,T4+F4,external_position_filter,all8,24,p99_3d_error_mm,215.3364784466053,mm
v2,T4+F4,external_position_filter,all8,24,max_3d_error_mm,228.85533700466982,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.764824232573524,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,36.08651101475267,mm
v2,T4+F4,external_position_filter,noG,24,mean_3d_error_mm,110.69809142751909,mm
v2,T4+F4,external_position_filter,noG,24,rmse_3d_error_mm,129.44060253746704,mm
v2,T4+F4,external_position_filter,noG,24,p50_3d_error_mm,81.10520082088897,mm
v2,T4+F4,external_position_filter,noG,24,p90_3d_error_mm,185.18615481569591,mm
v2,T4+F4,external_position_filter,noG,24,p95_3d_error_mm,255.12053415703133,mm
v2,T4+F4,external_position_filter,noG,24,p99_3d_error_mm,299.68396785974244,mm
v2,T4+F4,external_position_filter,noG,24,max_3d_error_mm,309.6269465491172,mm
v2,T4+F4,external_position_filter,noG,24,repeatability_d3_std_p50_mm,22.91176020624132,mm
v2,T4+F4,external_position_filter,noG,24,repeatability_d3_std_p95_mm,49.89983602579882,mm
v2,T4+F5,external_position_filter,all8,24,mean_3d_error_mm,87.00031429907574,mm
v2,T4+F5,external_position_filter,all8,24,rmse_3d_error_mm,101.86355071996546,mm
v2,T4+F5,external_position_filter,all8,24,p50_3d_error_mm,73.68176078524533,mm
v2,T4+F5,external_position_filter,all8,24,p90_3d_error_mm,152.9272484133425,mm
v2,T4+F5,external_position_filter,all8,24,p95_3d_error_mm,167.5101759518071,mm
v2,T4+F5,external_position_filter,all8,24,p99_3d_error_mm,214.95589304199444,mm
v2,T4+F5,external_position_filter,all8,24,max_3d_error_mm,228.58629150067,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,18.67270682703935,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,33.86423662090131,mm
v2,T4+F5,external_position_filter,noG,24,mean_3d_error_mm,110.4666613069184,mm
v2,T4+F5,external_position_filter,noG,24,rmse_3d_error_mm,129.17132152650106,mm
v2,T4+F5,external_position_filter,noG,24,p50_3d_error_mm,79.9223642080466,mm
v2,T4+F5,external_position_filter,noG,24,p90_3d_error_mm,185.2560909685848,mm
v2,T4+F5,external_position_filter,noG,24,p95_3d_error_mm,253.7453742397589,mm
v2,T4+F5,external_position_filter,noG,24,p99_3d_error_mm,299.18452262991616,mm
v2,T4+F5,external_position_filter,noG,24,max_3d_error_mm,309.4798432330523,mm
v2,T4+F5,external_position_filter,noG,24,repeatability_d3_std_p50_mm,19.781312809410636,mm
v2,T4+F5,external_position_filter,noG,24,repeatability_d3_std_p95_mm,47.69431240438287,mm
v2,T5a,native_range_filter,all8,24,mean_3d_error_mm,127.19164711425601,mm
v2,T5a,native_range_filter,all8,24,rmse_3d_error_mm,145.43828413292835,mm
v2,T5a,native_range_filter,all8,24,p50_3d_error_mm,130.05002426656202,mm
v2,T5a,native_range_filter,all8,24,p90_3d_error_mm,233.575978553398,mm
v2,T5a,native_range_filter,all8,24,p95_3d_error_mm,253.4751881186315,mm
v2,T5a,native_range_filter,all8,24,p99_3d_error_mm,260.8417534408645,mm
v2,T5a,native_range_filter,all8,24,max_3d_error_mm,262.05764099841934,mm
