row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I0:T6,S00,simulate_imu_prior,L2:I0,0.7500121939992823,,,,
R2:L2:I0:T6,S00,build_track_tensors,L2:I0,15.30855919500027,,,,
R2:L2:I0:T6,S00,torch_gpu,,7.8704740989996935,0,1,7.8704740989996935,7.8704740989996935
R2:L2:I0:T8,S00,torch_gpu,,17.143031898998743,0,1,17.143031898998743,17.143031898998743
R2:L2:I1:T6,S00,simulate_imu_prior,L2:I1,0.5550110549993406,,,,
R2:L2:I1:T6,S00,build_track_tensors,L2:I1,10.852234789999784,,,,
R2:L2:I1:T6,S00,torch_gpu,,4.741347870000027,0,1,4.741347870000027,4.741347870000027
R2:L2:I1:T8,S00,torch_gpu,,4.348742262998712,0,1,4.348742262998712,4.348742262998712
R2:L2:I3:T6,S00,load_imu_prior_cache,L2:I3,0.0035879919996659737,,,,
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,13.496866856999986,,,,
R2:L2:I3:T6,S00,torch_gpu,,16.967502302999492,0,1,16.967502302999492,16.967502302999492
R2:L2:I3:T8,S00,torch_gpu,,10.198990190001496,0,1,10.198990190001496,10.198990190001496
R2:L2:I4:T6,S00,simulate_imu_prior,L2:I4,0.582676800997433,,,,
R2:L2:I4:T6,S00,build_track_tensors,L2:I4,15.45639428800132,,,,
R2:L2:I4:T6,S00,torch_gpu,,14.574480637998931,0,1,14.574480637998931,14.574480637998931
R2:L2:I4:T8,S00,torch_gpu,,13.991681245999644,0,1,13.991681245999644,13.991681245999644
