phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,210,,0,cuda:1,847,128,108416,0.00018837378593161702,0.03009418584406376,0.019391825422644615,0.03563497215509415,0.04070690646767616,0.01913408190011978,0.046924225986003876,0.056320659816265106,0.031291306018829346,0.05457232892513275,0.06257553398609161,0.0,0.0
