sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-05T13:25:00.718471+00:00,0,0.0,150.0,11264.0,52.0,15.29
2026-06-05T13:25:00.718494+00:00,1,0.0,10.0,11264.0,49.0,13.47
2026-06-05T13:25:15.747374+00:00,0,0.0,150.0,11264.0,54.0,74.68
2026-06-05T13:25:15.747395+00:00,1,0.0,10.0,11264.0,44.0,9.04
2026-06-05T13:25:30.777133+00:00,0,0.0,150.0,11264.0,54.0,74.69
2026-06-05T13:25:30.777154+00:00,1,0.0,10.0,11264.0,42.0,9.15
2026-06-05T13:25:45.808246+00:00,0,1.0,822.0,11264.0,55.0,81.54
2026-06-05T13:25:45.808268+00:00,1,0.0,234.0,11264.0,45.0,57.24
2026-06-05T13:26:00.840623+00:00,0,0.0,1046.0,11264.0,53.0,61.71
2026-06-05T13:26:00.840645+00:00,1,0.0,906.0,11264.0,48.0,57.43
2026-06-05T13:26:15.869094+00:00,0,0.0,1046.0,11264.0,51.0,15.27
2026-06-05T13:26:15.869115+00:00,1,0.0,906.0,11264.0,48.0,52.08
2026-06-05T13:26:30.900086+00:00,0,18.0,374.0,11264.0,54.0,83.81
2026-06-05T13:26:30.900106+00:00,1,94.0,906.0,11264.0,47.0,87.34
2026-06-05T13:26:45.930990+00:00,0,0.0,150.0,11264.0,55.0,81.07
2026-06-05T13:26:45.931012+00:00,1,28.0,234.0,11264.0,51.0,77.32
2026-06-05T13:27:00.964348+00:00,0,0.0,150.0,11264.0,56.0,81.24
2026-06-05T13:27:00.964369+00:00,1,0.0,10.0,11264.0,52.0,76.25
2026-06-05T13:27:15.994331+00:00,0,0.0,822.0,11264.0,55.0,81.37
2026-06-05T13:27:15.994356+00:00,1,23.0,234.0,11264.0,51.0,59.61
2026-06-05T13:27:31.025535+00:00,0,0.0,1046.0,11264.0,56.0,81.52
2026-06-05T13:27:31.025556+00:00,1,18.0,906.0,11264.0,53.0,77.39
2026-06-05T13:27:46.057601+00:00,0,18.0,1046.0,11264.0,56.0,84.97
2026-06-05T13:27:46.057621+00:00,1,0.0,906.0,11264.0,53.0,74.74
2026-06-05T13:28:01.086223+00:00,0,0.0,150.0,11264.0,56.0,81.75
2026-06-05T13:28:01.086244+00:00,1,0.0,906.0,11264.0,50.0,9.89
2026-06-05T13:28:16.128571+00:00,0,0.0,150.0,11264.0,56.0,81.35
2026-06-05T13:28:16.128596+00:00,1,20.0,234.0,11264.0,52.0,58.83
2026-06-05T13:28:31.161757+00:00,0,0.0,150.0,11264.0,56.0,81.37
2026-06-05T13:28:31.161779+00:00,1,0.0,10.0,11264.0,47.0,9.51
2026-06-05T13:28:46.189892+00:00,0,23.0,1046.0,11264.0,54.0,63.57
2026-06-05T13:28:46.189912+00:00,1,0.0,10.0,11264.0,44.0,8.96
2026-06-05T13:29:01.220460+00:00,0,0.0,1046.0,11264.0,53.0,61.62
2026-06-05T13:29:01.220488+00:00,1,4.0,636.0,11264.0,48.0,57.72
2026-06-05T13:29:16.256562+00:00,0,0.0,598.0,11264.0,54.0,78.95
2026-06-05T13:29:16.256584+00:00,1,0.0,906.0,11264.0,49.0,57.79
2026-06-05T13:29:31.287461+00:00,0,0.0,150.0,11264.0,55.0,79.19
2026-06-05T13:29:31.287482+00:00,1,0.0,906.0,11264.0,46.0,9.42
2026-06-05T13:29:46.321581+00:00,0,0.0,150.0,11264.0,55.0,79.41
2026-06-05T13:29:46.321603+00:00,1,0.0,458.0,11264.0,49.0,73.49
2026-06-05T13:30:01.355959+00:00,0,0.0,374.0,11264.0,51.0,61.22
2026-06-05T13:30:01.355981+00:00,1,0.0,10.0,11264.0,51.0,76.1
2026-06-05T13:30:16.383194+00:00,0,23.0,1046.0,11264.0,52.0,63.05
2026-06-05T13:30:16.383215+00:00,1,0.0,10.0,11264.0,52.0,77.51
2026-06-05T13:30:31.412190+00:00,0,0.0,1046.0,11264.0,52.0,61.45
2026-06-05T13:30:31.412209+00:00,1,0.0,250.0,11264.0,51.0,58.59
2026-06-05T13:30:46.447184+00:00,0,0.0,822.0,11264.0,49.0,11.52
2026-06-05T13:30:46.447206+00:00,1,0.0,906.0,11264.0,54.0,75.54
2026-06-05T13:31:01.479047+00:00,0,7.0,374.0,11264.0,49.0,61.54
2026-06-05T13:31:01.479070+00:00,1,0.0,906.0,11264.0,54.0,75.52
2026-06-05T13:31:16.510744+00:00,0,0.0,150.0,11264.0,46.0,11.24
2026-06-05T13:31:16.510768+00:00,1,0.0,846.0,11264.0,53.0,75.54
2026-06-05T13:31:31.553708+00:00,0,23.0,598.0,11264.0,49.0,62.79
2026-06-05T13:31:31.553729+00:00,1,0.0,10.0,11264.0,54.0,77.89
2026-06-05T13:31:46.583851+00:00,0,0.0,822.0,11264.0,50.0,60.83
2026-06-05T13:31:46.583872+00:00,1,0.0,10.0,11264.0,54.0,77.99
2026-06-05T13:32:01.613758+00:00,0,0.0,1046.0,11264.0,50.0,60.94
2026-06-05T13:32:01.613780+00:00,1,33.0,458.0,11264.0,54.0,61.05
2026-06-05T13:32:16.645789+00:00,0,1.0,786.0,11264.0,49.0,60.85
2026-06-05T13:32:16.645810+00:00,1,0.0,906.0,11264.0,53.0,58.97
2026-06-05T13:32:31.677858+00:00,0,0.0,374.0,11264.0,48.0,14.79
2026-06-05T13:32:31.677880+00:00,1,0.0,906.0,11264.0,52.0,58.69
2026-06-05T13:32:46.728339+00:00,0,0.0,150.0,11264.0,46.0,14.51
2026-06-05T13:32:46.728358+00:00,1,0.0,458.0,11264.0,51.0,54.57
2026-06-05T13:33:01.761329+00:00,0,22.0,598.0,11264.0,50.0,62.29
2026-06-05T13:33:01.761349+00:00,1,33.0,234.0,11264.0,49.0,60.57
2026-06-05T13:33:16.794668+00:00,0,0.0,822.0,11264.0,50.0,60.89
2026-06-05T13:33:16.794686+00:00,1,0.0,10.0,11264.0,47.0,9.61
2026-06-05T13:33:31.823327+00:00,0,22.0,1046.0,11264.0,51.0,62.67
2026-06-05T13:33:31.823349+00:00,1,0.0,458.0,11264.0,48.0,57.63
2026-06-05T13:33:46.854194+00:00,0,0.0,822.0,11264.0,47.0,10.77
2026-06-05T13:33:46.854213+00:00,1,33.0,906.0,11264.0,50.0,57.9
2026-06-05T13:34:01.885991+00:00,0,0.0,374.0,11264.0,49.0,56.45
2026-06-05T13:34:01.886013+00:00,1,0.0,906.0,11264.0,50.0,57.89
2026-06-05T13:34:16.916535+00:00,0,0.0,150.0,11264.0,46.0,10.96
2026-06-05T13:34:16.916555+00:00,1,0.0,458.0,11264.0,50.0,54.28
2026-06-05T13:34:31.948121+00:00,0,0.0,374.0,11264.0,49.0,60.66
2026-06-05T13:34:31.948143+00:00,1,32.0,234.0,11264.0,49.0,60.09
2026-06-05T13:34:46.977186+00:00,0,0.0,822.0,11264.0,50.0,60.87
2026-06-05T13:34:46.977207+00:00,1,0.0,10.0,11264.0,46.0,9.42
2026-06-05T13:35:02.012535+00:00,0,0.0,1046.0,11264.0,50.0,61.04
2026-06-05T13:35:02.012557+00:00,1,0.0,458.0,11264.0,49.0,57.7
2026-06-05T13:35:17.049581+00:00,0,0.0,822.0,11264.0,49.0,19.21
2026-06-05T13:35:17.049608+00:00,1,23.0,906.0,11264.0,50.0,59.56
2026-06-05T13:35:32.082773+00:00,0,0.0,374.0,11264.0,50.0,54.91
2026-06-05T13:35:32.082794+00:00,1,0.0,906.0,11264.0,50.0,57.89
2026-06-05T13:35:47.114002+00:00,0,0.0,150.0,11264.0,46.0,11.05
2026-06-05T13:35:47.114025+00:00,1,0.0,458.0,11264.0,50.0,53.9
2026-06-05T13:36:02.146480+00:00,0,0.0,374.0,11264.0,49.0,60.51
2026-06-05T13:36:02.146501+00:00,1,0.0,234.0,11264.0,47.0,9.99
2026-06-05T13:36:17.175277+00:00,0,23.0,822.0,11264.0,50.0,62.3
2026-06-05T13:36:17.175297+00:00,1,0.0,10.0,11264.0,48.0,52.45
2026-06-05T13:36:32.241612+00:00,0,24.0,1046.0,11264.0,53.0,82.77
2026-06-05T13:36:32.241638+00:00,1,0.0,458.0,11264.0,49.0,72.83
2026-06-05T13:36:47.272387+00:00,0,0.0,598.0,11264.0,50.0,60.76
2026-06-05T13:36:47.272406+00:00,1,16.0,682.0,11264.0,51.0,75.99
2026-06-05T13:37:02.307160+00:00,0,0.0,374.0,11264.0,49.0,54.81
2026-06-05T13:37:02.307185+00:00,1,0.0,906.0,11264.0,52.0,74.45
2026-06-05T13:37:17.344579+00:00,0,0.0,150.0,11264.0,46.0,11.24
2026-06-05T13:37:17.344599+00:00,1,0.0,458.0,11264.0,52.0,52.56
2026-06-05T13:37:32.378835+00:00,0,31.0,598.0,11264.0,49.0,62.69
2026-06-05T13:37:32.378858+00:00,1,0.0,458.0,11264.0,46.0,9.24
2026-06-05T13:37:47.415567+00:00,0,0.0,822.0,11264.0,50.0,60.86
2026-06-05T13:37:47.415589+00:00,1,0.0,10.0,11264.0,49.0,52.54
2026-06-05T13:38:02.445794+00:00,0,0.0,1046.0,11264.0,50.0,60.74
2026-06-05T13:38:02.445816+00:00,1,0.0,458.0,11264.0,50.0,73.03
2026-06-05T13:38:17.479414+00:00,0,0.0,598.0,11264.0,50.0,57.61
2026-06-05T13:38:17.479434+00:00,1,0.0,458.0,11264.0,52.0,73.12
2026-06-05T13:38:32.515091+00:00,0,0.0,374.0,11264.0,48.0,56.44
2026-06-05T13:38:32.515115+00:00,1,0.0,906.0,11264.0,53.0,74.66
2026-06-05T13:38:47.546115+00:00,0,0.0,150.0,11264.0,46.0,14.22
2026-06-05T13:38:47.546135+00:00,1,33.0,682.0,11264.0,52.0,60.78
