row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R4:L14:I1+I2+I3+I8:T8,S02,cpu_golden,0.2102262850094121,,,,,agreement_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S02,torch_gpu,0.3456548260001,0.0,1.0,0.3456548260001,0.3456548260001,agreement_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_agreement_0001_cuda0
R2:L0:I0:T6,S02,simulate_imu_prior,0.1458868699846789,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S02,cpu_golden,19.36318880302133,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S02,torch_gpu,2.795223020977573,0.0,1.0,2.795223020977573,2.795223020977573,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S02,simulate_imu_prior,0.1398686089960392,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S02,cpu_golden,21.579242448991863,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S02,torch_gpu,2.316440099006286,0.0,1.0,2.316440099006286,2.316440099006286,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S02,simulate_imu_prior,0.0974308899894822,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I1:T6,S02,cpu_golden,24.03174278201186,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I1:T6,S02,torch_gpu,2.286652695009252,0.0,1.0,2.286652695009252,2.286652695009252,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S02,simulate_imu_prior,0.0949142229801509,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S02,cpu_golden,20.27083292897441,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S02,torch_gpu,2.040418969001621,0.0,1.0,2.040418969001621,2.040418969001621,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0001_cuda0
R2:L0:I3:T6,S02,simulate_imu_prior,0.1031459950027056,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I3:T6,S02,cpu_golden,25.37590582697885,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I3:T6,S02,torch_gpu,2.4117373090120964,0.0,1.0,2.4117373090120964,2.4117373090120964,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S02,simulate_imu_prior,0.1231041599821765,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S02,cpu_golden,27.166661719005788,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S02,torch_gpu,2.4133242779935244,0.0,1.0,2.4133242779935244,2.4133242779935244,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0002_cuda1
R2:L0:I4:T6,S02,simulate_imu_prior,0.1454488289891742,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I4:T6,S02,cpu_golden,19.65247231401736,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I4:T6,S02,torch_gpu,2.717815074021928,0.0,1.0,2.717815074021928,2.717815074021928,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S02,simulate_imu_prior,0.1536821659829002,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S02,cpu_golden,29.87657646901789,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S02,torch_gpu,2.706750245008152,0.0,1.0,2.706750245008152,2.706750245008152,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0003_cuda1
R2:L0:I7:T6,S02,simulate_imu_prior,0.149722524016397,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I7:T6,S02,cpu_golden,26.124691951990823,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I7:T6,S02,torch_gpu,3.1909740020055324,0.0,1.0,3.1909740020055324,3.1909740020055324,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S02,simulate_imu_prior,0.1500049409805797,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S02,cpu_golden,22.58071104899864,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S02,torch_gpu,2.1473644450015854,0.0,1.0,2.1473644450015854,2.1473644450015854,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0004_cuda1
R2:L0:I8:T6,S02,simulate_imu_prior,0.149497524020262,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I8:T6,S02,cpu_golden,31.25176084801205,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I8:T6,S02,torch_gpu,3.0387889530102257,0.0,1.0,3.0387889530102257,3.0387889530102257,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S02,simulate_imu_prior,0.1518172919750213,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S02,cpu_golden,29.541923082986614,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S02,torch_gpu,1.915602641995065,0.0,1.0,1.915602641995065,1.915602641995065,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0005_cuda1
R2:L0:I1+I3+I7:T6,S02,simulate_imu_prior,0.0971971059916541,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S02,cpu_golden,24.115904763020808,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S02,torch_gpu,2.227490260993364,0.0,1.0,2.227490260993364,2.227490260993364,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S02,simulate_imu_prior,0.1323601279873401,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S02,cpu_golden,21.066213998012245,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S02,torch_gpu,2.5836414140067063,0.0,1.0,2.5836414140067063,2.5836414140067063,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0006_cuda0
R2:L0:I1+I2+I3+I8:T6,S02,simulate_imu_prior,0.1026378629903774,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S02,cpu_golden,19.364172706991667,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S02,torch_gpu,2.256718780990923,0.0,1.0,2.256718780990923,2.256718780990923,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S02,simulate_imu_prior,0.1015038070036098,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S02,cpu_golden,24.752927927009296,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S02,torch_gpu,2.9267551949888,0.0,1.0,2.9267551949888,2.9267551949888,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0007_cuda0
R2:L1:I0:T6,S02,simulate_imu_prior,0.7513398570008576,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S02,cpu_golden,23.11661639797967,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S02,torch_gpu,3.0064823429856915,0.0,1.0,3.0064823429856915,3.0064823429856915,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S02,simulate_imu_prior,1.039789573987946,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S02,cpu_golden,23.85546531301225,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S02,torch_gpu,2.9025564350013155,0.0,1.0,2.9025564350013155,2.9025564350013155,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0008_cuda0
R2:L1:I1:T6,S02,simulate_imu_prior,0.9380048209859524,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I1:T6,S02,cpu_golden,24.571699265012285,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I1:T6,S02,torch_gpu,3.0990095579763874,0.0,1.0,3.0990095579763874,3.0990095579763874,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S02,simulate_imu_prior,0.9813071539974773,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S02,cpu_golden,23.640163830976235,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S02,torch_gpu,2.801584287022706,0.0,1.0,2.801584287022706,2.801584287022706,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0009_cuda0
R2:L1:I3:T6,S02,simulate_imu_prior,0.9606757640140132,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I3:T6,S02,cpu_golden,23.753888176986948,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I3:T6,S02,torch_gpu,2.346857066004304,0.0,1.0,2.346857066004304,2.346857066004304,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S02,simulate_imu_prior,0.5273135909810662,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S02,cpu_golden,21.066287877009017,,,,,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I3:T8,S02,torch_gpu,2.844432787009282,0.0,1.0,2.844432787009282,2.844432787009282,partial_raw_0010,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0010_cuda0
R2:L1:I4:T6,S02,simulate_imu_prior,1.0279477540170774,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S02,cpu_golden,20.85636105100275,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S02,torch_gpu,2.9659940649871714,0.0,1.0,2.9659940649871714,2.9659940649871714,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S02,simulate_imu_prior,0.992911995999748,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S02,cpu_golden,30.21618250900065,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S02,torch_gpu,2.9748839900130406,0.0,1.0,2.9748839900130406,2.9748839900130406,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0011_cuda1
R2:L1:I7:T6,S02,simulate_imu_prior,0.9726606679905672,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I7:T6,S02,cpu_golden,30.199287370982347,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I7:T6,S02,torch_gpu,3.1369563020125497,0.0,1.0,3.1369563020125497,3.1369563020125497,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S02,simulate_imu_prior,0.9769330980197992,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S02,cpu_golden,25.74824594100937,,,,,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I7:T8,S02,torch_gpu,2.166489934985293,0.0,1.0,2.166489934985293,2.166489934985293,partial_raw_0012,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0012_cuda1
R2:L1:I8:T6,S02,simulate_imu_prior,0.9005752430239227,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S02,cpu_golden,26.15789751999546,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S02,torch_gpu,1.9923001309798565,0.0,1.0,1.9923001309798565,1.9923001309798565,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S02,simulate_imu_prior,0.6209274040011223,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S02,cpu_golden,22.397289165004626,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S02,torch_gpu,2.4042571040045004,0.0,1.0,2.4042571040045004,2.4042571040045004,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0013_cuda0
R2:L1:I1+I3+I7:T6,S02,simulate_imu_prior,0.9416607939929236,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T6,S02,cpu_golden,30.681519364006817,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T6,S02,torch_gpu,2.7044535120076034,0.0,1.0,2.7044535120076034,2.7044535120076034,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S02,simulate_imu_prior,0.9788670630077831,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S02,cpu_golden,22.976616633997764,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S02,torch_gpu,2.395596538990503,0.0,1.0,2.395596538990503,2.395596538990503,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0014_cuda1
R2:L1:I1+I2+I3+I8:T6,S02,simulate_imu_prior,1.0229115410184022,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S02,cpu_golden,19.56692763301544,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S02,torch_gpu,2.226727175002452,0.0,1.0,2.226727175002452,2.226727175002452,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S02,simulate_imu_prior,0.5620026240067091,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S02,cpu_golden,22.73504904998117,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S02,torch_gpu,3.151678250025725,0.0,1.0,3.151678250025725,3.151678250025725,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0015_cuda1
R2:L2:I0:T6,S02,simulate_imu_prior,0.991419540019706,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I0:T6,S02,cpu_golden,24.9313253450091,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I0:T6,S02,torch_gpu,3.039776775985956,0.0,1.0,3.039776775985956,3.039776775985956,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S02,simulate_imu_prior,0.9833181790017989,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S02,cpu_golden,25.28853669500677,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S02,torch_gpu,2.144282752997242,0.0,1.0,2.144282752997242,2.144282752997242,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0016_cuda0
R2:L2:I1:T6,S02,simulate_imu_prior,0.554764095984865,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I1:T6,S02,cpu_golden,22.290890097996453,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I1:T6,S02,torch_gpu,2.28461996500846,0.0,1.0,2.28461996500846,2.28461996500846,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S02,simulate_imu_prior,0.9745685090019832,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S02,cpu_golden,20.271631068986608,,,,,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I1:T8,S02,torch_gpu,3.051760062982794,0.0,1.0,3.051760062982794,3.051760062982794,partial_raw_0017,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0017_cuda0
R2:L2:I3:T6,S02,simulate_imu_prior,0.9870544309960678,,,,,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0018_cuda0
R2:L2:I3:T6,S02,cpu_golden,22.51874374001636,,,,,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0018_cuda0
R2:L2:I3:T6,S02,torch_gpu,2.9466248539974917,0.0,1.0,2.9466248539974917,2.9466248539974917,partial_raw_0018,cuda:0,phase4_GPUCPU_FULLFACTORY_S02_2x1080ti_20260605T132500Z_partial_raw_0018_cuda0
