phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C30_37,2,x_min+x_max,50,,0,cuda:0,847,128,108416,0.031913693994283676,0.04291744530200958,0.04198400303721428,0.0799843966960907,0.09221833199262619,0.06255167722702026,0.1328018605709076,0.15397658944129944,0.08466096222400665,0.14340928196907043,0.16247516870498657,0.0,0.0
