capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.000445738367500117,0.0007408823942250464,0.0009568592703035243,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R01,BSDC91,1200,1200,0.00042294637619525713,0.0007536101904456649,0.0011327813739431287,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R02,BS2DCE,1201,1201,0.00038704879476175627,0.0007031898719811541,0.0010079431026268398,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R02,BSDC91,1200,1200,0.0004219757872371473,0.0007778114393110861,0.0010968159880033748,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R03,BS2DCE,1200,1200,0.00039330494998965614,0.0006394871432464608,0.0009278842902165745,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R03,BSDC91,1200,1200,0.00036464339324801445,0.0006646073007227009,0.0008298773625482804,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R04,BS2DCE,1200,1200,0.0004548474098153407,0.0007619801953142587,0.001139463643072057,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R04,BSDC91,1200,1200,0.0003832305095865751,0.0006860434652903641,0.001013807658468931,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R05,BS2DCE,1200,1200,0.00035324319869646964,0.00059809838153409,0.0007282557092556062,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R05,BSDC91,1201,1201,0.00036418807848112366,0.0006412979576710785,0.0009744134928834731,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R06,BS2DCE,1200,1200,0.00041305045651558785,0.0007490625451054804,0.0009555958544379293,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R06,BSDC91,1201,1201,0.0004269870966044974,0.0007780564713431405,0.0014481319265363766,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R07,BS2DCE,1200,1200,0.00033949400095605416,0.000512534613715695,0.0006950911917332219,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R07,BSDC91,1201,1201,0.0005493251801910049,0.0009800711877098972,0.0013468453330063974,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R08,BS2DCE,1201,1201,0.00033120166751405693,0.0005598949249169551,0.0010994625283167493,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R08,BSDC91,1200,1200,0.0003733240376030394,0.0006055023775713703,0.0008533077786308132,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R09,BS2DCE,1200,1200,0.0002682287657737181,0.00043558769363238783,0.0006456650076582755,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R09,BSDC91,1200,1200,0.00040794977828408546,0.000682785496675967,0.0009669593865817715,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R10,BS2DCE,1200,1200,0.00038722775380326376,0.00070821004286611,0.000956175977088508,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R10,BSDC91,1200,1200,0.0003737774891188022,0.0006819610171895133,0.0010046108198137865,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R11,BS2DCE,1201,1201,0.0003577684980891679,0.0005389985519314702,0.0008356493688875362,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R11,BSDC91,1200,1200,0.0003090046062280989,0.00047204956899708116,0.0006282156344607084,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R12,BS2DCE,1200,1200,0.00027254647264738046,0.00041939712900113617,0.0006528516434812596,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R12,BSDC91,1200,1200,0.0003091010590163192,0.0004969847466863832,0.0007659776838124195,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R13,BS2DCE,1201,1201,27.08705031037156,0.05613158056510919,684.4060175129481,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R13,BSDC91,1200,1200,0.0003173300253698469,0.0005465689097202119,0.0009117065201587975,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R14,BS2DCE,1201,1201,0.0002891938437750746,0.000510037073675807,0.0008182708096679168,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R14,BSDC91,1200,1200,0.0002613739747196669,0.000483971032159408,0.0007510026115194623,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R15,BS2DCE,1200,1200,0.00030851350010802255,0.0004498288410476368,0.0008625750631309538,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R15,BSDC91,1200,1200,0.0003196812050287864,0.0005289911307946656,0.0008749987682152807,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R16,BS2DCE,1201,1201,0.0003151539159902676,0.0005260921733293176,0.0008205072296543496,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R16,BSDC91,1200,1200,0.000299013364369291,0.0005095214759945131,0.00081159689092826,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
R17,BS2DCE,1201,1201,0.00027025551689573347,0.0003855662886691665,0.0005021449232829434,1.0,1.0,R4:L15:I7:T6,,R4,L15,I7,T6,82.04624999999999,1.35,True
