version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,109.51538194751674,223.85923780458197,140.5252492879366,45.21830372733827,89.42072844018016,743.71828715619,7.275260582930261
