experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,R
X_A2_U4_P4_L10_I8_T2,position_prior_screening,Phase4 L10 single-I position row.,34,17,40661,88.71256970616356,155.72468887675632,179.3249562093866,105.26468234069168,40661,58.012524681784335,113.60028246273596,133.11067551694754,73.55208650072242,40661,50.36426475461553,126.53126945778808,148.77045106376931,75.30434197094462,90.07403971287602,148.05816623116579,98.06639983191772,113.17396490067232,117.34902147345531,93.31544804080096,79.31801729727964,37.64820019559198,12.609596443491284,74.46876120386479,131.16680462423363,nan,nan,nan,1.0,0.4808586051688404,1.9694024596128772,nan,nan,17,66.32186298253009,27.660743214239062,171.31829489991554,A2,U4,P4,L10,I8,T2,position_fusion,S00,X_A2_U4_P4_L10_I8_T2__S00,FUSION_UNRANKED,194.62450020330073,1,
X_A1_U4_P3_L10_I5_T2,position_prior_screening,Phase4 L10 single-I position row.,34,17,40661,97.91683993432909,159.6852829414256,181.10809789643557,110.71643867615224,40661,59.0893595688289,114.19878333000877,133.61876350765758,74.61046155847765,40661,62.48094047216114,128.80330414114974,149.97910369887575,81.80103189545416,100.36868296021093,164.17431421928984,109.67162084670134,124.71652780692136,130.83574713779743,91.53192472354812,74.91249189473567,45.90385402852519,28.4115451203823,78.33540663436732,137.65344756476694,nan,nan,nan,1.0,0.6813737286526049,2.7147855231532736,nan,nan,17,32.361845445403155,17.83780869466557,75.56673810771639,A1,U4,P3,L10,I5,T2,position_fusion,S00,X_A1_U4_P3_L10_I5_T2__S00,FUSION_UNRANKED,194.68875730893572,2,
X_A2_U4_P0_L10_I8_T3,loose_ekf_screening,Phase4 L10 single-I position row.,34,17,40661,97.53473096908164,165.39774852058932,189.53460016796635,115.65305766196695,40661,57.675486941723555,112.41648329864478,132.89810834598563,74.08882791240369,40661,62.31514181098407,139.8955463453783,162.34932443429375,88.80582934204537,97.03446675271312,182.2200911405668,113.0387559179581,126.93254907222075,158.47833137768544,88.36335666128531,64.35348802946925,36.64558339214102,21.5203777582675,89.18580249695775,155.7733285307501,nan,nan,nan,1.0,0.22396349002140115,0.9993244484590433,nan,nan,17,36.43947073344195,19.840944594771884,74.06032221955078,A2,U4,P0,L10,I8,T3,position_fusion,S00,X_A2_U4_P0_L10_I8_T3__S00,FUSION_UNRANKED,197.07931704445463,3,
X_A2_U4_P0_L10_I8_T4,loose_ukf_screening,Phase4 L10 single-I position row.,34,17,40661,96.20036498031763,163.1019940183247,185.66372117140241,113.61778479678011,40661,56.98063969020902,110.84825873093727,130.69604271411552,73.07194613998857,40661,61.09586058974162,137.90374848252554,159.86598949525478,87.0028258704397,95.4747702478171,178.47658035630803,111.03821720885465,124.37806477727284,157.25059952542537,88.1291749753982,64.36146675221126,36.84374965650204,21.3660126205736,87.93941900154041,151.22276854941757,nan,nan,nan,1.0,0.32094313013069936,1.4194969102764743,nan,nan,17,41.39145097925042,20.37342298117511,90.79813341201343,A2,U4,P0,L10,I8,T4,position_fusion,S00,X_A2_U4_P0_L10_I8_T4__S00,FUSION_UNRANKED,197.598595368287,4,
X_A2_U4_P0_L10_I4_T4,loose_ukf_screening,Phase4 L10 single-I position row.,34,17,40661,97.54746016902135,164.71408319289705,187.87178184214727,115.15971101972906,40661,57.4149562166901,111.36993999284434,130.93171053797045,73.38749034359009,40661,62.637851685732926,140.02567996717562,162.45225575045265,88.74702982757776,97.33114592875887,179.91873490072265,111.89449778659383,124.08680991823893,157.6907057875153,83.93606854139071,65.14382899386024,37.87718582962799,21.478233371925455,88.42778441050748,154.90346948354875,nan,nan,nan,1.0,0.28380825155054057,1.2201550411601507,nan,nan,17,39.17160967038858,20.022903473925055,82.4885352374343,A2,U4,P0,L10,I4,T4,position_fusion,S00,X_A2_U4_P0_L10_I4_T4__S00,FUSION_UNRANKED,198.46194659924652,5,
X_A2_U4_P0_L10_I4_T3,loose_ekf_screening,Phase4 L10 single-I position row.,34,17,40661,98.6954322195388,167.44162184497793,191.39046375129038,117.11899056787018,40661,58.10898492006533,112.77870063606717,133.4187763508061,74.59723984893313,40661,63.53848278279588,141.91551171982724,165.0892846168082,90.28903454217244,99.3126173241852,185.07042482880217,113.98922934055219,126.02318890705455,160.1111128671465,85.06750739601706,63.775694548943164,39.590707170286294,21.617824177822456,90.65808728283216,159.82901299583676,nan,nan,nan,1.0,0.19380577154224493,0.8636250410627402,nan,nan,17,34.230398832622946,19.549996232636033,66.4123636619521,A2,U4,P0,L10,I4,T3,position_fusion,S00,X_A2_U4_P0_L10_I4_T3__S00,FUSION_UNRANKED,198.85745728601322,6,
X_A2_U4_P3_L10_I0_T1,uwb_only_control_repeated_for_matrix,Phase4 L10 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L10,I0,T1,uwb_only,S00,X_A2_U4_P3_L10_I0_T1__S00,FUSION_UNRANKED,198.98960001289052,7,
X_A2_U4_P3_L10_I1_T1,uwb_only_control_repeated_for_matrix,Phase4 L10 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L10,I1,T1,uwb_only,S00,X_A2_U4_P3_L10_I1_T1__S00,FUSION_UNRANKED,198.98960001289052,8,
X_A2_U4_P3_L10_I2_T1,uwb_only_control_repeated_for_matrix,Phase4 L10 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L10,I2,T1,uwb_only,S00,X_A2_U4_P3_L10_I2_T1__S00,FUSION_UNRANKED,198.98960001289052,9,
X_A2_U4_P3_L10_I3_T1,uwb_only_control_repeated_for_matrix,Phase4 L10 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L10,I3,T1,uwb_only,S00,X_A2_U4_P3_L10_I3_T1__S00,FUSION_UNRANKED,198.98960001289052,10,
