x,y,z,info_gain,rank,height_mm,distance_to_centroid_mm
-1175.5006103515625,632.8609619140625,811.9483642578125,0.17263429094575145,27,632.8609619140625,1505.84033203125
660.9153442382812,1234.25537109375,-1537.3880615234375,0.1726066875432224,28,1234.25537109375,1564.2928466796875
-913.1554565429688,1234.25537109375,1072.9857177734375,0.17235640109925043,29,1234.25537109375,1539.375
660.9153442382812,1234.25537109375,1072.9857177734375,0.1722693821855188,30,1234.25537109375,1526.9521484375
-1175.5006103515625,1234.25537109375,811.9483642578125,0.17205271664892052,31,1234.25537109375,1502.0242919921875
660.9153442382812,632.8609619140625,-1276.3507080078125,0.17199686262425473,32,632.8609619140625,1354.1353759765625
660.9153442382812,632.8609619140625,-1537.3880615234375,0.17185858349489536,33,632.8609619140625,1567.9573974609375
923.260498046875,933.5581665039062,811.9483642578125,0.1713909702599068,34,933.5581665039062,1456.23046875
-913.1554565429688,933.5581665039062,811.9483642578125,0.17121940775993494,35,933.5581665039062,1297.410400390625
660.9153442382812,1234.25537109375,-1276.3507080078125,0.17112070105568478,36,1234.25537109375,1349.890625
-913.1554565429688,632.8609619140625,1072.9857177734375,0.17101619188041184,37,632.8609619140625,1543.0986328125
398.5702209472656,632.8609619140625,1072.9857177734375,0.17062999666359246,38,632.8609619140625,1416.0806884765625
-1175.5006103515625,933.5581665039062,-1276.3507080078125,0.17047352055905662,39,933.5581665039062,1504.5733642578125
923.260498046875,332.1637878417969,1072.9857177734375,0.17043796242130327,40,332.1637878417969,1759.398193359375
398.5702209472656,933.5581665039062,1072.9857177734375,0.17043690449457927,41,933.5581665039062,1381.7115478515625
660.9153442382812,332.1637878417969,-1276.3507080078125,0.17039964945028885,42,332.1637878417969,1452.8172607421875
660.9153442382812,933.5581665039062,811.9483642578125,0.1703734898576812,43,933.5581665039062,1282.646240234375
-1175.5006103515625,1534.9525146484375,-1537.3880615234375,0.17036216781474423,44,1534.9525146484375,1799.651611328125
923.260498046875,632.8609619140625,811.9483642578125,0.17029730104974306,45,632.8609619140625,1488.8804931640625
-913.1554565429688,933.5581665039062,-1276.3507080078125,0.17025333827963607,46,933.5581665039062,1332.52294921875
660.9153442382812,332.1637878417969,1072.9857177734375,0.17022282153494928,47,332.1637878417969,1618.65869140625
923.260498046875,933.5581665039062,-1015.3132934570312,0.1702153367182575,48,933.5581665039062,1313.17333984375
-650.810302734375,933.5581665039062,-1537.3880615234375,0.1700415768344783,49,933.5581665039062,1431.76513671875
398.5702209472656,332.1637878417969,-1276.3507080078125,0.17001586604504837,50,332.1637878417969,1331.503662109375
-913.1554565429688,632.8609619140625,811.9483642578125,0.16994422199070414,51,632.8609619140625,1333.9532470703125
-650.810302734375,632.8609619140625,-1537.3880615234375,0.16993291212034478,52,632.8609619140625,1464.96044921875
923.260498046875,332.1637878417969,-1276.3507080078125,0.16991004110298036,53,332.1637878417969,1608.1368408203125
660.9153442382812,332.1637878417969,-1537.3880615234375,0.169839792661179,54,332.1637878417969,1653.9302978515625
-913.1554565429688,1234.25537109375,811.9483642578125,0.16979337064346112,55,1234.25537109375,1329.6441650390625
660.9153442382812,632.8609619140625,811.9483642578125,0.1697386401480685,56,632.8609619140625,1319.5980224609375
398.5702209472656,332.1637878417969,1072.9857177734375,0.16956516033380353,57,332.1637878417969,1510.7216796875
923.260498046875,332.1637878417969,-1537.3880615234375,0.16949133254576054,58,332.1637878417969,1791.901611328125
136.22508239746094,332.1637878417969,-1276.3507080078125,0.1694434927663906,59,332.1637878417969,1254.103515625
398.5702209472656,332.1637878417969,-1537.3880615234375,0.16937961884330832,60,332.1637878417969,1548.453857421875
923.260498046875,632.8609619140625,-1015.3132934570312,0.1692451226719669,61,632.8609619140625,1349.2894287109375
-650.810302734375,332.1637878417969,-1537.3880615234375,0.16918995534457792,62,332.1637878417969,1556.63232421875
-913.1554565429688,332.1637878417969,1072.9857177734375,0.16912680156784177,63,332.1637878417969,1630.3829345703125
-650.810302734375,332.1637878417969,811.9483642578125,0.16906987437698717,64,332.1637878417969,1306.1214599609375
-1175.5006103515625,332.1637878417969,1072.9857177734375,0.16901953791943924,65,332.1637878417969,1773.7734375
-126.12005615234375,332.1637878417969,-1276.3507080078125,0.16901881714521494,66,332.1637878417969,1228.9423828125
-913.1554565429688,332.1637878417969,-1537.3880615234375,0.1690090642944284,67,332.1637878417969,1665.40625
-913.1554565429688,632.8609619140625,-1276.3507080078125,0.16899373763700964,68,632.8609619140625,1368.1282958984375
-650.810302734375,332.1637878417969,1072.9857177734375,0.16889006913281435,69,332.1637878417969,1519.1033935546875
-388.4652099609375,332.1637878417969,811.9483642578125,0.16885590839218878,70,332.1637878417969,1221.936767578125
136.22508239746094,332.1637878417969,1072.9857177734375,0.16885408812939318,71,332.1637878417969,1442.967041015625
136.22508239746094,332.1637878417969,-1537.3880615234375,0.16883601363056755,72,332.1637878417969,1482.4248046875
-388.4652099609375,332.1637878417969,-1537.3880615234375,0.16879822936687106,73,332.1637878417969,1486.7012939453125
-913.1554565429688,332.1637878417969,811.9483642578125,0.16875090169352802,74,332.1637878417969,1434.024658203125
-388.4652099609375,332.1637878417969,-1276.3507080078125,0.1687406979177979,75,332.1637878417969,1259.15576171875
398.5702209472656,632.8609619140625,-1276.3507080078125,0.16871700279426705,76,632.8609619140625,1223.072509765625
-1175.5006103515625,632.8609619140625,-1276.3507080078125,0.16867013755970106,77,632.8609619140625,1536.1961669921875
-126.12005615234375,332.1637878417969,811.9483642578125,0.1686465274805471,78,332.1637878417969,1190.7794189453125
398.5702209472656,933.5581665039062,-1537.3880615234375,0.16861575528091066,79,933.5581665039062,1422.8690185546875
-126.12005615234375,332.1637878417969,-1537.3880615234375,0.16860529053050755,80,332.1637878417969,1461.2005615234375
923.260498046875,1234.25537109375,811.9483642578125,0.16858021906506337,81,1234.25537109375,1485.0208740234375
398.5702209472656,332.1637878417969,-1015.3132934570312,0.16856283528152005,82,332.1637878417969,1133.3028564453125
398.5702209472656,933.5581665039062,-1276.3507080078125,0.16855444243907414,83,933.5581665039062,1183.1097412109375
-388.4652099609375,332.1637878417969,1072.9857177734375,0.16854759354478688,84,332.1637878417969,1447.360107421875
136.22508239746094,332.1637878417969,811.9483642578125,0.16854019807590248,85,332.1637878417969,1216.7301025390625
-126.12005615234375,332.1637878417969,1072.9857177734375,0.16848041951553228,86,332.1637878417969,1421.153564453125
398.5702209472656,632.8609619140625,-1537.3880615234375,0.16845629227591985,87,632.8609619140625,1456.26708984375
136.22508239746094,332.1637878417969,-1015.3132934570312,0.16839571199506054,88,332.1637878417969,1041.27294921875
-650.810302734375,933.5581665039062,1072.9857177734375,0.16831928858817946,89,933.5581665039062,1390.870849609375
398.5702209472656,332.1637878417969,811.9483642578125,0.16822216182437444,90,332.1637878417969,1296.3634033203125
660.9153442382812,933.5581665039062,-1015.3132934570312,0.1682056370755447,91,933.5581665039062,1117.5859375
-1175.5006103515625,1234.25537109375,-1276.3507080078125,0.16818204251262614,92,1234.25537109375,1532.455810546875
-650.810302734375,332.1637878417969,-1276.3507080078125,0.16817399911873565,93,332.1637878417969,1341.005859375
660.9153442382812,332.1637878417969,-1015.3132934570312,0.1680604753761088,94,332.1637878417969,1273.6370849609375
398.5702209472656,1234.25537109375,1072.9857177734375,0.16803504879298714,95,1234.25537109375,1412.022216796875
-126.12005615234375,332.1637878417969,-1015.3132934570312,0.16798664104464933,96,332.1637878417969,1010.827880859375
-650.810302734375,632.8609619140625,1072.9857177734375,0.16793795398125155,97,632.8609619140625,1425.0191650390625
660.9153442382812,632.8609619140625,-1015.3132934570312,0.1678998303907946,98,632.8609619140625,1159.8087158203125
398.5702209472656,632.8609619140625,811.9483642578125,0.16785205430824135,99,632.8609619140625,1184.7205810546875
-913.1554565429688,1234.25537109375,-1276.3507080078125,0.1678047582647082,100,1234.25537109375,1363.9271240234375
660.9153442382812,1534.9525146484375,-1537.3880615234375,0.16778021034484425,101,1534.9525146484375,1646.975830078125
923.260498046875,1234.25537109375,-1015.3132934570312,0.16774110973500456,102,1234.25537109375,1345.0294189453125
660.9153442382812,1234.25537109375,811.9483642578125,0.1677241538286296,103,1234.25537109375,1315.2418212890625
398.5702209472656,933.5581665039062,811.9483642578125,0.16769278704022383,104,933.5581665039062,1143.4180908203125
-650.810302734375,632.8609619140625,-1276.3507080078125,0.16768049611738434,105,632.8609619140625,1233.4105224609375
-650.810302734375,933.5581665039062,-1276.3507080078125,0.16766181530505264,106,933.5581665039062,1193.7938232421875
-388.4652099609375,332.1637878417969,550.9109497070312,0.16763596808144143,107,332.1637878417969,1013.7498779296875
-650.810302734375,1234.25537109375,-1537.3880615234375,0.16763266389563114,108,1234.25537109375,1461.03759765625
-650.810302734375,632.8609619140625,811.9483642578125,0.16761739076000026,109,632.8609619140625,1195.3902587890625
-650.810302734375,933.5581665039062,811.9483642578125,0.16760975321946603,110,933.5581665039062,1154.4696044921875
-126.12005615234375,332.1637878417969,550.9109497070312,0.1675103448820039,111,332.1637878417969,975.9688110351562
-913.1554565429688,1534.9525146484375,1072.9857177734375,0.16748064630596105,112,1534.9525146484375,1623.32763671875
-388.4652099609375,332.1637878417969,-1015.3132934570312,0.1674075416279095,113,332.1637878417969,1047.352294921875
-650.810302734375,332.1637878417969,550.9109497070312,0.16739725138711492,114,332.1637878417969,1113.782958984375
398.5702209472656,1234.25537109375,-1537.3880615234375,0.16736979896212745,115,1234.25537109375,1452.3209228515625
-1175.5006103515625,332.1637878417969,-1537.3880615234375,0.16736068329409193,116,332.1637878417969,1806.0181884765625
136.22508239746094,632.8609619140625,1072.9857177734375,0.16728756064981098,117,632.8609619140625,1343.5618896484375
-650.810302734375,1234.25537109375,1072.9857177734375,0.16726080776155072,118,1234.25537109375,1420.9862060546875
660.9153442382812,332.1637878417969,811.9483642578125,0.16724777740725472,119,332.1637878417969,1420.680908203125
136.22508239746094,332.1637878417969,550.9109497070312,0.16717106585890917,120,332.1637878417969,1007.4677734375
398.5702209472656,1234.25537109375,-1276.3507080078125,0.1671492259279148,121,1234.25537109375,1218.3712158203125
-388.4652099609375,632.8609619140625,-1537.3880615234375,0.16707416408630138,122,632.8609619140625,1390.42626953125
923.260498046875,332.1637878417969,811.9483642578125,0.16699326289760563,123,332.1637878417969,1579.1644287109375
-1175.5006103515625,933.5581665039062,550.9109497070312,0.1668248253032658,124,933.5581665039062,1306.122802734375
136.22508239746094,632.8609619140625,-1276.3507080078125,0.16676980016566745,125,632.8609619140625,1138.323486328125
923.260498046875,1534.9525146484375,1072.9857177734375,0.166732406496493,126,1534.9525146484375,1752.8623046875
136.22508239746094,332.1637878417969,-754.2759399414062,0.16669392904677238,127,332.1637878417969,855.5721435546875
660.9153442382812,1534.9525146484375,1072.9857177734375,0.16663511774727624,128,1534.9525146484375,1611.5521240234375
923.260498046875,1534.9525146484375,-1276.3507080078125,0.16662462751540374,129,1534.9525146484375,1600.9833984375
136.22508239746094,933.5581665039062,1072.9857177734375,0.1666018495124746,130,933.5581665039062,1307.28759765625
-913.1554565429688,332.1637878417969,-1276.3507080078125,0.16657345693911907,131,332.1637878417969,1465.8685302734375
398.5702209472656,332.1637878417969,550.9109497070312,0.16655891057359895,132,332.1637878417969,1102.32373046875
398.5702209472656,332.1637878417969,-754.2759399414062,0.16655820487110873,133,332.1637878417969,965.4686889648438
923.260498046875,332.1637878417969,-1015.3132934570312,0.16653177059484392,134,332.1637878417969,1448.3016357421875
136.22508239746094,632.8609619140625,-1537.3880615234375,0.16649461406029786,135,632.8609619140625,1385.852783203125
-650.810302734375,332.1637878417969,-1015.3132934570312,0.16647128524566313,136,332.1637878417969,1144.451904296875
-1175.5006103515625,332.1637878417969,811.9483642578125,0.16644577512630576,137,332.1637878417969,1595.1646728515625
-126.12005615234375,332.1637878417969,-754.2759399414062,0.1664186360706168,138,332.1637878417969,818.24658203125
-388.4652099609375,632.8609619140625,-1276.3507080078125,0.16641501375828227,139,632.8609619140625,1143.88720703125
-650.810302734375,1234.25537109375,811.9483642578125,0.16638368417073934,140,1234.25537109375,1190.57958984375
-913.1554565429688,332.1637878417969,550.9109497070312,0.16634643084881873,141,332.1637878417969,1261.3428955078125
398.5702209472656,632.8609619140625,-1015.3132934570312,0.16634115005263084,142,632.8609619140625,1003.6832275390625
660.9153442382812,1534.9525146484375,-1276.3507080078125,0.16633339697227711,143,1534.9525146484375,1444.8951416015625
660.9153442382812,1234.25537109375,-1015.3132934570312,0.16629832715325676,144,1234.25537109375,1154.849853515625
136.22508239746094,632.8609619140625,811.9483642578125,0.1662864771753334,145,632.8609619140625,1097.0125732421875
-388.4652099609375,933.5581665039062,-1537.3880615234375,0.16628444753820304,146,933.5581665039062,1355.4068603515625
-388.4652099609375,632.8609619140625,1072.9857177734375,0.16624675613525142,147,632.8609619140625,1348.2789306640625
-388.4652099609375,632.8609619140625,811.9483642578125,0.16615587699205037,148,632.8609619140625,1102.78466796875
398.5702209472656,1534.9525146484375,1072.9857177734375,0.16602958321306005,149,1534.9525146484375,1503.104736328125
-126.12005615234375,632.8609619140625,-1276.3507080078125,0.16602822990537902,150,632.8609619140625,1110.542236328125
-126.12005615234375,332.1637878417969,289.87359619140625,0.1660056937117531,151,332.1637878417969,789.5286865234375
-126.12005615234375,632.8609619140625,-1537.3880615234375,0.1659934043765503,152,632.8609619140625,1363.125732421875
-126.12005615234375,632.8609619140625,1072.9857177734375,0.16595656560625116,153,632.8609619140625,1320.10693359375
-388.4652099609375,332.1637878417969,289.87359619140625,0.16594701426687664,154,332.1637878417969,835.7806396484375
398.5702209472656,1234.25537109375,811.9483642578125,0.16594700743402768,155,1234.25537109375,1179.866455078125
660.9153442382812,332.1637878417969,-754.2759399414062,0.16589692247198684,156,332.1637878417969,1126.9010009765625
-913.1554565429688,933.5581665039062,550.9109497070312,0.16586992922644583,157,933.5581665039062,1103.5546875
-388.4652099609375,332.1637878417969,-754.2759399414062,0.16580322400935188,158,332.1637878417969,862.960693359375
660.9153442382812,332.1637878417969,550.9109497070312,0.1657979007013921,159,332.1637878417969,1246.1514892578125
-913.1554565429688,1534.9525146484375,-1537.3880615234375,0.1657311098568499,160,1534.9525146484375,1658.4998779296875
136.22508239746094,332.1637878417969,289.87359619140625,0.16570912020132766,161,332.1637878417969,828.149658203125
-126.12005615234375,632.8609619140625,811.9483642578125,0.16568996642948264,162,632.8609619140625,1068.157470703125
398.5702209472656,1534.9525146484375,-1276.3507080078125,0.1656868660629982,163,1534.9525146484375,1322.855224609375
-650.810302734375,1234.25537109375,-1276.3507080078125,0.16566151369995907,164,1234.25537109375,1228.748779296875
136.22508239746094,933.5581665039062,-1276.3507080078125,0.16565107361498121,165,933.5581665039062,1095.2728271484375
-1175.5006103515625,632.8609619140625,550.9109497070312,0.16560933064282324,166,632.8609619140625,1342.4285888671875
398.5702209472656,933.5581665039062,-1015.3132934570312,0.16559588189997498,167,933.5581665039062,954.57958984375
398.5702209472656,1534.9525146484375,-1537.3880615234375,0.16557612851397607,168,1534.9525146484375,1541.0235595703125
136.22508239746094,933.5581665039062,-1537.3880615234375,0.1655714955040537,169,933.5581665039062,1350.7147216796875
-913.1554565429688,632.8609619140625,550.9109497070312,0.1655353485309945,170,632.8609619140625,1146.2943115234375
923.260498046875,332.1637878417969,550.9109497070312,0.16552790763680036,171,332.1637878417969,1424.1907958984375
-388.4652099609375,933.5581665039062,1072.9857177734375,0.1655048957371008,172,933.5581665039062,1312.135009765625
-650.810302734375,332.1637878417969,289.87359619140625,0.1654178183411119,173,332.1637878417969,954.6480102539062
-388.4652099609375,933.5581665039062,-1276.3507080078125,0.16538595389803845,174,933.5581665039062,1101.0540771484375
136.22508239746094,933.5581665039062,811.9483642578125,0.16538034564965187,175,933.5581665039062,1052.273193359375
136.22508239746094,1234.25537109375,1072.9857177734375,0.16531755846409624,176,1234.25537109375,1339.2835693359375
-650.810302734375,1534.9525146484375,1072.9857177734375,0.1653078270024082,177,1534.9525146484375,1511.5286865234375
136.22508239746094,332.1637878417969,-493.2385559082031,0.16523991624887913,178,332.1637878417969,718.358642578125
136.22508239746094,1534.9525146484375,1072.9857177734375,0.16523017560956532,179,1534.9525146484375,1434.9906005859375
-388.4652099609375,933.5581665039062,811.9483642578125,0.16516255525039014,180,933.5581665039062,1058.289306640625
398.5702209472656,332.1637878417969,289.87359619140625,0.16515664368425576,181,332.1637878417969,941.2533569335938
136.22508239746094,632.8609619140625,-1015.3132934570312,0.16511981903585138,182,632.8609619140625,898.4730834960938
-126.12005615234375,332.1637878417969,-493.2385559082031,0.16510765419894824,183,332.1637878417969,673.4708251953125
-913.1554565429688,332.1637878417969,-1015.3132934570312,0.16510583752321395,184,332.1637878417969,1288.5045166015625
398.5702209472656,1534.9525146484375,811.9483642578125,0.1650744327291136,185,1534.9525146484375,1287.47900390625
-650.810302734375,1534.9525146484375,-1537.3880615234375,0.16506468719852307,186,1534.9525146484375,1549.2412109375
136.22508239746094,1534.9525146484375,-1276.3507080078125,0.16500966938755823,187,1534.9525146484375,1244.9176025390625
-1175.5006103515625,332.1637878417969,-1276.3507080078125,0.16498569475263025,188,332.1637878417969,1623.8515625
398.5702209472656,332.1637878417969,-493.2385559082031,0.1649806828343685,189,332.1637878417969,846.2655029296875
136.22508239746094,1534.9525146484375,811.9483642578125,0.16496318278989008,190,1534.9525146484375,1207.259765625
923.260498046875,332.1637878417969,-754.2759399414062,0.164952889181194,191,332.1637878417969,1321.110107421875
-126.12005615234375,933.5581665039062,1072.9857177734375,0.16492215168608482,192,933.5581665039062,1283.169677734375
-650.810302734375,632.8609619140625,550.9109497070312,0.16491401003210626,193,632.8609619140625,981.589111328125
923.260498046875,632.8609619140625,550.9109497070312,0.1649091009094974,194,632.8609619140625,1323.3760986328125
-126.12005615234375,332.1637878417969,28.836206436157227,0.16487469123677556,195,332.1637878417969,656.1074829101562
-650.810302734375,1534.9525146484375,811.9483642578125,0.16486079123023956,196,1534.9525146484375,1297.3038330078125
-650.810302734375,332.1637878417969,-754.2759399414062,0.16485880794303398,197,332.1637878417969,978.5319213867188
-913.1554565429688,1534.9525146484375,811.9483642578125,0.1648267132786998,198,1534.9525146484375,1425.9981689453125
923.260498046875,933.5581665039062,550.9109497070312,0.16481033511678334,199,933.5581665039062,1286.53271484375
-388.4652099609375,1234.25537109375,-1537.3880615234375,0.16478130276803427,200,1234.25537109375,1386.292724609375
-126.12005615234375,933.5581665039062,-1537.3880615234375,0.1647776424445908,201,933.5581665039062,1327.3861083984375
660.9153442382812,632.8609619140625,550.9109497070312,0.16477066387294315,202,632.8609619140625,1129.556640625
-1175.5006103515625,1234.25537109375,550.9109497070312,0.16476391962106618,203,1234.25537109375,1338.1466064453125
136.22508239746094,332.1637878417969,28.836206436157227,0.16472178072663723,204,332.1637878417969,702.1062622070312
-126.12005615234375,1534.9525146484375,811.9483642578125,0.16471397355356032,205,1534.9525146484375,1181.10107421875
136.22508239746094,1234.25537109375,-1276.3507080078125,0.16470131901708385,206,1234.25537109375,1133.2706298828125
-388.4652099609375,1534.9525146484375,811.9483642578125,0.16467973664283875,207,1534.9525146484375,1212.5072021484375
-126.12005615234375,1534.9525146484375,1072.9857177734375,0.16466687778007838,208,1534.9525146484375,1413.0540771484375
-388.4652099609375,1234.25537109375,1072.9857177734375,0.1646408333177476,209,1234.25537109375,1344.015625
-388.4652099609375,332.1637878417969,28.836206436157227,0.16463854530022104,210,332.1637878417969,711.0911865234375
-388.4652099609375,1534.9525146484375,1072.9857177734375,0.16463554291479454,211,1534.9525146484375,1439.407958984375
-126.12005615234375,933.5581665039062,-1276.3507080078125,0.16462438626497544,212,933.5581665039062,1066.37060546875
-126.12005615234375,1534.9525146484375,-1276.3507080078125,0.164613891679096,213,1534.9525146484375,1219.5670166015625
136.22508239746094,1534.9525146484375,-1537.3880615234375,0.1646028952779517,214,1534.9525146484375,1474.6617431640625
-388.4652099609375,332.1637878417969,-493.2385559082031,0.1645863138082575,215,332.1637878417969,727.1427612304688
136.22508239746094,1234.25537109375,-1537.3880615234375,0.1645733845765136,216,1234.25537109375,1381.7054443359375
660.9153442382812,332.1637878417969,289.87359619140625,0.16457247956086007,217,332.1637878417969,1106.2252197265625
-126.12005615234375,332.1637878417969,-232.201171875,0.16453650195023783,218,332.1637878417969,611.456787109375
-388.4652099609375,1534.9525146484375,-1537.3880615234375,0.16453205974400475,219,1534.9525146484375,1478.960693359375
136.22508239746094,332.1637878417969,-232.201171875,0.16453153165888068,220,332.1637878417969,660.5722045898438
660.9153442382812,933.5581665039062,550.9109497070312,0.16452597395863222,221,933.5581665039062,1086.1585693359375
-388.4652099609375,1534.9525146484375,-1276.3507080078125,0.16447038568345818,222,1534.9525146484375,1250.0069580078125
136.22508239746094,1234.25537109375,811.9483642578125,0.1644481361814485,223,1234.25537109375,1091.7686767578125
-126.12005615234375,933.5581665039062,811.9483642578125,0.16444061028619217,224,933.5581665039062,1022.1558837890625
660.9153442382812,332.1637878417969,-493.2385559082031,0.164417622715348,225,332.1637878417969,1026.6165771484375
-126.12005615234375,632.8609619140625,-1015.3132934570312,0.16441236696232409,226,632.8609619140625,863.0050048828125
398.5702209472656,1234.25537109375,-1015.3132934570312,0.16438874488402178,227,1234.25537109375,997.9489135742188
398.5702209472656,632.8609619140625,550.9109497070312,0.16436361135002642,228,632.8609619140625,968.5670776367188
-388.4652099609375,1234.25537109375,811.9483642578125,0.1643503432069906,229,1234.25537109375,1097.568359375
660.9153442382812,1534.9525146484375,811.9483642578125,0.16434306907626706,230,1534.9525146484375,1412.57861328125
-913.1554565429688,332.1637878417969,289.87359619140625,0.16431356881284387,231,332.1637878417969,1123.310546875
-126.12005615234375,1534.9525146484375,-1537.3880615234375,0.16429759234026164,232,1534.9525146484375,1453.3240966796875
398.5702209472656,332.1637878417969,28.836206436157227,0.16429247900479993,233,332.1637878417969,832.513916015625
923.260498046875,332.1637878417969,289.87359619140625,0.16427916557783817,234,332.1637878417969,1303.518310546875
-1175.5006103515625,332.1637878417969,550.9109497070312,0.1642767383338537,235,332.1637878417969,1441.911865234375
-388.4652099609375,632.8609619140625,550.9109497070312,0.16427496743027348,236,632.8609619140625,866.4257202148438
-1175.5006103515625,1534.9525146484375,811.9483642578125,0.16422236890507236,237,1534.9525146484375,1587.952880859375
-650.810302734375,632.8609619140625,-1015.3132934570312,0.16420966173689067,238,632.8609619140625,1016.25537109375
398.5702209472656,332.1637878417969,-232.201171875,0.1641997642185089,239,332.1637878417969,797.798095703125
-388.4652099609375,632.8609619140625,-1015.3132934570312,0.1641870635547349,240,632.8609619140625,905.5116577148438
-913.1554565429688,1234.25537109375,550.9109497070312,0.16418664190292986,241,1234.25537109375,1141.27685546875
-650.810302734375,1534.9525146484375,-1276.3507080078125,0.1641681327511293,242,1534.9525146484375,1332.419189453125
-388.4652099609375,1234.25537109375,-1276.3507080078125,0.16416550888372683,243,1234.25537109375,1138.8590087890625
-650.810302734375,933.5581665039062,550.9109497070312,0.16415270664424497,244,933.5581665039062,931.3212890625
-388.4652099609375,332.1637878417969,-232.201171875,0.16414868951477501,245,332.1637878417969,670.1142578125
-126.12005615234375,1234.25537109375,1072.9857177734375,0.1641279168330101,246,1234.25537109375,1315.7523193359375
-913.1554565429688,632.8609619140625,-1015.3132934570312,0.16406516797937343,247,632.8609619140625,1176.115966796875
398.5702209472656,1534.9525146484375,-1015.3132934570312,0.16405086908471844,248,1534.9525146484375,1123.12939453125
136.22508239746094,632.8609619140625,550.9109497070312,0.16400462193277576,249,632.8609619140625,859.0669555664062
-650.810302734375,332.1637878417969,28.836206436157227,0.16397682559593818,250,332.1637878417969,847.628662109375
923.260498046875,933.5581665039062,-754.2759399414062,0.16396070662301554,251,933.5581665039062,1171.400390625
-126.12005615234375,632.8609619140625,550.9109497070312,0.16394164474738204,252,632.8609619140625,821.9000854492188
923.260498046875,632.8609619140625,-754.2759399414062,0.16391533692282678,253,632.8609619140625,1211.7493896484375
-1175.5006103515625,332.1637878417969,-1015.3132934570312,0.1639062901471391,254,332.1637878417969,1465.7310791015625
660.9153442382812,1534.9525146484375,-1015.3132934570312,0.16388093832941308,255,1534.9525146484375,1264.593017578125
-913.1554565429688,933.5581665039062,-1015.3132934570312,0.16385640166556925,256,933.5581665039062,1134.500244140625
136.22508239746094,1534.9525146484375,-1015.3132934570312,0.16384256969408284,257,1534.9525146484375,1030.19091796875
923.260498046875,332.1637878417969,-493.2385559082031,0.16383832562523537,258,332.1637878417969,1236.6759033203125
-126.12005615234375,1234.25537109375,-1537.3880615234375,0.16380044661939053,259,1234.25537109375,1358.908935546875
-126.12005615234375,1234.25537109375,811.9483642578125,0.16379982595630338,260,1234.25537109375,1062.7711181640625
660.9153442382812,332.1637878417969,28.836206436157227,0.16379539077749428,261,332.1637878417969,1015.310546875
-126.12005615234375,1234.25537109375,-1276.3507080078125,0.16378176627813446,262,1234.25537109375,1105.3624267578125
