layout,x,y,z,gdop,vdop,condition
V4_CV4,-1175.5006103515625,1534.9525146484375,28.836206436157227,1.1942909211932473,0.8643598330411179,3.277057613784048
V4_CV4,-1175.5006103515625,1534.9525146484375,289.87359619140625,1.1788921678611715,0.8380278571260122,3.0907360405292286
V4_CV4,-1175.5006103515625,1534.9525146484375,550.9109497070312,1.165943146954493,0.8076130220938941,2.9377781968923213
V4_CV4,-1175.5006103515625,1534.9525146484375,811.9483642578125,1.162830944484635,0.7716361506007637,2.852018305163353
V4_CV4,-1175.5006103515625,1534.9525146484375,1072.9857177734375,1.1444010478760225,0.6856843139566546,2.483516354518066
V4_CV4,-913.1554565429688,332.1637878417969,-1537.3880615234375,1.1881874545810904,0.7973157831578913,3.145261392495396
V4_CV4,-913.1554565429688,332.1637878417969,-1276.3507080078125,1.16707511411139,0.7940692151537924,2.903007066089114
V4_CV4,-913.1554565429688,332.1637878417969,-1015.3132934570312,1.1590442737036577,0.8026552329220616,2.8351222446892947
V4_CV4,-913.1554565429688,332.1637878417969,-754.2759399414062,1.162762170745584,0.8183323978985558,2.888299007545267
V4_CV4,-913.1554565429688,332.1637878417969,-493.2385559082031,1.1690902316657898,0.8319883643529485,2.968581475181464
V4_CV4,-913.1554565429688,332.1637878417969,-232.201171875,1.171554020169783,0.8374122668563013,2.998514828089281
V4_CV4,-913.1554565429688,332.1637878417969,28.836206436157227,1.167827933688699,0.8326717839182523,2.9464023203598004
V4_CV4,-913.1554565429688,332.1637878417969,289.87359619140625,1.1600793535285663,0.8202463685236753,2.8434862662969187
V4_CV4,-913.1554565429688,332.1637878417969,550.9109497070312,1.1542766075746107,0.8065085374008764,2.767916821233587
V4_CV4,-913.1554565429688,332.1637878417969,811.9483642578125,1.1558302598796413,0.7999975973565852,2.786345317552454
V4_CV4,-913.1554565429688,332.1637878417969,1072.9857177734375,1.1572766605239875,0.8067658370348583,2.8046451889320108
V4_CV4,-913.1554565429688,632.8609619140625,-1537.3880615234375,1.1258274831481911,0.7095121821613308,2.180451553763084
V4_CV4,-913.1554565429688,632.8609619140625,-1276.3507080078125,1.1316604978768192,0.7510951087107507,2.370447916935579
V4_CV4,-913.1554565429688,632.8609619140625,-1015.3132934570312,1.1457511317861402,0.7982100468026481,2.6370772820050083
V4_CV4,-913.1554565429688,632.8609619140625,-754.2759399414062,1.1672792542082233,0.8424567822390537,2.955960276536223
V4_CV4,-913.1554565429688,632.8609619140625,-493.2385559082031,1.185262676729406,0.8731584509572566,3.2073782067051777
V4_CV4,-913.1554565429688,632.8609619140625,-232.201171875,1.1910706754668794,0.8827684962881918,3.286001256220249
V4_CV4,-913.1554565429688,632.8609619140625,28.836206436157227,1.1819714975004363,0.8692066650406854,3.155124095051662
V4_CV4,-913.1554565429688,632.8609619140625,289.87359619140625,1.1615162917603383,0.8359492101250156,2.8653951026053472
V4_CV4,-913.1554565429688,632.8609619140625,550.9109497070312,1.1382232251623003,0.7914079301359648,2.530417495198777
V4_CV4,-913.1554565429688,632.8609619140625,811.9483642578125,1.1204648995496513,0.7485932427555126,2.2548244801142423
V4_CV4,-913.1554565429688,632.8609619140625,1072.9857177734375,1.109487332555298,0.7284912540179843,2.089085542585241
V4_CV4,-913.1554565429688,933.5581665039062,-1537.3880615234375,1.0991761141361804,0.6794354158540976,1.8633508073480445
V4_CV4,-913.1554565429688,933.5581665039062,-1276.3507080078125,1.1085642092964525,0.7217633856555511,2.0217789102731327
V4_CV4,-913.1554565429688,933.5581665039062,-1015.3132934570312,1.1347311872620347,0.787192390567473,2.473165403886054
V4_CV4,-913.1554565429688,933.5581665039062,-754.2759399414062,1.168287880050699,0.8495089736546368,2.9702234047720233
V4_CV4,-913.1554565429688,933.5581665039062,-493.2385559082031,1.1931640490549822,0.8898946232658,3.321664705549833
V4_CV4,-913.1554565429688,933.5581665039062,-232.201171875,1.1989402184724727,0.8992534403879718,3.4010159422611395
V4_CV4,-913.1554565429688,933.5581665039062,28.836206436157227,1.183443599792251,0.8764549687829538,3.179341125042171
V4_CV4,-913.1554565429688,933.5581665039062,289.87359619140625,1.1525234570520522,0.8274523133551154,2.737482642581985
V4_CV4,-913.1554565429688,933.5581665039062,550.9109497070312,1.1187170833746556,0.7655516452117478,2.2352847072045487
V4_CV4,-913.1554565429688,933.5581665039062,811.9483642578125,1.0956149973052598,0.7114484231418264,1.8432304089454767
V4_CV4,-913.1554565429688,933.5581665039062,1072.9857177734375,1.0872754406258858,0.6889080373544543,1.6815484350986443
V4_CV4,-913.1554565429688,1234.25537109375,-1537.3880615234375,1.1116150019299744,0.703537198450184,2.103442205023751
V4_CV4,-913.1554565429688,1234.25537109375,-1276.3507080078125,1.12817911171791,0.7481364296418477,2.3505365591050156
V4_CV4,-913.1554565429688,1234.25537109375,-1015.3132934570312,1.1533068983898933,0.8096079387441862,2.753152189115589
V4_CV4,-913.1554565429688,1234.25537109375,-754.2759399414062,1.1796368278377447,0.8601736496696467,3.1316833543763587
V4_CV4,-913.1554565429688,1234.25537109375,-493.2385559082031,1.1969078050635187,0.8892976784623552,3.3713180355909973
V4_CV4,-913.1554565429688,1234.25537109375,-232.201171875,1.198631887509193,0.8928241819078313,3.393313716819761
V4_CV4,-913.1554565429688,1234.25537109375,28.836206436157227,1.1840458066211017,0.8712073212713838,3.186320364573395
V4_CV4,-913.1554565429688,1234.25537109375,289.87359619140625,1.1582574699536237,0.8295506477591567,2.820739152644493
V4_CV4,-913.1554565429688,1234.25537109375,550.9109497070312,1.1310886900290702,0.7773676067496975,2.423105600498764
V4_CV4,-913.1554565429688,1234.25537109375,811.9483642578125,1.1120374548438328,0.7280952432067234,2.110430302532964
V4_CV4,-913.1554565429688,1234.25537109375,1072.9857177734375,1.1019045663960754,0.7026401361241043,1.9479127424367262
V4_CV4,-913.1554565429688,1534.9525146484375,-1537.3880615234375,1.1611721720125956,0.7969121668856306,2.8641072515329884
V4_CV4,-913.1554565429688,1534.9525146484375,-1276.3507080078125,1.1713753524159727,0.8098074490689277,2.997500130504438
V4_CV4,-913.1554565429688,1534.9525146484375,-1015.3132934570312,1.17275901554445,0.827234014220688,3.0398105474091826
V4_CV4,-913.1554565429688,1534.9525146484375,-754.2759399414062,1.1788659052005395,0.844283885347875,3.117720059056365
V4_CV4,-913.1554565429688,1534.9525146484375,-493.2385559082031,1.1839636591761136,0.8543794682017555,3.1788166324920435
V4_CV4,-913.1554565429688,1534.9525146484375,-232.201171875,1.1830251040549287,0.8534007315190912,3.1619706981543856
V4_CV4,-913.1554565429688,1534.9525146484375,28.836206436157227,1.1750700946997539,0.8410366383728617,3.0519434132392385
V4_CV4,-913.1554565429688,1534.9525146484375,289.87359619140625,1.163449101621661,0.8208875433210903,2.8949083080246303
V4_CV4,-913.1554565429688,1534.9525146484375,550.9109497070312,1.1550268121407048,0.7997166982199505,2.778771033451705
V4_CV4,-913.1554565429688,1534.9525146484375,811.9483642578125,1.1554707781853304,0.7844818137905557,2.768626393679453
V4_CV4,-913.1554565429688,1534.9525146484375,1072.9857177734375,1.1521825371946044,0.7784578660531231,2.735694097989515
V4_CV4,-650.810302734375,332.1637878417969,-1537.3880615234375,1.163167999292404,0.8075669894510683,2.8981459546554875
V4_CV4,-650.810302734375,332.1637878417969,-1276.3507080078125,1.1490739289312215,0.795006081892559,2.6851964719695705
V4_CV4,-650.810302734375,332.1637878417969,-1015.3132934570312,1.143321845004299,0.7974509504565926,2.60596997786892
V4_CV4,-650.810302734375,332.1637878417969,-754.2759399414062,1.1467490266786158,0.8079186933084894,2.6547378676302245
V4_CV4,-650.810302734375,332.1637878417969,-493.2385559082031,1.1527439390294958,0.8182218541984031,2.7401625572974355
V4_CV4,-650.810302734375,332.1637878417969,-232.201171875,1.1552380688381103,0.8227413909315889,2.7751534763031516
V4_CV4,-650.810302734375,332.1637878417969,28.836206436157227,1.1516469856619904,0.8195987761705754,2.7194308885545717
V4_CV4,-650.810302734375,332.1637878417969,289.87359619140625,1.1437913620966,0.8108593066864975,2.5985519063835714
V4_CV4,-650.810302734375,332.1637878417969,550.9109497070312,1.137401577692421,0.802072685466834,2.4990621772089177
V4_CV4,-650.810302734375,332.1637878417969,811.9483642578125,1.1390093300134103,0.800847238252032,2.512612876067148
V4_CV4,-650.810302734375,332.1637878417969,1072.9857177734375,1.1498387549005697,0.8136572865807172,2.6141558952679254
V4_CV4,-650.810302734375,632.8609619140625,-1537.3880615234375,1.1285266432490662,0.7647125612563559,2.3812547808876454
V4_CV4,-650.810302734375,632.8609619140625,-1276.3507080078125,1.1345746398940675,0.7839708222636844,2.475082101800489
V4_CV4,-650.810302734375,632.8609619140625,-1015.3132934570312,1.1471764829587063,0.8152707495003301,2.660310822775216
V4_CV4,-650.810302734375,632.8609619140625,-754.2759399414062,1.1652939873406314,0.8480278953703829,2.916536726362764
V4_CV4,-650.810302734375,632.8609619140625,-493.2385559082031,1.1808594500084355,0.8720351309513416,3.1382713363634633
V4_CV4,-650.810302734375,632.8609619140625,-232.201171875,1.1863499089790541,0.8802820084178357,3.2157104452545724
V4_CV4,-650.810302734375,632.8609619140625,28.836206436157227,1.1788962603397013,0.8706727667494439,3.102482662529122
V4_CV4,-650.810302734375,632.8609619140625,289.87359619140625,1.161383455344823,0.8464095646066736,2.8403979414073075
V4_CV4,-650.810302734375,632.8609619140625,550.9109497070312,1.1413486976559788,0.8154968693677533,2.5434230896736403
V4_CV4,-650.810302734375,632.8609619140625,811.9483642578125,1.1268883570240047,0.7894839065115052,2.3306790346837762
V4_CV4,-650.810302734375,632.8609619140625,1072.9857177734375,1.1218229493319363,0.7814153632485022,2.23793167135475
V4_CV4,-650.810302734375,933.5581665039062,-1537.3880615234375,1.1052458821238638,0.7384989756430064,2.0238149298822736
V4_CV4,-650.810302734375,933.5581665039062,-1276.3507080078125,1.1190499588679592,0.7678050305201831,2.2417591737905758
V4_CV4,-650.810302734375,933.5581665039062,-1015.3132934570312,1.1437606708752641,0.815531228465061,2.6052810194089226
V4_CV4,-650.810302734375,933.5581665039062,-754.2759399414062,1.172504422957409,0.8627278767222073,3.0126666828207833
V4_CV4,-650.810302734375,933.5581665039062,-493.2385559082031,1.1940954328040982,0.8945821193255155,3.3210425470336906
V4_CV4,-650.810302734375,933.5581665039062,-232.201171875,1.1999689818348538,0.9029344561473036,3.405587727936295
V4_CV4,-650.810302734375,933.5581665039062,28.836206436157227,1.1877373526543273,0.8862975135465726,3.225803895135095
V4_CV4,-650.810302734375,933.5581665039062,289.87359619140625,1.161949036489325,0.8496958915337264,2.848796935730039
V4_CV4,-650.810302734375,933.5581665039062,550.9109497070312,1.1327059494012957,0.8043011366866324,2.422009507063413
V4_CV4,-650.810302734375,933.5581665039062,811.9483642578125,1.1110177214280315,0.7660504736869821,2.100456197637667
V4_CV4,-650.810302734375,933.5581665039062,1072.9857177734375,1.1026813938329951,0.7515836860331246,1.9649919976187604
V4_CV4,-650.810302734375,1234.25537109375,-1537.3880615234375,1.1180613702870614,0.7642458093168912,2.2245550561581364
V4_CV4,-650.810302734375,1234.25537109375,-1276.3507080078125,1.132699757977061,0.7890451047654555,2.445826163669759
V4_CV4,-650.810302734375,1234.25537109375,-1015.3132934570312,1.1536283710481676,0.8280723790579455,2.7444842043483786
V4_CV4,-650.810302734375,1234.25537109375,-754.2759399414062,1.1756172490182413,0.864135256010765,3.0539808224938985
V4_CV4,-650.810302734375,1234.25537109375,-493.2385559082031,1.1909802622892607,0.8865523968443104,3.275857893213586
V4_CV4,-650.810302734375,1234.25537109375,-232.201171875,1.1936713563512558,0.890074563572889,3.317024232629892
V4_CV4,-650.810302734375,1234.25537109375,28.836206436157227,1.1823312159688442,0.8743067629238829,3.1518772506606667
V4_CV4,-650.810302734375,1234.25537109375,289.87359619140625,1.1610467651255965,0.8436659850309904,2.8407594880904266
V4_CV4,-650.810302734375,1234.25537109375,550.9109497070312,1.138113690326991,0.8069454041589914,2.507071483666941
V4_CV4,-650.810302734375,1234.25537109375,811.9483642578125,1.121875239972288,0.7762104312348133,2.2700129156665687
V4_CV4,-650.810302734375,1234.25537109375,1072.9857177734375,1.115771305652699,0.7651589595558022,2.1672476009186195
V4_CV4,-650.810302734375,1534.9525146484375,-1537.3880615234375,1.147717047226107,0.8085582887172815,2.6475434459070546
V4_CV4,-650.810302734375,1534.9525146484375,-1276.3507080078125,1.1479699850238312,0.8082019544882408,2.6722052842051967
V4_CV4,-650.810302734375,1534.9525146484375,-1015.3132934570312,1.151195917583843,0.8175810794916505,2.716065907652772
V4_CV4,-650.810302734375,1534.9525146484375,-754.2759399414062,1.1582896759971806,0.8295738435838402,2.813978202945553
V4_CV4,-650.810302734375,1534.9525146484375,-493.2385559082031,1.1645196749767306,0.8374666013922999,2.9046629359238256
V4_CV4,-650.810302734375,1534.9525146484375,-232.201171875,1.1651521099993023,0.8372048642612232,2.9155559377894047
V4_CV4,-650.810302734375,1534.9525146484375,28.836206436157227,1.1588524248138716,0.828245102457277,2.8236495535729698
V4_CV4,-650.810302734375,1534.9525146484375,289.87359619140625,1.1484141091709137,0.8136431193529757,2.6701794350012884
V4_CV4,-650.810302734375,1534.9525146484375,550.9109497070312,1.139858160039856,0.7994898521614572,2.5459259832695667
V4_CV4,-650.810302734375,1534.9525146484375,811.9483642578125,1.1389421122890473,0.7932942189452562,2.531582027532026
V4_CV4,-650.810302734375,1534.9525146484375,1072.9857177734375,1.145388546933133,0.8011394246966108,2.5917125884663563
V4_CV4,-388.4652099609375,332.1637878417969,-1537.3880615234375,1.1556563225728933,0.8188816900257385,2.7279075706948763
V4_CV4,-388.4652099609375,332.1637878417969,-1276.3507080078125,1.1393876707204957,0.8022558567474984,2.5178927475423425
V4_CV4,-388.4652099609375,332.1637878417969,-1015.3132934570312,1.1336257503827163,0.8001423282411984,2.437091933378419
V4_CV4,-388.4652099609375,332.1637878417969,-754.2759399414062,1.1370876494293003,0.8063112006932768,2.496966719438761
V4_CV4,-388.4652099609375,332.1637878417969,-493.2385559082031,1.143478197608848,0.8137492534967432,2.6003789192830964
V4_CV4,-388.4652099609375,332.1637878417969,-232.201171875,1.1466254140680705,0.8174579458149629,2.6493050931613857
V4_CV4,-388.4652099609375,332.1637878417969,28.836206436157227,1.143713019622862,0.8156026734936294,2.6004925758942963
V4_CV4,-388.4652099609375,332.1637878417969,289.87359619140625,1.1366014773843858,0.8097958332241557,2.4706787797113914
V4_CV4,-388.4652099609375,332.1637878417969,550.9109497070312,1.1313856625484942,0.804706053419535,2.335001997795967
V4_CV4,-388.4652099609375,332.1637878417969,811.9483642578125,1.1352026583616226,0.8068345930524482,2.319528507334699
V4_CV4,-388.4652099609375,332.1637878417969,1072.9857177734375,1.1503109962962295,0.8220253059439719,2.4650309344881647
V4_CV4,-388.4652099609375,632.8609619140625,-1537.3880615234375,1.140056853301082,0.8108418353796003,2.501373334565873
V4_CV4,-388.4652099609375,632.8609619140625,-1276.3507080078125,1.1407162325148235,0.8161168882261707,2.513431448269713
V4_CV4,-388.4652099609375,632.8609619140625,-1015.3132934570312,1.1498654065202443,0.8347178068449963,2.6389436348922093
V4_CV4,-388.4652099609375,632.8609619140625,-754.2759399414062,1.1650960170487485,0.8576739183772771,2.870604565286384
V4_CV4,-388.4652099609375,632.8609619140625,-493.2385559082031,1.179186670888505,0.875938102821981,3.0914644608204394
V4_CV4,-388.4652099609375,632.8609619140625,-232.201171875,1.1848979936556474,0.882942485604702,3.180499018200722
V4_CV4,-388.4652099609375,632.8609619140625,28.836206436157227,1.1790811358238855,0.8763646590004567,3.085125592307385
V4_CV4,-388.4652099609375,632.8609619140625,289.87359619140625,1.1643070920944312,0.8587546693888073,2.836639735786102
V4_CV4,-388.4652099609375,632.8609619140625,550.9109497070312,1.1478600219196913,0.8369197265879648,2.5383908169207157
V4_CV4,-388.4652099609375,632.8609619140625,811.9483642578125,1.137673963270716,0.8201154036627362,2.3397815012077094
V4_CV4,-388.4652099609375,632.8609619140625,1072.9857177734375,1.137310936138672,0.8174601379576617,2.3114470772325943
V4_CV4,-388.4652099609375,933.5581665039062,-1537.3880615234375,1.1257518228122023,0.7975687769764941,2.2825375791318643
V4_CV4,-388.4652099609375,933.5581665039062,-1276.3507080078125,1.1347173447263588,0.8133375764881888,2.4088557613278945
V4_CV4,-388.4652099609375,933.5581665039062,-1015.3132934570312,1.1535384065144973,0.8443748438233554,2.66954602807451
V4_CV4,-388.4652099609375,933.5581665039062,-754.2759399414062,1.176812381807214,0.8777620978059415,3.0172271486842663
V4_CV4,-388.4652099609375,933.5581665039062,-493.2385559082031,1.1955784065874626,0.9019430044655613,3.308944866552118
V4_CV4,-388.4652099609375,933.5581665039062,-232.201171875,1.201809619414494,0.9093023695657334,3.408839237184336
V4_CV4,-388.4652099609375,933.5581665039062,28.836206436157227,1.192538998283861,0.8976601974587688,3.265376410677118
V4_CV4,-388.4652099609375,933.5581665039062,289.87359619140625,1.1714404072839002,0.8708397823892023,2.9305146731896583
V4_CV4,-388.4652099609375,933.5581665039062,550.9109497070312,1.1474391518566944,0.8378938287797923,2.5366058505847704
V4_CV4,-388.4652099609375,933.5581665039062,811.9483642578125,1.1301329824849444,0.8108685686390336,2.2504041659478307
V4_CV4,-388.4652099609375,933.5581665039062,1072.9857177734375,1.1245551461970862,0.8013308082050529,2.1582223052767553
V4_CV4,-388.4652099609375,1234.25537109375,-1537.3880615234375,1.1344159789453143,0.8114476717037736,2.379653762848343
V4_CV4,-388.4652099609375,1234.25537109375,-1276.3507080078125,1.141027597756228,0.8225541545964598,2.4824324968295732
V4_CV4,-388.4652099609375,1234.25537109375,-1015.3132934570312,1.1552568013520446,0.8459271821327308,2.684345184049125
V4_CV4,-388.4652099609375,1234.25537109375,-754.2759399414062,1.172867845133905,0.8705307706339964,2.961028425420076
V4_CV4,-388.4652099609375,1234.25537109375,-493.2385559082031,1.1867537564724622,0.8873700473060331,3.188614474669014
V4_CV4,-388.4652099609375,1234.25537109375,-232.201171875,1.1904405026145715,0.8908417758167726,3.2541705501254485
V4_CV4,-388.4652099609375,1234.25537109375,28.836206436157227,1.1817211372665697,0.8796561598329502,3.1210065207436344
V4_CV4,-388.4652099609375,1234.25537109375,289.87359619140625,1.1639810202244452,0.8572145497661636,2.836854880168871
V4_CV4,-388.4652099609375,1234.25537109375,550.9109497070312,1.1449836741636832,0.830988190043713,2.517114014373562
V4_CV4,-388.4652099609375,1234.25537109375,811.9483642578125,1.1328382919126774,0.8107932269939491,2.3086468659610158
V4_CV4,-388.4652099609375,1234.25537109375,1072.9857177734375,1.1312524967073077,0.8061934213246711,2.263272572145731
V4_CV4,-388.4652099609375,1534.9525146484375,-1537.3880615234375,1.149196666826483,0.8220638091316281,2.5552902037023424
V4_CV4,-388.4652099609375,1534.9525146484375,-1276.3507080078125,1.1405208301140248,0.8138716483014717,2.478427196976177
V4_CV4,-388.4652099609375,1534.9525146484375,-1015.3132934570312,1.1398042564982231,0.8164127776413868,2.4870366299082054
V4_CV4,-388.4652099609375,1534.9525146484375,-754.2759399414062,1.1455821675937488,0.8234832527888324,2.599698686196001
V4_CV4,-388.4652099609375,1534.9525146484375,-493.2385559082031,1.1520870980254796,0.8290008102798087,2.7167377578449914
V4_CV4,-388.4652099609375,1534.9525146484375,-232.201171875,1.1537488586767433,0.8289774612611633,2.748818055844262
V4_CV4,-388.4652099609375,1534.9525146484375,28.836206436157227,1.1485314756350655,0.8224572397755646,2.668549329475768
V4_CV4,-388.4652099609375,1534.9525146484375,289.87359619140625,1.1389287142740265,0.8117225257507424,2.508647517904963
V4_CV4,-388.4652099609375,1534.9525146484375,550.9109497070312,1.1311348009808162,0.8018646499415493,2.3564993871914623
V4_CV4,-388.4652099609375,1534.9525146484375,811.9483642578125,1.1318824001273906,0.799569245642016,2.327191121714956
V4_CV4,-388.4652099609375,1534.9525146484375,1072.9857177734375,1.1434448756423208,0.8108373791224703,2.432927230107046
V4_CV4,-126.12005615234375,332.1637878417969,-1537.3880615234375,1.1537275579204653,0.8252160940190058,2.5531005437841907
V4_CV4,-126.12005615234375,332.1637878417969,-1276.3507080078125,1.1359941157154871,0.8071809331787477,2.334234809052413
V4_CV4,-126.12005615234375,332.1637878417969,-1015.3132934570312,1.1298458275672023,0.8032191543474309,2.2938789490471483
V4_CV4,-126.12005615234375,332.1637878417969,-754.2759399414062,1.1335625209705864,0.8076309855965749,2.41343318084638
V4_CV4,-126.12005615234375,332.1637878417969,-493.2385559082031,1.140728582863795,0.8139797597755202,2.552177899426585
V4_CV4,-126.12005615234375,332.1637878417969,-232.201171875,1.1448408330943585,0.8175076316927322,2.621285227277148
V4_CV4,-126.12005615234375,332.1637878417969,28.836206436157227,1.1428651620731523,0.8162949933522161,2.5867502616055527
V4_CV4,-126.12005615234375,332.1637878417969,289.87359619140625,1.13662124526383,0.8116075206749198,2.465808922048171
V4_CV4,-126.12005615234375,332.1637878417969,550.9109497070312,1.132146577400907,0.8075944903245829,2.328490952680383
V4_CV4,-126.12005615234375,332.1637878417969,811.9483642578125,1.13647056408943,0.810225943692001,2.3127377316938733
V4_CV4,-126.12005615234375,332.1637878417969,1072.9857177734375,1.1518656714274689,0.8250378354393588,2.4935253351464537
V4_CV4,-126.12005615234375,632.8609619140625,-1537.3880615234375,1.1469918008372606,0.8325381363379166,2.45436133445955
V4_CV4,-126.12005615234375,632.8609619140625,-1276.3507080078125,1.1440613569932976,0.8314162614160964,2.4092318348456585
V4_CV4,-126.12005615234375,632.8609619140625,-1015.3132934570312,1.1509591658726106,0.8440807396463045,2.542110225673411
V4_CV4,-126.12005615234375,632.8609619140625,-754.2759399414062,1.1649896554507073,0.8627069133017762,2.817361291512976
