model,roto_pr_auc,roto_nlos_recall,notes
torch_logistic,nan,nan,skipped: ROTO raw per-link feature windows unavailable; existing table has solved rho only
torch_mlp,nan,nan,skipped: ROTO raw per-link feature windows unavailable; existing table has solved rho only
