experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L4_I0_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,26118.363182350335,107839.81487290507,139624.2338536544,63476.16807992977,40661,19530.155809932894,90831.93873353796,117120.44926154759,54590.92152804917,40661,11710.50167173075,53138.06898793092,73117.73301433426,32389.121643383187,29266.595748166277,109768.93918562739,55091.76994110676,91113.34400432181,46470.055862006484,314095.90171075973,312824.74041562376,11666.47455543045,311629.4832508783,528.0340844363573,994.6029920242639,120030.40183247636,101928.43450702596,1029.6611161062106,nan,nan,nan,nan,nan,17,962401.2545193562,435847.5125320192,2032964.9974429708,A0,L4,I0,T11,imu_only,S04,X_A0_L4_I0_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,897181.3442521242,1376,,,
X_A0_L4_I0_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,26121.249753670996,107847.42834012595,139606.83666667156,63476.12591124052,40661,19530.551587443817,90822.39444504461,117114.61977248835,54590.88497924032,40661,11711.764869560075,53119.1192156684,73126.88009257296,32389.100603181516,29266.267794918927,109763.92319516683,55091.72863753076,91113.28542077013,46470.44808521405,314154.9635283864,312884.2292343795,11665.965871286135,311689.3392570651,526.6196420417795,991.4966287587362,120030.40183247636,101928.43450702596,1029.6611161062106,nan,nan,nan,nan,nan,17,964108.2041720347,436672.87289183104,2034782.5720858553,A0,L4,I0,T12,imu_only,S04,X_A0_L4_I0_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,898404.0534621843,1377,,,
X_A0_L4_I1_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,14638.153044137413,58904.632590358065,72677.5017284779,33830.0027292358,40661,11331.489332863532,52481.49054872131,64734.68422672298,29281.121402948484,40661,4839.714994014017,28180.60392946339,36517.13017130793,16943.583270545038,16633.397518726615,61611.925596058965,30020.52665027559,58569.25259086845,29426.25628241307,102724.75379077427,102629.31660964608,7027.369649887505,99338.56174319402,547.5966488330616,1057.000990839086,68732.60108563819,65165.571231254784,576.0926713539022,nan,nan,nan,nan,nan,17,305212.43830358784,154244.71653323993,684931.8474377184,A0,L4,I1,T11,imu_only,S04,X_A0_L4_I1_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,301515.5591614558,1368,,,
X_A0_L4_I1_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,14640.537499833674,58907.20759108857,72672.43180711601,33829.98058670737,40661,11332.870774100205,52480.42505214486,64733.62172487252,29281.102156806446,40661,4839.661491525028,28176.10149699638,36506.55680601576,16943.572320489628,16631.996731248,61611.36431972272,30020.50748885458,58570.40461305973,29424.504920769927,102855.30353619241,102760.09072114018,7027.749630304975,99471.34894243498,546.6309491379129,1055.396675344954,68732.60108563819,65165.571231254784,576.0926713539022,nan,nan,nan,nan,nan,17,305286.8045383731,154119.34634529767,684961.4355120711,A0,L4,I1,T12,imu_only,S04,X_A0_L4_I1_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,301632.41189122957,1369,,,
X_A0_L4_I2_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,14042.380471887085,59734.402581387425,77201.63310353096,34583.899162526235,40661,10895.013166364794,45267.32801006901,59400.37788223001,27746.483371332077,40661,3863.936689863013,31325.750391053763,51013.50550257852,20644.097020896203,15958.529868807203,61837.3964506826,29650.737279968514,44215.7843228696,20010.519477391455,92116.96075175944,88905.58263356978,6125.768037813579,82267.12534449252,541.3351965260501,1038.4403179769006,69389.32012193931,49022.39102477153,617.0392620334152,nan,nan,nan,nan,nan,17,260718.73605002204,107056.1167717414,582142.7151462137,A0,L4,I2,T11,imu_only,S04,X_A0_L4_I2_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,261238.29653380782,1360,,,
X_A0_L4_I2_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,14041.998774480813,59742.938492745576,77208.22865477293,34583.87628824679,40661,10895.627960719492,45270.79428330537,59399.19445139272,27746.4650579631,40661,3863.6105385654773,31326.173847870537,51008.32746760753,20644.083314790012,15957.263701922499,61836.99026182512,29650.71825809189,44215.87493938087,20010.47128579965,92223.80664919876,89015.9107470755,6126.4852426009365,82339.12602255252,540.7680974875652,1039.1015973211274,69389.32012193931,49022.39102477153,617.0392620334152,nan,nan,nan,nan,nan,17,261414.1131673221,107069.36975394087,582651.0571079493,A0,L4,I2,T12,imu_only,S04,X_A0_L4_I2_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,261759.652521963,1362,,,
X_A0_L4_I3_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,8258.346893985467,35665.887755235766,45054.20414655313,20269.37159623108,40661,6051.340125381902,27949.25702231543,35095.42225356495,15855.236916895521,40661,3370.0564270656205,21544.528399752387,30786.964892921405,12627.703164677761,9011.223220278724,38188.47467655958,17968.089034627483,29213.381055426384,17629.13099408168,34097.31083500591,32917.22522424134,4252.523603723237,30609.487516829744,506.2641439159787,933.8168774739845,43127.32682317031,33186.96075331354,359.55858658193597,nan,nan,nan,nan,nan,17,72950.27816239542,36199.85446987994,141360.68241361485,A0,L4,I3,T11,imu_only,S04,X_A0_L4_I3_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,88747.12782916625,1316,,,
X_A0_L4_I3_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,8257.00066399648,35672.21184993411,45050.775941763015,20269.35623510386,40661,6052.838901628526,27948.912847965556,35092.95271621766,15855.224574398444,40661,3370.1106628609023,21544.875702036057,30782.536437483468,12627.694004882103,9010.499076540324,38181.750740331074,17968.0749815715,29211.04590535361,17627.70839562118,34154.47521064839,32969.70694600334,4252.07007055119,30664.279723737145,505.1777595291869,931.451420567839,43127.32682317031,33186.96075331354,359.55858658193597,nan,nan,nan,nan,nan,17,73054.9113690839,36206.03688176991,141406.3085749428,A0,L4,I3,T12,imu_only,S04,X_A0_L4_I3_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,88844.6896558835,1317,,,
X_A0_L4_I4_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,8776.609460083142,44671.39988658079,55107.327074277804,25136.836726725807,40661,5502.358096743958,31735.471879109788,41680.136891533526,17981.56142317543,40661,4369.046501437934,30353.341567872154,41144.30798360531,17564.851533976613,10993.269927515397,47518.278848164344,23221.66056713835,30712.127655063974,27818.298994609802,31122.345916948478,29332.235876491744,6494.960391670548,25317.155956848717,601.157848084562,1147.423931410382,52966.247596749046,33893.49306247089,444.0580912731352,nan,nan,nan,nan,nan,17,128884.27036857887,67629.05508741563,248409.25136822448,A0,L4,I4,T11,imu_only,S04,X_A0_L4_I4_T11__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,130502.23476080249,1340,,,
X_A0_L4_I4_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,8778.804298343133,44675.09705361479,55109.87609417097,25136.819588866496,40661,5502.754452958565,31736.551872183085,41678.77786910571,17981.548955484046,40661,4368.708848833916,30354.903535006084,41144.10908027957,17564.839771678897,10993.089249513807,47517.58956082485,23221.639549523945,30712.11665302932,27816.397951598774,31184.510096900995,29419.17997458303,6495.477481668415,25360.473158861103,598.4734978021806,1143.963847492681,52966.247596749046,33893.49306247089,444.0580912731352,nan,nan,nan,nan,nan,17,129043.12334960289,67702.2751199891,248643.33235065476,A0,L4,I4,T12,imu_only,S04,X_A0_L4_I4_T12__S04,IMU_ONLY_DRIFTS_AS_EXPECTED,130634.66851995507,1341,,,
