layout_solver,baseline_pair,scale_factor,delay_mode,tag_method,n_sessions,frames_solved_total,frames_input_total,err_3d_median_mm,err_3d_p75_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_xz_median_mm,err_horizontal_xz_p95_mm,err_vertical_y_median_mm,err_vertical_y_p95_mm,d3_std_median_mm,residual_rms_median_mm
v2,A-H,0.9180554801856402,solver_delay,T2,24,28818,28818,374.08759187677094,472.32111624113895,606.7937595253767,412.84839089428897,125.72185674747064,250.46296082321393,347.0181411192766,595.2382223770901,81.93534885901484,177.70084933628993
v2,A-H,0.9180554801856402,solver_delay,T3,24,28818,28818,381.3423380233733,502.6747981313964,687.4614477674507,515.1726834247316,157.22732809185987,333.7796472824378,352.12629327602053,678.4554449971905,99.61558509862465,194.154664925847
v2,A-H,0.9180554801856402,solver_delay,T4,24,28818,28818,348.57143474147495,400.8432659805997,522.3653442874755,357.9019948893968,107.11962841699267,182.00787538254067,319.3574637895174,513.3719409154659,100.552142684356,189.80156294659696
v2,B-C,0.943605499792396,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,62.488881721009385,106.83047994647885,128.08376042353615,79.36506568331616,35.16396344981743,77.38364489955228,42.22770058509957,110.60749576730926,60.389169146008314,89.13583455784288
v2,B-C,0.943605499792396,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,62.43745979269477,106.6919652933526,128.0184313495323,79.25802528322576,36.65462769819537,75.7686029690865,42.69180457771972,110.9384071308077,60.361564993855005,89.20962078241381
v2,B-C,0.943605499792396,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,64.2029063202194,99.15229312163848,147.3887479883794,90.35301509755543,28.161759516642284,89.90261138318814,58.569573911305156,129.63197634233325,56.50122897433458,94.76435681627314
v2,B-C,0.943605499792396,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,63.70506161689919,107.27561349860498,127.91931217600357,78.07594966616699,33.828512904606725,79.29021079629918,49.91833963597017,108.83791778963663,64.07508937999471,89.57616122669504
v2,B-C,0.943605499792396,solver_delay,T1,24,28818,28818,285.0697262699719,396.89047123044486,494.5970661274139,321.7599137874122,104.32539335897371,192.15011101653397,261.2428444472029,483.3014349225943,76.82892643622651,149.43037124033077
v2,B-C,0.943605499792396,solver_delay,T2,24,28818,28818,284.6014961402842,395.8211992882375,494.0033294273176,321.54476442721375,102.83968254081564,193.38285377720308,261.18860515452684,482.6710843664505,77.01887980531039,149.34774495819312
v2,B-C,0.943605499792396,solver_delay,T3,24,28818,28818,282.6727329197222,424.0030311716603,547.6553308943186,340.4251658840772,109.13711762105362,221.61105353129912,238.15245943637262,539.152322766766,86.21166410938562,160.7122561006173
v2,B-C,0.943605499792396,solver_delay,T4,24,28818,28818,251.96930967736822,301.6595887531028,427.0659791952341,272.44028292385246,95.91636354896792,142.920813235638,219.0840029598106,413.5209333513976,100.75814797085474,162.18716338926072
v2,B-D,0.9418024724436448,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,63.08517063366974,106.95360986708472,128.01785041609813,79.5512777129022,35.20881805828553,79.08686803417292,42.82291060791863,109.79746641460503,60.455436012240284,89.5689438732399
v2,B-D,0.9418024724436448,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,62.69425717974005,106.71077466458974,128.4268237736683,79.53626920476475,36.63386434641068,76.98651469370616,43.72906556980274,109.53273956661958,60.44301035645849,89.61932117288718
v2,B-D,0.9418024724436448,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,65.88626684560325,100.2689324664783,148.16198069011764,91.51835011295495,28.128612755755068,91.74999087735812,60.2733637286381,132.10610249484967,56.58907054384903,95.15354932621563
v2,B-D,0.9418024724436448,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.26096993190126,107.79193141878503,128.03274058239762,78.66574517562486,33.66079402264832,80.5450500087374,51.741553933875224,110.58150579797069,63.67027752585528,90.01056360073136
v2,B-D,0.9418024724436448,solver_delay,T1,24,28818,28818,291.00348967208674,402.3661829804217,504.27899661364233,327.7251868085934,106.16769445329253,196.47004235470706,265.67272417560156,492.98264717718973,77.18970216125476,151.26829667341963
v2,B-D,0.9418024724436448,solver_delay,T2,24,28818,28818,290.7379302251465,401.3900385922243,503.04591006337387,327.51841107055003,105.72110071266823,197.5722611354798,265.67473756536947,491.7048037443497,77.20435508132243,151.2614169988097
v2,B-D,0.9418024724436448,solver_delay,T3,24,28818,28818,288.2108786380179,430.1732453902771,555.2352164934933,346.17309162192805,113.08701820110284,224.740853632369,244.24947604948727,546.5005226973319,86.84564643957077,163.61818988384894
v2,B-D,0.9418024724436448,solver_delay,T4,24,28818,28818,256.95351628200666,307.57896932288617,432.6713684628124,279.3897519549064,97.46292831544613,144.88693817299801,229.69681345278042,419.1035433685261,101.24983024313079,165.37538360915477
v2,B-E,0.9518037399184718,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,57.751675537416176,110.52862511112386,129.06884836488072,79.49387380963418,35.58608639343578,71.73756069406981,44.66573485776236,109.20070856202682,60.51923972892453,87.51844964851108
v2,B-E,0.9518037399184718,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,57.693581317016594,109.46395431543473,129.40228776558826,79.46280243732053,35.81442133032821,70.89878361992423,44.47641552514608,109.54911154854862,60.480108835595466,87.56570349829077
v2,B-E,0.9518037399184718,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,62.45106107560002,104.04777380377892,146.4782764714519,85.825210472956,29.350805139386374,81.23988585127753,53.442921687392186,115.81885027476835,56.33221456284534,93.59780474976728
v2,B-E,0.9518037399184718,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,58.01188382729019,101.52091644582543,124.44377547851812,75.99863987250411,33.23624460609567,72.05415973602285,44.14877949735478,101.96698833893811,63.03569876071897,88.44190018957721
v2,B-E,0.9518037399184718,solver_delay,T1,24,28818,28818,257.8968497553529,369.4965182854835,447.1833722417131,294.3931662856816,91.69284559146014,172.4553247651126,238.75366486456,436.7409378227784,74.99401052815838,138.12066868157564
v2,B-E,0.9518037399184718,solver_delay,T2,24,28818,28818,257.0869395405251,368.9838156374366,445.9146158868332,294.00951072990193,90.73653552122583,173.43982380196138,238.0450902140204,435.9585983771432,74.83509429662564,138.21817191257662
v2,B-E,0.9518037399184718,solver_delay,T3,24,28818,28818,239.58540863757713,396.533838593727,503.98944856071523,305.16339983958727,98.08683038671835,205.95887175483878,177.82861021409894,496.09816913014856,95.18277452396894,149.31352262845354
v2,B-E,0.9518037399184718,solver_delay,T4,24,28818,28818,219.86125057223586,275.123137101553,393.69177419645905,242.18741038592597,89.4795136514561,135.30020203612352,190.20557595340622,383.149116443682,99.42931989899103,141.67528288956873
v2,B-F,0.8949440371981706,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,95.70122111077018,131.18688241762672,164.00849190099336,114.76213834404824,55.20267278110916,117.25973148642932,73.90775848766873,152.65398573611444,62.98385656517112,116.82237911256857
v2,B-F,0.8949440371981706,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,95.702212255848,130.903810127344,165.0890800968615,114.28278881201385,55.526429604526484,116.25511742263305,74.11891584395957,153.11861363801248,63.34708932822025,116.97313793828855
v2,B-F,0.8949440371981706,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,130.0416905873422,163.1606364445435,248.1345774581642,147.06050359239825,59.40909203432405,156.75937333430412,91.10629150272817,173.1856611872313,61.657468309616576,123.46193208277326
v2,B-F,0.8949440371981706,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,99.8486103024256,130.95965256937694,163.59744735575967,115.71489256979625,54.57350189092908,121.4618901873329,77.27171054061273,153.29180226421192,62.90843937071941,116.65956801621806
v2,B-F,0.8949440371981706,solver_delay,T1,24,28818,28818,466.8463767306266,539.0984658756563,684.3759691570024,491.54023225536804,154.24952807060134,318.6086482496138,420.52544345488917,672.6253919241054,82.84730648816887,189.3802279515627
v2,B-F,0.8949440371981706,solver_delay,T2,24,28818,28818,467.2732864570746,538.7636668319508,683.39904747318,491.2498947465301,154.7555769755406,314.71983747030544,418.92631900644943,671.5624938653746,83.8739746737997,189.33238732900713
v2,B-F,0.8949440371981706,solver_delay,T3,24,28818,28818,477.5841699713111,580.1606589468623,753.0168760062853,587.0691628498182,213.28088968006534,527.2864093209672,394.85008845752805,751.1800574046567,92.15030343597459,212.3997619659445
v2,B-F,0.8949440371981706,solver_delay,T4,24,28818,28818,494.61247501322066,555.7709049727455,788.8761066426374,532.8494695447345,93.93201162435493,217.30367581161883,485.1888237655413,784.3567062596734,99.55778056339456,211.78286331759148
v2,B-G,0.937941041669235,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,64.44878133362904,101.61117770908915,128.57021373970613,80.49372805198668,35.489180483610276,81.53028188463512,44.73090962283982,112.80140312149338,60.00089053497767,90.53471267253215
v2,B-G,0.937941041669235,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,63.98291850006035,100.72284550831266,128.64185832140572,80.38922408852423,36.500921673982106,79.80958557415254,45.63577019934144,112.65339146040888,59.949088110683725,90.48140882910234
v2,B-G,0.937941041669235,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,69.42365954663083,102.37485930235583,152.6539196136532,94.2441786853813,28.319872969444933,95.45597504709636,62.080777758765635,136.95429460631772,56.527000689487835,95.96740158053177
v2,B-G,0.937941041669235,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.66015177497103,104.28842984159637,128.410989034834,80.12366178641416,34.429877957070545,83.43882018650096,54.637891583448294,113.75434403596161,62.696927251315266,90.86789979082394
v2,B-G,0.937941041669235,solver_delay,T1,24,28818,28818,303.4800405314877,414.2011474175599,523.8093183278725,340.42851946555874,105.30002979647278,205.55166793914802,275.18516009141433,512.5017508084312,78.96640806432058,154.7289779028156
v2,B-G,0.937941041669235,solver_delay,T2,24,28818,28818,303.3831343817983,413.5551369880431,522.8865959470205,340.2464646771192,104.92108382122021,206.16636898212613,275.1051805091229,511.55126049577274,79.11371091551187,154.67653408738533
v2,B-G,0.937941041669235,solver_delay,T3,24,28818,28818,301.00300649730093,442.4558977395145,571.1420274459163,359.7004671217814,123.05894865062365,231.26123181134778,273.2913924792854,561.8328841530262,88.3469446560678,171.39246160230076
v2,B-G,0.937941041669235,solver_delay,T4,24,28818,28818,274.51622833721575,320.2009423080409,444.2478246477781,293.8563153833028,99.6646307980796,150.65769255310477,242.74204045995225,430.58992891574104,102.22204418684147,170.4918096304297
v2,B-H,0.9440574655157766,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,62.26468096180835,107.03249286671976,128.0788813486304,79.29028076314262,35.18025783615428,76.93474488416504,42.23287694572116,111.44448577438749,60.38119465656632,89.04776210931365
v2,B-H,0.9440574655157766,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,62.38836547823012,106.52155407617389,127.98894505053649,79.21154206123894,36.661721228933736,75.43603526409817,42.777051854361616,111.7622416351319,60.33488945832472,89.10058064512617
v2,B-H,0.9440574655157766,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,63.77537834432087,98.97739718965677,147.3509857727973,90.05975373750134,28.15174410507441,89.3019760783301,58.12004569292287,128.96615563848655,56.4831540566137,94.68412960172847
v2,B-H,0.9440574655157766,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,63.66871136989856,106.91330642920627,127.83815212990343,77.9086981351145,33.986665820492846,78.90155019470208,49.31834045330649,108.49664496038278,64.10575307042913,89.48400794421968
v2,B-H,0.9440574655157766,solver_delay,T1,24,28818,28818,283.5821180627015,395.44530552874943,492.1440541631592,320.2716429746022,103.50581094209394,191.02078628780546,260.07878329337666,480.8477889376933,76.73024967988479,148.89310522469094
v2,B-H,0.9440574655157766,solver_delay,T2,24,28818,28818,283.09642883459696,394.3814264369798,491.4734741248071,320.0461086405738,102.03889909421625,192.25463636072237,260.0138504994199,480.13608009406073,76.94628485902926,148.83891559661362
v2,B-H,0.9440574655157766,solver_delay,T3,24,28818,28818,281.37183365876547,422.3691624692624,545.7960900472235,339.0052257735564,108.16567817198688,220.7807965989222,236.67966631427282,537.303462473882,86.06181636363495,159.98926156061322
v2,B-H,0.9440574655157766,solver_delay,T4,24,28818,28818,250.5309130576056,300.1574809939307,425.7606403121038,270.69908524902235,95.61493295441957,143.08840400123486,216.66252747505985,412.21903320527906,100.66664692748611,160.89932086216845
v2,C-D,0.9311089865095288,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,65.96905582974222,100.22345071716593,132.3749328819628,83.26476756663165,37.57699231291492,85.61661433118908,46.85374267046295,117.61847091816253,60.43006389516171,93.46059294786619
v2,C-D,0.9311089865095288,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,65.73202389699595,99.41213463207168,131.78862615069752,83.0965071055959,37.33793223124077,84.01999211160037,46.95309997289834,117.03559467837853,59.900099967835075,93.68272237825761
v2,C-D,0.9311089865095288,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,76.46631131072608,110.06400468036026,159.77951320754852,100.01315962273259,33.42967769761981,101.74714372736285,65.85906017567345,144.33497167417008,56.93670168582152,97.49133177834801
v2,C-D,0.9311089865095288,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,65.96419239935437,101.22602798314232,132.6114274313162,83.85286839303987,36.59982521895839,88.14610646305644,53.02037087377282,118.3020411586836,62.57997186079138,93.56905119605116
v2,C-D,0.9311089865095288,solver_delay,T1,24,28818,28818,324.6115676682069,434.88009906289005,555.5205729299844,366.60525415451065,105.98835011261029,220.99993530942584,303.63848633290763,544.1930992452549,80.24031865331165,161.72733131544157
v2,C-D,0.9311089865095288,solver_delay,T2,24,28818,28818,324.4538157360328,434.0046488195712,553.807576485746,363.4842270980709,106.85804465323788,221.59285804940484,291.27699092140193,542.4143176710774,80.28111304018728,161.84547889572934
v2,C-D,0.9311089865095288,solver_delay,T3,24,28818,28818,332.0294381374898,463.2127970967581,651.0996203240798,482.69178503949684,136.66980543974594,296.2688859725547,313.2151742302015,643.2033278528062,96.21463728605642,186.8256666767955
v2,C-D,0.9311089865095288,solver_delay,T4,24,28818,28818,297.9500406680544,343.8434173347029,465.60946956692226,318.6296146155078,106.1261882120177,161.30840188882766,274.1739512541725,451.9929092970754,102.77051799520828,173.09712668551742
v2,C-E,0.9407283334558226,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,63.51208324828757,105.07272372658254,128.16137071738981,79.78317740337282,35.30249824100977,80.08929537600645,43.27736051197098,110.4249998177367,60.50606002605571,89.84809904118599
v2,C-E,0.9407283334558226,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,62.90097869426313,104.879337431945,128.5177251896619,79.67380066299111,36.511843812876464,77.42938913993537,44.1299587583037,110.50258006119519,60.48700686385439,89.86281841715228
v2,C-E,0.9407283334558226,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,66.78399342716423,100.41669626983365,149.37938553962996,92.25046975328948,28.403601136192325,92.86984775559539,59.957710560856746,133.39557732487077,56.649528812277325,95.37369570951594
v2,C-E,0.9407283334558226,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.77442805883446,107.19287636602101,128.0490415803469,79.08169898164083,33.684549900098474,81.5462641852725,52.56510677531401,111.67581147165292,63.39469786298497,90.17470540995807
v2,C-E,0.9407283334558226,solver_delay,T1,24,28818,28818,294.4547248953838,405.5835746820984,510.0173112514412,331.2749194014928,106.48639925856997,198.8654358814365,268.34396685614297,498.7176871643908,77.4286915825227,152.20548136618908
v2,C-E,0.9407283334558226,solver_delay,T2,24,28818,28818,294.19505763368636,404.7390738810074,508.4085723105828,331.0617452442819,105.89528661889234,199.95188770501667,268.35127132839887,497.05595729096757,77.20807881968105,152.20767931595003
v2,C-E,0.9407283334558226,solver_delay,T3,24,28818,28818,291.38875534359113,433.59151039101806,559.7884531564848,349.8808790892513,117.54392774283647,227.27114344948464,247.76292166344192,550.8736311335575,81.74266266056361,165.35948928092216
v2,C-E,0.9407283334558226,solver_delay,T4,24,28818,28818,260.13396693966286,311.08222075137644,435.97130366309807,283.4246885538505,98.02316488311747,146.41996459354036,235.26167118284218,422.3881754918998,101.5414964541713,166.91526777118338
v2,C-F,0.9395526294860488,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,63.88513547225446,103.56745436122077,128.25597915746087,80.01213598272122,35.27895812916999,80.37384467475619,44.07063869593276,111.44380507134919,60.28606041768635,90.0824450813108
v2,C-F,0.9395526294860488,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,63.30053488978548,102.83333339965907,128.4778603278614,79.89610865872736,36.47693625497866,78.32784104166531,44.536088448218834,111.50463285517044,60.24675667602635,90.08347164853627
v2,C-F,0.9395526294860488,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,67.92121851715035,101.27444146801946,150.92123509099778,93.09720549416502,28.29470892764543,94.13518735290494,60.65599502650309,135.07659221940435,56.632722146456246,95.54368666555811
v2,C-F,0.9395526294860488,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.7698710873493,106.08890088205096,128.2436846763605,79.50650238611426,33.882153449740386,82.2673185226591,53.2619855937605,112.65793657584024,63.102666797882804,90.45680273108817
v2,C-F,0.9395526294860488,solver_delay,T1,24,28818,28818,298.0907463489417,409.35465705103263,516.1598700924413,335.2015037271097,106.4754528298974,201.82581130636848,271.15507297905015,504.86433900189166,77.90175925387065,153.29732881334039
v2,C-F,0.9395526294860488,solver_delay,T2,24,28818,28818,297.9715602678818,408.5255646794277,514.5333058539678,334.99720056731394,105.98324076349525,202.56745041819966,271.13964573218755,503.18912492948647,78.09783974166231,153.28495732707717
v2,C-F,0.9395526294860488,solver_delay,T3,24,28818,28818,294.97295634372244,437.3992852353142,564.5280991829977,354.78456240011167,119.85234119079779,229.3958722962067,267.7424712907958,555.4944783170309,82.91962037341582,167.69185865501794
v2,C-F,0.9395526294860488,solver_delay,T4,24,28818,28818,266.2087549923075,314.9990760220688,439.3690583037351,287.7979728002433,98.6558736347321,148.20432231310647,239.04279877706722,425.76415985997244,101.88475208964917,168.64468900153378
v2,C-G,0.9048632339385396,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,84.34423306074683,118.02556387301394,155.4932621137749,104.62335681073274,49.51117966819926,108.37335254902347,66.07171594232148,140.29555927808676,61.067714548936955,110.4412653631735
v2,C-G,0.9048632339385396,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,83.31545742375656,118.14574143067242,156.00486234129843,104.1942999979324,48.10459041654364,107.14644013186009,65.87721627499167,141.7951739978411,60.966396503411765,110.5018760625743
v2,C-G,0.9048632339385396,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,118.53758074630042,150.70111513482655,242.43437768125628,135.76200242523691,55.786385498329565,147.48671279659385,79.47203147158706,159.33602935083658,59.37347340872755,116.2537240734486
v2,C-G,0.9048632339385396,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,85.57174001759341,120.06358974037661,155.3366248299792,105.68933511243749,48.10549339481969,111.80167500951832,66.71483182937243,140.7558834653393,61.866699099142245,110.59292554975094
v2,C-G,0.9048632339385396,solver_delay,T1,24,28818,28818,431.5646342110225,510.56283139335864,652.871595511316,458.6528147217294,143.27396349126752,290.18207400405186,391.8686262423713,641.2344303879023,81.18103777139993,184.36740466158545
v2,C-G,0.9048632339385396,solver_delay,T2,24,28818,28818,432.01589513347005,510.0715301357091,652.3571457002311,457.83662575720814,143.55001587380775,284.9859766533322,391.76375158265773,640.6596389919198,82.12059894363637,184.53919010273654
v2,C-G,0.9048632339385396,solver_delay,T3,24,28818,28818,404.3972713967562,540.1591857611546,721.8543980197431,544.0234045413744,189.5459343482971,366.16421574730083,368.25962286312233,711.5543651442007,87.85943387859027,200.54172627881044
v2,C-G,0.9048632339385396,solver_delay,T4,24,28818,28818,452.5600041060401,539.2897648208909,637.2057953675803,472.8669535029098,100.9853556207686,202.58487677483473,444.75366548713976,626.017183636212,100.10976131728145,202.20063123326315
v2,C-H,0.9220503438229056,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,70.44654721491747,103.99662058023176,139.46279330387677,89.18095157723057,40.30979264996779,91.77817108187337,46.33342386793694,123.70506784379512,60.557158121819135,99.07442373456064
v2,C-H,0.9220503438229056,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,70.14662439793841,102.50000493312052,139.70368952585252,88.89551517508559,39.93229439540322,90.29134159437864,45.353446150290836,124.55659617380381,60.23835186790476,99.28457039049259
v2,C-H,0.9220503438229056,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,86.74435297919142,122.71731623431216,168.61253921617947,108.53403937132897,40.142706003209085,111.01362290117439,65.30434288302166,152.40416199924653,56.8337479110035,103.07919610165092
v2,C-H,0.9220503438229056,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,70.18532453150847,107.44635133946535,139.3484580783829,90.22278579147543,39.69311921869553,95.2171097565284,49.30197097671018,123.33031676555007,61.59007217910341,99.25262717376721
v2,C-H,0.9220503438229056,solver_delay,T1,24,28818,28818,362.65470971180434,461.56414837111816,592.7866473776177,399.33180612394017,120.84121028116473,240.67829779351737,334.9040475461237,581.327421583445,81.34218585511141,173.59602867598227
v2,C-H,0.9220503438229056,solver_delay,T2,24,28818,28818,362.18147077902364,460.7571944500409,591.9569440568271,399.28281226167945,120.9597806568826,241.82989702024182,334.86532212900363,580.454712497829,81.10174767912079,173.7131299730249
v2,C-H,0.9220503438229056,solver_delay,T3,24,28818,28818,367.15799715213603,491.15024351238503,676.407644587864,503.0821683896674,144.68943831998047,320.9339261191941,342.590586409461,667.757328189536,96.9281741552091,191.1483686571268
v2,C-H,0.9220503438229056,solver_delay,T4,24,28818,28818,336.79232446648655,385.80901540882473,502.34301407120984,345.67503077452517,107.83245911631737,175.68707591212473,308.053334600684,492.8920459689783,101.40537614470944,185.68481708030276
v2,D-E,0.9383002327623138,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,64.32901849009947,102.02256321814693,128.4571153581858,80.37365318193079,35.50766751542434,81.09049528245698,44.57229657013886,112.36274071522415,60.064788299483766,90.44355411848368
v2,D-E,0.9383002327623138,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,63.85692875562104,101.00812672980993,128.58318422537337,80.25066488234545,36.485855595104525,79.46104707856531,45.3946911085784,112.30246246719283,60.018165788662685,90.40589497130131
v2,D-E,0.9383002327623138,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,68.93809729390392,102.11521131079455,152.24834397644014,93.95494948318407,28.32886368840346,94.97292695752867,61.84421983171319,136.49685143976149,56.54581043014983,95.88939766671703
v2,D-E,0.9383002327623138,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.63704811257897,104.60396803125622,128.3050696132049,79.97553173766637,34.317685066887606,83.1108905772622,54.374737143215555,113.5043834407152,62.778885806641064,90.7776006730453
v2,D-E,0.9383002327623138,solver_delay,T1,24,28818,28818,302.29683838094354,413.1869290485645,522.135521679944,339.25516321738957,105.33522332308938,204.74897449591313,274.30286082278394,510.82261027153754,78.68461699379202,154.41524578149966
v2,D-E,0.9383002327623138,solver_delay,T2,24,28818,28818,302.16602430053024,412.4430513893749,521.0697962740152,339.06038483020126,105.02565361640822,205.34317439665344,274.2539259743216,509.7390118370377,78.82776646246683,154.34179782685072
v2,D-E,0.9383002327623138,solver_delay,T3,24,28818,28818,299.80481878465895,441.38485169204284,569.7159690148645,358.21680829279074,122.39020123048093,231.45637154999224,272.2056948227282,560.4592005842788,84.10311699674511,170.5671101262358
v2,D-E,0.9383002327623138,solver_delay,T4,24,28818,28818,272.68401292630944,319.0507859064809,443.3116098540015,292.49835262683195,99.45049092505135,150.15295712779064,241.73728985851164,429.6602710553036,102.15405575056019,170.25642648960485
v2,D-F,0.950177973746298,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,58.51782042443533,110.61065634541308,127.69537603748255,79.27622832090562,35.909047955624715,72.69220159267789,43.86820684089071,111.04088651809381,60.424054686850354,87.8102377020277
v2,D-F,0.950177973746298,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,58.372023731686554,109.05249991696158,128.3934541203536,79.18694838932156,36.16938078817194,71.01362005151236,42.80378582648129,111.6257139733432,60.40264905338957,87.87558765570024
v2,D-F,0.950177973746298,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,64.02651366995578,102.92969159536969,146.74525073844862,86.56155018998305,27.37810409012708,82.99489607480537,56.65491323045045,118.74265889707495,56.35082238451645,93.75550710102846
v2,D-F,0.950177973746298,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,58.73972702096172,102.85820704766768,125.79294336259032,76.23114169771789,32.94583512477371,73.49593188148997,44.74021815298249,101.8057520199827,63.35122309367179,88.60387306800862
v2,D-F,0.950177973746298,solver_delay,T1,24,28818,28818,263.47718752361675,375.2853894559418,457.2523579079408,299.8449065055712,93.80586542678725,176.53652865950687,243.98697642530172,446.3600371601305,75.39089009802285,140.86634115230004
v2,D-F,0.950177973746298,solver_delay,T2,24,28818,28818,262.9165290462547,374.3957368624093,456.428017222207,299.53689039536204,92.67737733117602,177.5207686659844,243.5067938654795,446.0697411296215,75.08929390069103,141.0281079223908
v2,D-F,0.950177973746298,solver_delay,T3,24,28818,28818,261.21572378645595,401.84483181959206,516.3176520843361,317.62269143966995,99.26039206813977,209.538457044792,206.95608735382189,508.54455065902664,95.81196576853492,153.1650710233049
v2,D-F,0.950177973746298,solver_delay,T4,24,28818,28818,227.89022314356924,280.30309630227225,403.90014991836284,248.0473056439145,90.6394072610878,137.83145822663468,197.36198560794656,393.32045528559553,100.63348067092303,144.82686027674373
v2,D-G,0.9372533841721372,one_baseline_layout_inter_anchor_delaycal,T1,24,28818,28818,64.74279931267148,100.69836960801547,128.65631974257218,80.69865990082036,35.56870826459365,81.98059119364545,45.378751920056175,113.30252447875588,59.88002257748728,90.69113387429533
v2,D-G,0.9372533841721372,one_baseline_layout_inter_anchor_delaycal,T2,24,28818,28818,64.1542369385343,99.83200656432504,128.8561822285844,80.61899268108843,36.544635013818194,80.28786445813769,46.08351123506918,113.32442429598743,59.824795735259244,90.62649306521806
v2,D-G,0.9372533841721372,one_baseline_layout_inter_anchor_delaycal,T3,24,28818,28818,70.43585387096948,102.95039445584239,153.42246182115906,94.81466068707292,28.42062442900727,96.22155374702001,62.48684041117065,137.7336600561888,56.48995334557678,96.15313418964327
v2,D-G,0.9372533841721372,one_baseline_layout_inter_anchor_delaycal,T4,24,28818,28818,64.75260507328841,103.53753036667747,128.76169547829093,80.40906840230177,34.582735369466846,83.85982268141319,55.30776123871988,114.1724181603799,62.54377308434166,91.04775595708205
v2,D-G,0.9372533841721372,solver_delay,T1,24,28818,28818,305.6716458726392,416.34935363916304,527.2070659785743,342.74558136808855,107.30478396668936,207.2199732257807,276.89721845884446,515.8946102934469,79.40651927090738,155.3101216289847
v2,D-G,0.9372533841721372,solver_delay,T2,24,28818,28818,305.4539605414369,415.56759174459387,526.2177344799453,342.5606249465243,106.67329835041103,207.75179494165621,276.75896079659134,514.8651600748897,79.72644031896797,155.28150194899916
v2,D-G,0.9372533841721372,solver_delay,T3,24,28818,28818,303.5345349725715,444.4694328089994,573.6849597705442,361.77042236328833,124.44567921766142,232.6651889754689,275.63478260126044,564.3294041008545,88.60432809715473,172.89530410148365
v2,D-G,0.9372533841721372,solver_delay,T4,24,28818,28818,277.89680993566833,322.4349354627412,446.4035699535208,296.48104031351517,99.940229597903,151.69983931438736,244.6296657791736,432.72152937115266,102.346518150666,170.93530842857
