capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,200,200,0.0004189464711944109,0.000755155761300744,0.0008185765191182265,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88000000000001,1.0,False
R01,BSDC91,200,200,0.00042535998813726563,0.0007975676623350667,0.0009344878477594448,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88000000000001,1.0,False
