row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L1:I1+I3+I7:T6,simulate_imu_prior,0.5814678059978178,,,,
R4:L1:I1+I3+I7:T6,cpu_golden,20.105544922989793,,,,
R4:L1:I1+I3+I7:T6,torch_gpu,2.364446345003671,0,1,2.364446345003671,2.364446345003671
R4:L1:I1+I3+I7:T8,simulate_imu_prior,0.569678361993283,,,,
R4:L1:I1+I3+I7:T8,cpu_golden,20.143477514997358,,,,
R4:L1:I1+I3+I7:T8,torch_gpu,2.155008904999704,0,1,2.155008904999704,2.155008904999704
R4:L1:I1+I2+I3+I8:T6,simulate_imu_prior,0.5836890829959884,,,,
R4:L1:I1+I2+I3+I8:T6,cpu_golden,20.197415254995576,,,,
R4:L1:I1+I2+I3+I8:T6,torch_gpu,2.1282455030013807,0,1,2.1282455030013807,2.1282455030013807
R4:L1:I1+I2+I3+I8:T8,simulate_imu_prior,0.5903772300080163,,,,
R4:L1:I1+I2+I3+I8:T8,cpu_golden,20.3586559510004,,,,
R4:L1:I1+I2+I3+I8:T8,torch_gpu,2.078634310993948,0,1,2.078634310993948,2.078634310993948
