row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L14:I1+I3+I7:T6,simulate_imu_prior,0.6122072460129857,,,,
R4:L14:I1+I3+I7:T6,cpu_golden,20.30971005000174,,,,
R4:L14:I1+I3+I7:T6,torch_gpu,2.2694852349959547,0,1,2.2694852349959547,2.2694852349959547
R4:L14:I1+I3+I7:T8,simulate_imu_prior,0.5890991690102965,,,,
R4:L14:I1+I3+I7:T8,cpu_golden,21.07652416100609,,,,
R4:L14:I1+I3+I7:T8,torch_gpu,2.2088400010106852,0,1,2.2088400010106852,2.2088400010106852
R4:L14:I1+I2+I3+I8:T6,simulate_imu_prior,0.5901549000118393,,,,
R4:L14:I1+I2+I3+I8:T6,cpu_golden,21.422671897991677,,,,
R4:L14:I1+I2+I3+I8:T6,torch_gpu,2.1912484770000447,0,1,2.1912484770000447,2.1912484770000447
R4:L14:I1+I2+I3+I8:T8,simulate_imu_prior,0.6016929230099777,,,,
R4:L14:I1+I2+I3+I8:T8,cpu_golden,20.59836287800863,,,,
R4:L14:I1+I2+I3+I8:T8,torch_gpu,2.1991199369949754,0,1,2.1991199369949754,2.1991199369949754
